"SITE_ID","YEAR","VISIT_NO","TRANSECT","DATE_COL","TEAM_ID","DBH","HEIGHT","DISTANCE","TREE","NOTREES","SPECIES" 
"WAZP99-0712",2002,1,"D",08/01/2002,"1",".3-.75","5-15",4,"Deciduous"," ","SALT CEDAR" 
"WAZP99-0712",2002,1,"E",08/01/2002,"1",".75-2","15-30",25,"Deciduous"," ","ASH" 
"WAZP99-0712",2002,1,"F",08/01/2002,"1",".3-.75","15-30",19,"Deciduous"," ","SALT CEDAR" 
"WAZP99-0712",2002,1,"G",08/01/2002,"1",".3-.75","5-15",25,"Deciduous"," ","WILLOW" 
"WAZP99-0712",2002,1,"H",08/01/2002,"1",".1-.3","5-15",8,"Deciduous"," ","SALT CEDAR" 
"WAZP99-0712",2002,1,"I",08/01/2002,"1",".1-.3","5-15",10,"Deciduous"," ","SALT CEDAR" 
"WAZP99-0712",2002,1,"J",08/01/2002,"1",".1-.3","5-15",20,"Deciduous"," ","WILLOW" 
"WAZP99-0712",2002,1,"K",08/01/2002,"1",".1-.3","5-15",9,"Deciduous"," ","SALT CEDAR" 
"WAZP99-0716",2002,1,"A",06/20/2002,"1",".75-2","15-30",35,"Deciduous"," ","SYCAMORE" 
"WAZP99-0716",2002,1,"B",06/20/2002,"1",".75-2","15-30",37,"Deciduous"," ","SYCAMORE" 
"WAZP99-0716",2002,1,"C",06/20/2002,"1",".75-2","15-30",28,"Deciduous"," ","SYCAMORE" 
"WAZP99-0716",2002,1,"D",06/20/2002,"1",".3-.75","15-30",38,"Deciduous"," ","SYCAMORE" 
"WAZP99-0716",2002,1,"E",06/20/2002,"1",".75-2"," ",34,"Deciduous"," ","SYCAMORE" 
"WAZP99-0716",2002,1,"F",06/20/2002,"1",".75-2","15-30",20,"Deciduous"," ","SYCAMORE" 
"WAZP99-0716",2002,1,"G",06/20/2002,"1",".3-.75","15-30",22,"Deciduous"," ","SYCAMORE" 
"WAZP99-0716",2002,1,"H",06/20/2002,"1",".3-.75","5-15",18,"Coniferous"," ","JUNIPER" 
"WAZP99-0716",2002,1,"I",06/20/2002,"1",".3-.75","5-15",18,"Deciduous"," ","SYCAMORE" 
"WAZP99-0716",2002,1,"J",06/20/2002,"1",".75-2","15-30",45,"Deciduous"," ","SYCAMORE" 
"WAZP99-0716",2002,1,"K",06/20/2002,"1",".75-2","15-30",3,"Deciduous"," ","SYCAMORE" 
"WAZP99-0722",2002,1,"A",07/18/2002,"1",".3-.75","15-30",2,"Coniferous"," ","SPRUCE" 
"WAZP99-0722",2002,1,"B",07/18/2002,"1",".3-.75","15-30",1,"Coniferous"," ","SPRUCE" 
"WAZP99-0722",2002,1,"C",07/18/2002,"1",".3-.75",">30",2,"Coniferous"," ","SPRUCE" 
"WAZP99-0722",2002,1,"D",07/18/2002,"1",".3-.75","15-30",4,"Coniferous"," ","SPRUCE" 
"WAZP99-0722",2002,1,"E",07/18/2002,"1",".3-.75","15-30",5,"Coniferous"," ","SPRUCE" 
"WAZP99-0722",2002,1,"F",07/18/2002,"1",">2","15-30",1,"Coniferous"," ","SPRUCE" 
"WAZP99-0722",2002,1,"G",07/18/2002,"1",">2",">30",4,"Coniferous"," ","SPRUCE" 
"WAZP99-0722",2002,1,"H",07/18/2002,"1",".3-.75","15-30",3,"Coniferous"," ","SPRUCE" 
"WAZP99-0722",2002,1,"I",07/18/2002,"1",".3-.75","15-30",6,"Coniferous"," ","SPRUCE" 
"WAZP99-0722",2002,1,"J",07/18/2002,"1",".3-.75","15-30",10,"Coniferous"," ","SPRUCE" 
"WAZP99-0722",2002,1,"K",07/18/2002,"1",".3-.75","15-30",5,"Coniferous"," ","DOUGLAS FIR" 
"WAZP99-0744",2002,1,"A",08/15/2002,"1"," "," ", ," ","X"," " 
"WAZP99-0744",2002,1,"B",08/15/2002,"1",".1-.3","<5",45,"Coniferous"," ","PINON" 
"WAZP99-0744",2002,1,"C",08/15/2002,"1",".1-.3","<5",47,"Coniferous"," ","PINON" 
"WAZP99-0744",2002,1,"D",08/15/2002,"1",".3-.75","5-15",35,"Broadleaf Evergreen"," ","OAK" 
"WAZP99-0744",2002,1,"E",08/15/2002,"1"," "," ", ," ","X"," " 
"WAZP99-0744",2002,1,"F",08/15/2002,"1",".1-.3","<5",10,"Deciduous"," ","WILLOW" 
"WAZP99-0744",2002,1,"G",08/15/2002,"1",".1-.3"," ",10,"Deciduous"," ","WILLOW" 
"WAZP99-0744",2002,1,"H",08/15/2002,"1","0-0.1"," ",10,"Deciduous"," ","WILLOW" 
"WAZP99-0744",2002,1,"I",08/15/2002,"1","0-0.1"," ",6,"Deciduous"," ","WILLOW" 
"WAZP99-0744",2002,1,"J",08/15/2002,"1"," "," ", ," ","X"," " 
"WAZP99-0744",2002,1,"K",08/15/2002,"1"," "," ", ," ","X"," " 
"WAZP99-0750",2003,1,"A",07/30/2003,"1",".1-.3","15-30",5,"Deciduous"," ","COTTONWOOD" 
"WAZP99-0750",2003,1,"B",07/30/2003,"1",".3-.75","15-30",8,"Deciduous"," ","SYCAMORE" 
"WAZP99-0750",2003,1,"C",07/30/2003,"1",".1-.3","15-30",5,"Deciduous"," ","COTTONWOOD" 
"WAZP99-0750",2003,1,"D",07/30/2003,"1",".3-.75","15-30",30,"Deciduous"," ","SYCAMORE" 
"WAZP99-0750",2003,1,"E",07/30/2003,"1",".3-.75","5-15",35,"Deciduous"," ","WILLOW" 
"WAZP99-0750",2003,1,"F",07/30/2003,"1",".1-.3","5-15",4,"Deciduous"," ","ALDER" 
"WAZP99-0750",2003,1,"G",07/30/2003,"1",".3-.75","15-30",1,"Deciduous"," ","ALDER" 
"WAZP99-0750",2003,1,"H",07/30/2003,"1",".1-.3","15-30",5,"Deciduous"," ","COTTONWOOD" 
"WAZP99-0750",2003,1,"I",07/30/2003,"1",".3-.75","15-30",15,"Deciduous"," ","WALNUT" 
"WAZP99-0750",2003,1,"J",07/30/2003,"1",".3-.75","15-30",30,"Deciduous"," ","SYCAMORE" 
"WAZP99-0750",2003,1,"K",07/30/2003,"1",".3-.75","15-30",20,"Deciduous"," ","SYCAMORE" 
"WAZP99-0768",2002,1,"A",09/15/2002,"1","0-0.1","<5",15,"Coniferous"," ","SALT CEDAR" 
"WAZP99-0768",2002,1,"B",09/15/2002,"1","0-0.1","<5",15,"Deciduous"," ","MESQUITE" 
"WAZP99-0768",2002,1,"C",09/15/2002,"1","0-0.1","<5",15,"Deciduous"," ","MESQUITE" 
"WAZP99-0768",2002,1,"D",09/15/2002,"1","0-0.1","<5",15,"Deciduous"," ","MESQUITE" 
"WAZP99-0768",2002,1,"E",09/15/2002,"1","0-0.1","<5",15,"Deciduous"," ","MESQUITE" 
"WAZP99-0768",2002,1,"F",09/15/2002,"1","0-0.1","<5",30,"Deciduous"," ","MESQUITE" 
"WAZP99-0768",2002,1,"G",09/15/2002,"1","0-0.1","<5",15,"Deciduous"," ","MESQUITE" 
"WAZP99-0768",2002,1,"H",09/15/2002,"1","0-0.1","<5",5,"Deciduous"," ","MESQUITE" 
"WAZP99-0768",2002,1,"I",09/15/2002,"1","0-0.1","<5",5,"Deciduous"," ","MESQUITE" 
"WAZP99-0768",2002,1,"J",09/15/2002,"1"," "," ", ," ","X"," " 
"WAZP99-0768",2002,1,"K",09/15/2002,"1"," "," ", ," ","X"," " 
"WAZP99-0783",2002,1,"A",07/16/2002,"1",".3-.75","15-30",1,"Coniferous"," ","PONDEROSA PINE" 
"WAZP99-0783",2002,1,"B",07/16/2002,"1",".75-2","15-30",4,"Coniferous"," ","PONDEROSA PINE" 
"WAZP99-0783",2002,1,"C",07/16/2002,"1",".1-.3","15-30",0.1,"Deciduous"," ","BOXELDER" 
"WAZP99-0783",2002,1,"D",07/16/2002,"1",".1-.3","15-30",2,"Deciduous"," ","BOXELDER" 
"WAZP99-0783",2002,1,"E",07/16/2002,"1",".1-.3","15-30",0.5,"Deciduous"," ","BOXELDER" 
"WAZP99-0783",2002,1,"F",07/16/2002,"1",".3-.75","15-30",2,"Coniferous"," ","PONDEROSA PINE" 
"WAZP99-0783",2002,1,"G",07/16/2002,"1",".3-.75"," ",7,"Coniferous"," ","PONDEROSA PINE" 
"WAZP99-0783",2002,1,"H",07/16/2002,"1",".1-.3","5-15",0.5,"Deciduous"," ","BOXELDER" 
"WAZP99-0783",2002,1,"I",07/16/2002,"1",".3-.75","15-30",3,"Deciduous"," ","WALNUT" 
"WAZP99-0783",2002,1,"J",07/16/2002,"1",".1-.3","5-15",1,"Deciduous"," ","BOXELDER" 
"WAZP99-0783",2002,1,"K",07/16/2002,"1",".1-.3","15-30",1,"Deciduous"," ","BOXELDER" 
"WAZP99-0828",2002,1,"A",08/13/2002,"1",".3-.75","15-30",0.1,"Coniferous"," ","SPRUCE" 
"WAZP99-0828",2002,1,"B",08/13/2002,"1",">2","15-30",5,"Coniferous"," ","PONDEROSA" 
"WAZP99-0828",2002,1,"C",08/13/2002,"1",">2",">30",7,"Coniferous"," ","PONDEROSA" 
"WAZP99-0828",2002,1,"D",08/13/2002,"1",">2","15-30",6,"Coniferous"," ","PONDEROSA" 
"WAZP99-0828",2002,1,"E",08/13/2002,"1",".3-.75","15-30",15,"Coniferous"," ","PONDEROSA" 
"WAZP99-0828",2002,1,"F",08/13/2002,"1",".3-.75","15-30",15,"Coniferous"," ","PONDEROSA" 
"WAZP99-0828",2002,1,"G",08/13/2002,"1",">2","15-30",8,"Coniferous"," ","PONDEROSA" 
"WAZP99-0828",2002,1,"H",08/13/2002,"1",">2",">30",12,"Coniferous"," ","PONDEROSA" 
"WAZP99-0828",2002,1,"I",08/13/2002,"1",".75-2"," ",20,"Coniferous"," ","PONDEROSA" 
"WAZP99-0828",2002,1,"J",08/13/2002,"1",".75-2","15-30",9,"Coniferous"," ","DOUGLAS FIR" 
"WAZP99-0828",2002,1,"K",08/13/2002,"1",".75-2","15-30",7,"Coniferous"," ","SPRUCE" 
"WAZP99-0833",2003,1,"A",06/10/2003,"1",".75-2","15-30",8,"Deciduous"," ","COTTONWOOD" 
"WAZP99-0833",2003,1,"B",06/10/2003,"1",".75-2","5-15",5,"Deciduous"," ","SYCAMORE" 
"WAZP99-0833",2003,1,"C",06/10/2003,"1",".75-2","5-15",5,"Deciduous"," ","SYCAMORE" 
"WAZP99-0833",2003,1,"D",06/10/2003,"1",".75-2","5-15",3,"Deciduous"," ","ALDER" 
"WAZP99-0833",2003,1,"E",06/10/2003,"1",".75-2","5-15",10,"Deciduous"," ","SYCAMORE" 
"WAZP99-0833",2003,1,"F",06/10/2003,"1",".75-2","5-15",10,"Deciduous"," ","SYCAMORE" 
"WAZP99-0833",2003,1,"G",06/10/2003,"1",".75-2","5-15",8,"Coniferous"," ","PINE" 
"WAZP99-0833",2003,1,"H",06/10/2003,"1",".75-2","5-15",8,"Deciduous"," ","SYCAMORE" 
"WAZP99-0833",2003,1,"I",06/10/2003,"1",".75-2","5-15",10,"Coniferous"," ","CEDAR/JUNIPER" 
"WAZP99-0833",2003,1,"J",06/10/2003,"1",".75-2","15-30",25,"Coniferous"," ","CEDAR/JUNIPER" 
"WAZP99-0833",2003,1,"K",06/10/2003,"1",".75-2","15-30",25,"Deciduous"," ","OAK" 
"WAZP99-0839",2003,1,"A",05/06/2003,"1",".3-.75","<5",1,"Deciduous"," ","ALDER" 
"WAZP99-0839",2003,1,"B",05/06/2003,"1",".75-2","15-30",18,"Deciduous"," ","SYCAMORE" 
"WAZP99-0839",2003,1,"C",05/06/2003,"1",".3-.75","5-15",1,"Deciduous"," ","WILLOW" 
"WAZP99-0839",2003,1,"D",05/06/2003,"1",".3-.75","15-30",1,"Deciduous"," ","ASH" 
"WAZP99-0839",2003,1,"E",05/06/2003,"1",".75-2","15-30",15,"Deciduous"," ","ALDER" 
"WAZP99-0839",2003,1,"F",05/06/2003,"1",".75-2","5-15",3,"Deciduous"," ","COTTONWOOD" 
"WAZP99-0839",2003,1,"G",05/06/2003,"1",".75-2","15-30",2,"Deciduous"," ","WILLOW" 
"WAZP99-0839",2003,1,"H",05/06/2003,"1",".75-2","15-30",1,"Deciduous"," ","COTTONWOOD" 
"WAZP99-0839",2003,1,"I",05/06/2003,"1",".3-.75","15-30",4,"Deciduous"," ","COTTONWOOD" 
"WAZP99-0839",2003,1,"J",05/06/2003,"1",".3-.75","15-30",5,"Deciduous"," ","COTTONWOOD" 
"WAZP99-0839",2003,1,"K",05/06/2003,"1",".75-2","15-30",9,"Deciduous"," ","SYCAMORE" 
"WAZP99-0840",2002,1,"A",08/14/2002,"1"," "," ", ," ","X"," " 
"WAZP99-0840",2002,1,"B",08/14/2002,"1"," "," ", ," ","X"," " 
"WAZP99-0840",2002,1,"C",08/14/2002,"1"," "," ", ," ","X"," " 
"WAZP99-0840",2002,1,"D",08/14/2002,"1"," "," ", ," ","X"," " 
"WAZP99-0840",2002,1,"E",08/14/2002,"1"," "," ", ," ","X"," " 
"WAZP99-0840",2002,1,"F",08/14/2002,"1"," "," ", ," ","X"," " 
"WAZP99-0840",2002,1,"G",08/14/2002,"1"," "," ", ," ","X"," " 
"WAZP99-0840",2002,1,"H",08/14/2002,"1"," "," ", ," ","X"," " 
"WAZP99-0840",2002,1,"I",08/14/2002,"1"," "," ", ," ","X"," " 
"WAZP99-0840",2002,1,"J",08/14/2002,"1"," "," ", ," ","X"," " 
"WAZP99-0840",2002,1,"K",08/14/2002,"1"," "," ", ," ","X"," " 
"WAZP99-0851",2002,1,"A",08/19/2002,"1",".1-.3","<5",5,"Deciduous"," ","WILLOW" 
"WAZP99-0851",2002,1,"B",08/19/2002,"1",".3-.75","5-15",12,"Deciduous"," ","COTTONWOOD" 
"WAZP99-0851",2002,1,"C",08/19/2002,"1"," "," ",10,"Deciduous"," ","COTTONWOOD" 
"WAZP99-0851",2002,1,"D",08/19/2002,"1",".1-.3","5-15",7,"Deciduous"," ","COTTONWOOD" 
"WAZP99-0851",2002,1,"E",08/19/2002,"1","0-0.1","15-30",10,"Deciduous"," ","WILLOW" 
"WAZP99-0851",2002,1,"F",08/19/2002,"1","0-0.1","15-30",12,"Deciduous"," ","WILLOW" 
"WAZP99-0851",2002,1,"G",08/19/2002,"1",".3-.75","15-30",13,"Deciduous"," ","COTTONWOOD" 
"WAZP99-0851",2002,1,"H",08/19/2002,"1","0-0.1","5-15",6,"Deciduous"," ","WILLOW" 
"WAZP99-0851",2002,1,"I",08/19/2002,"1","0-0.1","5-15",3,"Deciduous"," ","WILLOW" 
"WAZP99-0851",2002,1,"J",08/19/2002,"1","0-0.1","5-15",5,"Deciduous"," ","WILLOW" 
"WAZP99-0851",2002,1,"K",08/19/2002,"1",".3-.75","5-15",15,"Deciduous"," ","COTTONWOOD" 
"WAZP99-0861",2003,1,"A",05/28/2003,"1",".1-.3","5-15",30,"Deciduous"," ","COTTONWOOD" 
"WAZP99-0861",2003,1,"B",05/28/2003,"1"," "," ", ," ","X"," " 
"WAZP99-0861",2003,1,"C",05/28/2003,"1",".1-.3","5-15",10,"Deciduous"," ","COTTONWOOD" 
"WAZP99-0861",2003,1,"D",05/28/2003,"1"," "," ", ," ","X"," " 
"WAZP99-0861",2003,1,"E",05/28/2003,"1",".1-.3","5-15",2,"Deciduous"," ","WILLOW" 
"WAZP99-0861",2003,1,"F",05/28/2003,"1"," "," ", ," ","X"," " 
"WAZP99-0861",2003,1,"G",05/28/2003,"1"," "," ", ," ","X"," " 
"WAZP99-0861",2003,1,"H",05/28/2003,"1"," "," ", ," ","X"," " 
"WAZP99-0861",2003,1,"I",05/28/2003,"1"," "," ", ," ","X"," " 
"WAZP99-0861",2003,1,"J",05/28/2003,"1"," "," ", ," ","X"," " 
"WAZP99-0861",2003,1,"K",05/28/2003,"1"," "," ", ," ","X"," " 
"WAZP99-0863",2003,1,"A",05/14/2003,"1",".1-.3","5-15",0,"Deciduous"," ","WILLOW" 
"WAZP99-0863",2003,1,"B",05/14/2003,"1",".1-.3","5-15",3,"Deciduous"," ","WILLOW" 
"WAZP99-0863",2003,1,"C",05/14/2003,"1",".1-.3","5-15",2,"Deciduous"," ","WILLOW" 
"WAZP99-0863",2003,1,"D",05/14/2003,"1",".1-.3","5-15",1,"Deciduous"," ","WILLOW" 
"WAZP99-0863",2003,1,"E",05/14/2003,"1",".1-.3","5-15",1,"Deciduous"," ","WILLOW" 
"WAZP99-0863",2003,1,"F",05/14/2003,"1",".1-.3","5-15",2,"Deciduous"," ","COTTONWOOD" 
"WAZP99-0863",2003,1,"G",05/14/2003,"1",".1-.3","5-15",2,"Deciduous"," ","WILLOW" 
"WAZP99-0863",2003,1,"H",05/14/2003,"1",".1-.3","5-15",2,"Deciduous"," ","COTTONWOOD" 
"WAZP99-0863",2003,1,"I",05/14/2003,"1",".1-.3","5-15",2,"Deciduous"," ","WILLOW" 
"WAZP99-0863",2003,1,"J",05/14/2003,"1",".1-.3","5-15",2,"Deciduous"," ","COTTONWOOD" 
"WAZP99-0863",2003,1,"K",05/14/2003,"1","0-0.1","5-15",6,"Deciduous"," ","SYCAMORE" 
"WAZP99-0868",2003,1,"A",06/03/2003,"1",".75-2",">30",7,"Coniferous"," ","DOUGLAS FIR" 
"WAZP99-0868",2003,1,"B",06/03/2003,"1",".75-2",">30",10,"Coniferous"," ","DOUGLAS FIR" 
"WAZP99-0868",2003,1,"C",06/03/2003,"1",".75-2",">30",8,"Coniferous"," ","DOUGLAS FIR" 
"WAZP99-0868",2003,1,"D",06/03/2003,"1",".75-2",">30",2,"Coniferous"," ","DOUGLAS FIR" 
"WAZP99-0868",2003,1,"E",06/03/2003,"1",".75-2",">30",10,"Coniferous"," ","DOUGLAS FIR" 
"WAZP99-0868",2003,1,"F",06/03/2003,"1",".75-2",">30",8,"Coniferous"," ","DOUGLAS FIR" 
"WAZP99-0868",2003,1,"G",06/03/2003,"1",".75-2",">30",10,"Coniferous"," ","DOUGLAS FIR" 
"WAZP99-0868",2003,1,"H",06/03/2003,"1",".75-2",">30",8,"Coniferous"," ","DOUGLAS FIR" 
"WAZP99-0868",2003,1,"I",06/03/2003,"1",".75-2",">30",8,"Coniferous"," ","DOUGLAS FIR" 
"WAZP99-0868",2003,1,"J",06/03/2003,"1",".75-2",">30",5,"Coniferous"," ","DOUGLAS FIR" 
"WAZP99-0868",2003,1,"K",06/03/2003,"1",".75-2",">30",4,"Coniferous"," ","DOUGLAS FIR" 
"WAZP99-0876",2003,1,"A",06/17/2003,"1",".1-.3","<5",5,"Coniferous"," ","JUNIPER" 
"WAZP99-0876",2003,1,"B",06/17/2003,"1",".1-.3","<5",5,"Coniferous"," ","JUNIPER" 
"WAZP99-0876",2003,1,"C",06/17/2003,"1",".1-.3","<5",5,"Coniferous"," ","JUNIPER" 
"WAZP99-0876",2003,1,"D",06/17/2003,"1",".3-.75","<5",7,"Coniferous"," ","JUNIPER" 
"WAZP99-0876",2003,1,"E",06/17/2003,"1",".3-.75","<5",7,"Coniferous"," ","JUNIPER" 
"WAZP99-0876",2003,1,"F",06/17/2003,"1",".3-.75","<5",7,"Coniferous"," ","JUNIPER" 
"WAZP99-0876",2003,1,"G",06/17/2003,"1"," "," ", ," ","X"," " 
"WAZP99-0876",2003,1,"H",06/17/2003,"1"," "," ", ," ","X"," " 
"WAZP99-0876",2003,1,"I",06/17/2003,"1"," "," ", ," ","X"," " 
"WAZP99-0876",2003,1,"J",06/17/2003,"1"," "," ", ," ","X"," " 
"WAZP99-0876",2003,1,"K",06/17/2003,"1"," "," ", ," ","X"," " 
"WAZP99-0888",2003,1,"A",05/20/2003,"1",".3-.75","15-30",3,"Coniferous"," ","PONDEROSA PINE" 
"WAZP99-0888",2003,1,"B",05/20/2003,"1",".3-.75","15-30",10,"Coniferous"," ","PONDEROSA PINE" 
"WAZP99-0888",2003,1,"C",05/20/2003,"1",".3-.75","15-30",4,"Coniferous"," ","PONDEROSA PINE" 
"WAZP99-0888",2003,1,"D",05/20/2003,"1",".3-.75","15-30",8,"Coniferous"," ","DOUGLAS FIR" 
"WAZP99-0888",2003,1,"E",05/20/2003,"1",".3-.75","15-30",6,"Coniferous"," ","DOUGLAS FIR" 
"WAZP99-0888",2003,1,"F",05/20/2003,"1",".75-2","15-30",8,"Coniferous"," ","DOUGLAS FIR" 
"WAZP99-0888",2003,1,"G",05/20/2003,"1",".75-2","15-30",16,"Coniferous"," ","DOUGLAS FIR" 
"WAZP99-0888",2003,1,"H",05/20/2003,"1",".3-.75","15-30",14,"Coniferous"," ","DOUGLAS FIR" 
"WAZP99-0888",2003,1,"I",05/20/2003,"1",".75-2","15-30",2,"Coniferous"," ","DOUGLAS FIR" 
"WAZP99-0888",2003,1,"J",05/20/2003,"1",".75-2","15-30",4,"Coniferous"," ","DOUGLAS FIR" 
"WAZP99-0888",2003,1,"K",05/20/2003,"1",".75-2","15-30",12,"Coniferous"," ","PONDEROSA PINE" 
"WAZP99-0893",2003,1,"A",05/13/2003,"1",".3-.75","5-15",0.25,"Deciduous"," ","ALDER" 
"WAZP99-0893",2003,1,"B",05/13/2003,"1",".3-.75","5-15",5,"Deciduous"," ","ALDER" 
"WAZP99-0893",2003,1,"C",05/13/2003,"1",".3-.75","5-15",6,"Deciduous"," ","ALDER" 
"WAZP99-0893",2003,1,"D",05/13/2003,"1",".3-.75","15-30",5,"Deciduous"," ","ALDER" 
"WAZP99-0893",2003,1,"E",05/13/2003,"1",".3-.75","5-15",3,"Deciduous"," ","ALDER" 
"WAZP99-0893",2003,1,"F",05/13/2003,"1",".3-.75","5-15",14,"Deciduous"," ","SYCAMORE" 
"WAZP99-0893",2003,1,"G",05/13/2003,"1",".3-.75","15-30",0,"Deciduous"," ","ALDER" 
"WAZP99-0893",2003,1,"H",05/13/2003,"1",".75-2","15-30",30,"Deciduous"," ","SNAG" 
"WAZP99-0893",2003,1,"I",05/13/2003,"1",".3-.75","15-30",18,"Deciduous"," ","SNAG" 
"WAZP99-0893",2003,1,"J",05/13/2003,"1",".3-.75","15-30",15,"Deciduous"," ","COTTONWOOD" 
"WAZP99-0893",2003,1,"K",05/13/2003,"1",".3-.75","15-30",10,"Deciduous"," ","SYCAMORE" 
"WAZP99-0906",2003,1,"A",06/04/2003,"1",".75-2","15-30",50,"Deciduous"," ","SIBERIAN ELM" 
"WAZP99-0906",2003,1,"B",06/04/2003,"1","0-0.1","<5",8,"Deciduous"," ","WILLOW" 
"WAZP99-0906",2003,1,"C",06/04/2003,"1","0-0.1","<5",10,"Deciduous"," ","WILLOW" 
"WAZP99-0906",2003,1,"D",06/04/2003,"1","0-0.1","5-15",35,"Deciduous"," ","WILLOW" 
"WAZP99-0906",2003,1,"E",06/04/2003,"1","0-0.1","<5",25,"Deciduous"," ","WILLOW" 
"WAZP99-0906",2003,1,"F",06/04/2003,"1","0-0.1","<5",25,"Deciduous"," ","WILLOW" 
"WAZP99-0906",2003,1,"G",06/04/2003,"1","0-0.1","<5",12,"Deciduous"," ","WILLOW" 
"WAZP99-0906",2003,1,"H",06/04/2003,"1",".3-.75","5-15",25,"Deciduous"," ","ELM" 
"WAZP99-0906",2003,1,"I",06/04/2003,"1","0-0.1","<5",1,"Deciduous"," ","WILLOW" 
"WAZP99-0906",2003,1,"J",06/04/2003,"1","0-0.1","<5",10,"Deciduous"," ","WILLOW" 
"WAZP99-0906",2003,1,"K",06/04/2003,"1","0-0.1","<5",2,"Deciduous"," ","WILLOW" 
"WCAP99-0501",2001,1,"A",06/07/2001,"1",".75-2",">30",40,"Deciduous"," ","OAK" 
"WCAP99-0501",2001,1,"B",06/07/2001,"1",".3-.75","15-30",5,"Deciduous"," ","COTTONWOOD" 
"WCAP99-0501",2001,1,"C",06/07/2001,"1",".1-.3","15-30",25,"Deciduous"," ","ALDER" 
"WCAP99-0501",2001,1,"D",06/07/2001,"1",".75-2","15-30",30,"Deciduous"," ","OAK" 
"WCAP99-0501",2001,1,"E",06/07/2001,"1",".75-2","15-30",50,"Deciduous"," ","OAK" 
"WCAP99-0501",2001,1,"F",06/07/2001,"1",".1-.3","5-15",30,"Deciduous"," ","COTTONWOOD" 
"WCAP99-0501",2001,1,"G",06/07/2001,"1",".3-.75","5-15",25,"Deciduous"," ","WILLOW" 
"WCAP99-0501",2001,1,"H",06/07/2001,"1",".75-2","15-30",50,"Deciduous"," ","OAK" 
"WCAP99-0501",2001,1,"I",06/07/2001,"1",".3-.75","<5",15,"Deciduous"," ","OAK" 
"WCAP99-0501",2001,1,"J",06/07/2001,"1",".3-.75","5-15",12,"Deciduous"," ","COTTONWOOD" 
"WCAP99-0501",2001,1,"K",06/07/2001,"1",".3-.75","5-15",15,"Deciduous"," ","WILLOW" 
"WCAP99-0503",2000,1,"A",10/03/2000," ",".75-2","15-30",5,"Coniferous"," ","PINE" 
"WCAP99-0503",2000,1,"B",10/03/2000," ",".3-.75","15-30",7,"Coniferous"," ","PINE" 
"WCAP99-0503",2000,1,"C",10/03/2000," ",".75-2","15-30",4,"Coniferous"," ","FIR" 
"WCAP99-0503",2000,1,"D",10/03/2000," ",".3-.75","15-30",12,"Coniferous"," ","PINE" 
"WCAP99-0503",2000,1,"E",10/03/2000," ",".75-2","15-30",3,"Coniferous"," ","PINE" 
"WCAP99-0503",2000,1,"F",10/03/2000," ",".75-2","15-30",6,"Coniferous"," ","PINE" 
"WCAP99-0503",2000,1,"G",10/03/2000," ",".3-.75","15-30",3,"Coniferous"," ","PINE" 
"WCAP99-0503",2000,1,"H",10/03/2000," ",".3-.75","15-30",5,"Coniferous"," ","FIR" 
"WCAP99-0503",2000,1,"I",10/03/2000," ",".75-2",">30",4,"Coniferous"," ","PINE" 
"WCAP99-0503",2000,1,"J",10/03/2000," ",".3-.75","15-30",4,"Coniferous"," ","PINE" 
"WCAP99-0505",2000,1,"A",08/09/2000," ",".3-.75","15-30",30,"Coniferous"," ","PINE" 
"WCAP99-0505",2000,1,"B",08/09/2000," ",".75-2",">30",20,"Coniferous"," ","REDWOOD" 
"WCAP99-0505",2000,1,"C",08/09/2000," ",".75-2",">30",5,"Coniferous"," ","REDWOOD" 
"WCAP99-0505",2000,1,"D",08/09/2000," ",".75-2",">30",75,"Coniferous"," ","REDWOOD" 
"WCAP99-0505",2000,1,"E",08/09/2000," ",".3-.75",">30",4,"Coniferous"," ","PINE" 
"WCAP99-0505",2000,1,"F",08/09/2000," ",".75-2",">30",7,"Coniferous"," ","REDWOOD" 
"WCAP99-0505",2000,1,"G",08/09/2000," ",".75-2",">30",2,"Coniferous"," ","REDWOOD" 
"WCAP99-0505",2000,1,"H",08/09/2000," ",".3-.75","15-30",7,"Coniferous"," ","REDWOOD" 
"WCAP99-0505",2000,1,"I",08/09/2000," ",".75-2",">30",20,"Coniferous"," ","REDWOOD" 
"WCAP99-0505",2000,1,"J",08/09/2000," ",".75-2",">30",3,"Coniferous"," ","REDWOOD" 
"WCAP99-0506",2000,1,"A",08/29/2000," ",".3-.75","5-15",6,"Coniferous"," ","JUNIPER" 
"WCAP99-0506",2000,1,"B",08/29/2000," ",".3-.75","15-30",22,"Coniferous"," ","JUNIPER" 
"WCAP99-0506",2000,1,"C",08/29/2000," ",".3-.75","15-30",3,"Coniferous"," ","JUNIPER" 
"WCAP99-0506",2000,1,"D",08/29/2000," ",".3-.75","15-30",30,"Coniferous"," ","JUNIPER" 
"WCAP99-0506",2000,1,"E",08/29/2000," ",".3-.75","15-30",12,"Coniferous"," ","JUNIPER" 
"WCAP99-0506",2000,1,"F",08/29/2000," ",".3-.75","15-30",3,"Coniferous"," ","PINE" 
"WCAP99-0506",2000,1,"G",08/29/2000," ",".3-.75","15-30",1,"Deciduous"," ","POPLAR" 
"WCAP99-0506",2000,1,"H",08/29/2000," ",".3-.75","15-30",9,"Coniferous"," ","JUNIPER" 
