"SITE_ID","Latitude","Longitude","locationRemarks","siteSelectionType","waterBody","site_survey_id","eventDate","year","samplingProtocol","fieldNotes","dry_site","dry_pcnt","beaver_impacted","CREEK_CODE","SITE","ORIGINAL_SURVEY_YEAR","SAMPLE_TYPE","REACH_LENGTH","GLOBALID","STATES","HUC_12","unit","AGENCY","Prov","survey_year","impact_group","poolscore","substratescore","woodscore","habitatscore","gradient","average_bfwidth","average_bfdepth","elevation","pool_fines","substrate","wood_12x25","wood_18x25","lua_group","aquatic_province","states","key_watershed","rotation_panel","creek_code"
"CACFD0004",41.1959860660807,-123.232961470916,"Downstream End","Random GRTS","Black Bear Creek-South Fork Salmon River HUC12","2011CACFD1004",2011-07-09 09:48:36,"2011","Wadeable",NA,NA,NA,"NA","CACFD",4,2011,"STATUS_AND_TREND",160,"{BB2E9D8C-DF23-D258-A620-6CED533F8DEB}","CA","180102100106","Klamath National Forest","FSR5","KS",2011,"imp75",67.69173699,50.25812251,45.20437614,53.27701396,0.24685381,4.38392082,0.59774863,731,0.544217687,12.38095238,5,3,"MATRIX","Klamath/Siskiyou","CA","Y",2,"CACFD"
"CACFD0004",41.1959860660807,-123.232961470916,"Downstream End","Random GRTS","Black Bear Creek-South Fork Salmon River HUC12","2019CACFD1004",2019-05-31 00:00:00,"2019","Wadeable",NA,NA,NA,"None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CACFD0005",41.2086614169528,-123.216540690475,"Downstream End","Random GRTS","Black Bear Creek","2003CACFD1005",2003-07-06 00:00:00,"2003","Wadeable",NA,NA,NA,"NA","CACFD",5,2003,"STATUS_AND_TREND",184,"{2F00B04E-5D24-4BBB-89AC-1AF2AE06D8B2}","CA","180102100106","Klamath National Forest","FSR5","KS",2003,"middle",59.93194957,0,26.4953395,27.44451438,0.04677432,5.57378181,0.65226579,557,1.523809524,16.37931034,0,0,"MATRIX","Klamath/Siskiyou","CA","Y",1,"CACFD"
"CACFD0005",41.2086614169528,-123.216540690475,"Downstream End","Random GRTS","Black Bear Creek","2011CACFD1005",2011-07-12 09:21:09,"2011","Wadeable",NA,NA,NA,"NA","CACFD",5,2003,"STATUS_AND_TREND",184,"{2F00B04E-5D24-4BBB-89AC-1AF2AE06D8B2}","CA","180102100106","Klamath National Forest","FSR5","KS",2011,"middle",70.73504708,7.63040476,28.84362967,34.24336455,0.05727846,8.66461174,0.84800696,557,0.148148148,11.42857142,0,0,"MATRIX","Klamath/Siskiyou","CA","Y",2,"CACFD"
"CACFD0005",41.2086614169528,-123.216540690475,"Downstream End","Random GRTS","Black Bear Creek","2019CACFD1005",2019-06-03 00:00:00,"2019","Wadeable",NA,NA,NA,"None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CACFD0006",41.1489358966068,-123.217952900507,"Downstream End","Random GRTS","Plummer Creek","2003CACFD1006",2003-07-07 00:00:00,"2003","Wadeable",NA,NA,NA,"NA","CACFD",6,2003,"STATUS_AND_TREND",257,"{776EDC32-D146-4A19-A56C-0227459B8A9D}","CA","180102100106","Klamath National Forest","FSR5","KS",2003,"ref",77.69177669,49.69075006,42.97466909,55.49115554,0.04513617,9.29991044,0.4096336,643,0.25,6.55737704,1,1,"MATRIX","Klamath/Siskiyou","CA","Y",1,"CACFD"
"CACFD0007",41.1927735270506,-123.189811610264,"Downstream End","Random GRTS","Black Bear Creek-South Fork Salmon River HUC12","2003CACFD1007",2003-07-03 00:00:00,"2003","Wadeable",NA,NA,NA,"NA","CACFD",7,2003,"STATUS_AND_TREND",154,"{0E84B9D8-4801-4EDD-BC86-F727A7092E0C}","CA","180102100106","Klamath National Forest","FSR5","KS",2003,"middle",63.26760035,57.7083295,37.36177199,51.74495856,0.08069235,3.08100717,0.20979573,698,1.944444444,14.87603305,4,0,"MATRIX","Klamath/Siskiyou","CA","Y",1,"CACFD"
"CACFD0007",41.1927735270506,-123.189811610264,"Downstream End","Random GRTS","Black Bear Creek-South Fork Salmon River HUC12","2011CACFD1007",2011-07-07 09:25:29,"2011","Wadeable",NA,NA,NA,"NA","CACFD",7,2003,"STATUS_AND_TREND",154,"{0E84B9D8-4801-4EDD-BC86-F727A7092E0C}","CA","180102100106","Klamath National Forest","FSR5","KS",2011,"middle",63.69588491,56.39573827,36.45401487,51.12773622,0.08102314,3.70734726,0.39433109,698,1.451282051,16.19047619,2,2,"MATRIX","Klamath/Siskiyou","CA","Y",2,"CACFD"
"CACFD0007",41.1927735270506,-123.189811610264,"Downstream End","Random GRTS","Black Bear Creek-South Fork Salmon River HUC12","2019CACFD1007",2019-05-30 00:00:00,"2019","Wadeable",NA,NA,NA,"None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CACFD0014",41.1856129965376,-123.178033939885,"Downstream End","Random GRTS","Matthews Creek","2003CACFD1014",2003-07-04 00:00:00,"2003","Wadeable",NA,NA,NA,"NA","CACFD",14,2003,"STATUS_AND_TREND",170,"{023A5A3B-701C-457E-A98F-EC777CDE735E}","CA","180102100106","Klamath National Forest","FSR5","KS",2003,"middle",30.32254085,2.68608233,90.65956277,40.74221935,0.07130901,4.6703581,0.46849044,752,4.388888889,34.7107438,8,6,"MATRIX","Klamath/Siskiyou","CA","Y",1,"CACFD"
"CACFD0014",41.1856129965376,-123.178033939885,"Downstream End","Random GRTS","Matthews Creek","2003CACFD9014",2003-08-01 00:00:00,"2003","Wadeable",NA,NA,NA,"NA","CACFD",14,2003,"STATUS_AND_TREND",170,"{023A5A3B-701C-457E-A98F-EC777CDE735E}","CA","180102100106","Klamath National Forest","FSR5","KS",2003,"middle",0,32.67827183,76.66208763,36.57527755,0.06806695,3.75168895,0.28021694,752,12.53333333,19.83471074,7,5,"MATRIX","Klamath/Siskiyou","CA","Y",1,"CACFD"
"CACFD0014",41.1856129965376,-123.178033939885,"Downstream End","Random GRTS","Matthews Creek","2004CACFD6014",2004-07-03 00:00:00,"2004","Wadeable",NA,NA,NA,"NA","CACFD",14,2003,"STATUS_AND_TREND",170,"{023A5A3B-701C-457E-A98F-EC777CDE735E}","CA","180102100106","Klamath National Forest","FSR5","KS",2004,"middle",0,45.58268423,100,48.86077597,0.07377247,6.64948612,0.71497068,752,19.92592593,14.28571428,10,7,"MATRIX","Klamath/Siskiyou","CA","Y",1,"CACFD"
"CACFD0014",41.1856129965376,-123.178033939885,"Downstream End","Random GRTS","Matthews Creek","2011CACFD1014",2011-07-08 08:49:17,"2011","Wadeable",NA,NA,NA,"NA","CACFD",14,2003,"STATUS_AND_TREND",170,"{023A5A3B-701C-457E-A98F-EC777CDE735E}","CA","180102100106","Klamath National Forest","FSR5","KS",2011,"middle",21.12672208,19.58023538,100,46.72729167,0.07072414,6.43543257,0.62801267,752,5.369022869,26.66666666,10,8,"MATRIX","Klamath/Siskiyou","CA","Y",2,"CACFD"
"CACFD0014",41.1856129965376,-123.178033939885,"Downstream End","Random GRTS","Matthews Creek","2019CACFD1014",2019-06-01 00:00:00,"2019","Wadeable",NA,NA,NA,"None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CACFD0015",41.2267496001364,-123.186118221796,"Downstream End","Random GRTS","Black Bear Creek-South Fork Salmon River HUC12","2011CACFD1015",2011-07-10 09:39:42,"2011","Wadeable",NA,NA,NA,"NA","CACFD",15,2011,"STATUS_AND_TREND",160,"{627E0FC0-A996-13BB-B945-BAF8C754E178}","CA","180102100106","Klamath National Forest","FSR5","KS",2011,"middle",43.71723668,0,100,47.23371609,0.0677776,6.24660901,0.61351229,804,2.961218676,28.57142857,22,16,"MATRIX","Klamath/Siskiyou","CA","Y",2,"CACFD"
"CACFD0015",41.2267496001364,-123.186118221796,"Downstream End","Random GRTS","Black Bear Creek-South Fork Salmon River HUC12","2019CACFD1015",2019-06-02 00:00:00,"2019","Wadeable",NA,NA,NA,"None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CACFD0018",41.1507402160211,-123.211666389751,"Downstream End","Random GRTS","Plummer Creek","2003CACFD1018",2003-07-08 00:00:00,"2003","Wadeable",NA,NA,NA,"NA","CACFD",18,2003,"STATUS_AND_TREND",251,"{32990903-0BF1-4074-8992-0B7521819334}","CA","180102100106","Klamath National Forest","FSR5","KS",2003,"ref",73.42454037,40.51420134,30.54971474,46.81920984,0.0452368,10.40526001,0.49189269,626,0.571428571,8.33333333,1,0,"MATRIX","Klamath/Siskiyou","CA","Y",1,"CACFD"
"CACFD0039",41.2322339341142,-123.185900972657,"Downstream End","Random GRTS","Black Bear Creek","2011CACFD1039",2011-07-11 09:14:57,"2011","Wadeable",NA,NA,NA,"NA","CACFD",39,2011,"STATUS_AND_TREND",200,"{22AB29BB-D98F-D58C-034F-851BD132B4AD}","CA","180102100106","Klamath National Forest","FSR5","KS",2011,"middle",71.33591803,46.77558344,78.06567706,64.38828289,0.06032941,8.11477006,0.85227401,753,0,7.61904761,7,2,"MATRIX","Klamath/Siskiyou","CA","Y",2,"CACFD"
"CACFD0039",41.2322339341142,-123.185900972657,"Downstream End","Random GRTS","Black Bear Creek","2019CACFD1039",2019-06-04 00:00:00,"2019","Wadeable",NA,NA,NA,"None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CADUN0002",41.9809189879385,-123.571181702441,"Downstream End","Random GRTS","Dunn Creek HUC12","2009CADUN1002",2009-06-11 12:00:00,"2009","Wadeable",NA,NA,NA,"NA","CADUN",2,2009,"STATUS_AND_TREND",160,"{B36131A5-B45D-4024-91B4-04BAB845AFBF}","CA,OR","171003110302","Rogue River-Siskiyou National Forest","FSR6","KS",2009,"middle",67.59531593,84.51576024,38.9904614,62.75284222,0.41216652,7.17365711,0.9362898,935,0.266666667,12.87128712,5,5,"LSR","Klamath/Siskiyou","CA","Y",1,"CADUN"
"CADUN0002",41.9809189879385,-123.571181702441,"Downstream End","Random GRTS","Dunn Creek HUC12","2017CADUN1002",2017-07-13 00:00:00,"2017","Wadeable",NA,NA,NA,"None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CADUN0008",41.9599764125133,-123.563270477221,"Downstream End","Random GRTS","Poker Creek","2009CADUN1008",2009-06-12 12:00:00,"2009","Wadeable",NA,NA,NA,"NA","CADUN",8,2009,"STATUS_AND_TREND",160,"{F5572F53-DFBC-471A-90D9-181740ECD3FE}","CA,OR","171003110302","Rogue River-Siskiyou National Forest","FSR6","KS",2009,"middle",68.33473392,78.17173464,100,81.51729653,0.12088652,7.49071046,0.74350205,865,1.016115352,3.8095238,28,21,"LSR","Klamath/Siskiyou","CA","Y",1,"CADUN"
"CADUN0008",41.9599764125133,-123.563270477221,"Downstream End","Random GRTS","Poker Creek","2009CADUN9008",2009-07-09 12:00:00,"2009","Wadeable",NA,NA,NA,"NA","CADUN",8,2009,"STATUS_AND_TREND",160,"{F5572F53-DFBC-471A-90D9-181740ECD3FE}","CA,OR","171003110302","Rogue River-Siskiyou National Forest","FSR6","KS",2009,"middle",70.05025853,79.27014411,72.75469329,73.1964655,0.12319193,7.7154815,0.56877764,865,0,2.88461538,14,9,"LSR","Klamath/Siskiyou","CA","Y",1,"CADUN"
"CADUN0008",41.9599764125133,-123.563270477221,"Downstream End","Random GRTS","Poker Creek","2017CADUN1008",2017-07-17 00:00:00,"2017","Wadeable",NA,NA,NA,"None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CADUN0009",41.9624351283552,-123.565363626507,"Downstream End","Random GRTS","Poker Creek","2009CADUN1009",2009-06-13 12:00:00,"2009","Wadeable",NA,NA,NA,"NA","CADUN",9,2009,"STATUS_AND_TREND",160,"{44FA1E40-1BDD-4547-8C8A-B7BA888FC332}","CA,OR","171003110302","Rogue River-Siskiyou National Forest","FSR6","KS",2009,"middle",69.75421275,56.50470471,91.68998899,71.80449722,0.13166794,8.989549,0.74575939,932,2.144041554,11.88118811,19,11,"LSR","Klamath/Siskiyou","CA","Y",1,"CADUN"
"CADUN0009",41.9624351283552,-123.565363626507,"Downstream End","Random GRTS","Poker Creek","2017CADUN1009",2017-07-17 00:00:00,"2017","Wadeable",NA,NA,NA,"None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CADUN0011",41.9658601231897,-123.574251620126,"Downstream End","Random GRTS","Poker Creek","2009CADUN1011",2009-06-14 00:00:00,"2009","Wadeable",NA,NA,NA,"NA","CADUN",11,2009,"STATUS_AND_TREND",200,"{F496C83D-C2FF-497F-B8CD-03F3E0116FB7}","CA,OR","171003110302","Rogue River-Siskiyou National Forest","FSR6","KS",2009,"middle",76.07393114,71.61855391,100,81.74324343,0.05122634,17.9700735,0.46902848,735,0.458107177,7.76699029,34,21,"LSR","Klamath/Siskiyou","CA","Y",1,"CADUN"
"CADUN0011",41.9658601231897,-123.574251620126,"Downstream End","Random GRTS","Poker Creek","2009CADUN9011",2009-07-10 00:00:00,"2009","Wadeable",NA,NA,NA,"NA","CADUN",11,2009,"STATUS_AND_TREND",200,"{F496C83D-C2FF-497F-B8CD-03F3E0116FB7}","CA,OR","171003110302","Rogue River-Siskiyou National Forest","FSR6","KS",2009,"middle",76.20709238,67.84498036,100,80.50617907,0.04770038,9.19138999,0.48581768,735,0.4,8.57142857,36,25,"LSR","Klamath/Siskiyou","CA","Y",1,"CADUN"
"CADUN0011",41.9658601231897,-123.574251620126,"Downstream End","Random GRTS","Poker Creek","2017CADUN1011",2017-07-14 00:00:00,"2017","Wadeable",NA,NA,NA,"None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CADUN0015",41.9837717193942,-123.566820751486,"Downstream End","Random GRTS","Dunn Creek HUC12","2009CADUN1015",2009-06-15 12:00:00,"2009","Wadeable",NA,NA,NA,"NA","CADUN",15,2009,"STATUS_AND_TREND",160,"{5F3A71FF-99A4-45EC-BFD6-D05ADA026F2F}","CA,OR","171003110302","Rogue River-Siskiyou National Forest","FSR6","KS",2009,"middle",64.3448127,49.74952119,72.47919509,61.29188779,0.11687269,2.50366214,0.29508599,1111,0.4,30.76923076,12,8,"LSR","Klamath/Siskiyou","CA","Y",1,"CADUN"
"CADUN0015",41.9837717193942,-123.566820751486,"Downstream End","Random GRTS","Dunn Creek HUC12","2017CADUN1015",2017-07-15 00:00:00,"2017","Wadeable",NA,NA,NA,"None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CADUN0019",41.9791732522975,-123.586844540856,"Downstream End","Random GRTS","Dunn Creek","2009CADUN1019",2009-06-16 12:00:00,"2009","Wadeable",NA,NA,NA,"NA","CADUN",19,2009,"STATUS_AND_TREND",280,"{7F9B2878-984A-441E-A4AF-6F6B6D765286}","CA,OR","171003110302","Rogue River-Siskiyou National Forest","FSR6","KS",2009,"middle",72.4404757,82.21915563,87.41662646,79.92211577,0.03058723,16.99021547,0.85655912,633,0.333333333,0.95238095,13,10,"LSR","Klamath/Siskiyou","CA","Y",1,"CADUN"
"CADUN0019",41.9791732522975,-123.586844540856,"Downstream End","Random GRTS","Dunn Creek","2017CADUN1019",2017-07-16 00:00:00,"2017","Wadeable",NA,NA,NA,"None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAEEL0001",40.1788276667452,-123.375418380412,"Downstream End","Random GRTS","North Fork Eel River","2002CAEEL1001",2002-09-12 00:00:00,"2002","Wadeable",NA,NA,NA,"NA","CAEEL",1,2002,"STATUS_AND_TREND",350,"{4A91DD2F-1530-4A67-8FE4-0200611DE53D}","CA","180101050102","Six Rivers National Forest","FSR5","KS",2002,"middle",NA,28.98359021,4.0731385,16.3193134,0.00342949,17.22612332,0.44952959,589,NA,19.32773109,0,0,"LSR","Franciscan","CA","Y",1,"CAEEL"
"CAEEL0001",40.1788276667452,-123.375418380412,"Downstream End","Random GRTS","North Fork Eel River","2002CAEEL9001",2002-09-28 00:00:00,"2002","Wadeable",NA,NA,NA,"NA","CAEEL",1,2002,"STATUS_AND_TREND",350,"{4A91DD2F-1530-4A67-8FE4-0200611DE53D}","CA","180101050102","Six Rivers National Forest","FSR5","KS",2002,"middle",0,37.04301934,4.0731385,13.44849617,0.00629867,18.29102694,0.42651112,589,37.33333333,16.37931034,0,0,"LSR","Franciscan","CA","Y",1,"CAEEL"
"CAEEL0001",40.1788276667452,-123.375418380412,"Downstream End","Random GRTS","North Fork Eel River","2011CAEEL1001",2011-07-07 11:20:25,"2011","Wadeable",NA,NA,NA,"NA","CAEEL",1,2002,"STATUS_AND_TREND",350,"{4A91DD2F-1530-4A67-8FE4-0200611DE53D}","CA","180101050102","Six Rivers National Forest","FSR5","KS",2011,"middle",0,55.78234716,6.16209438,20.50891098,0.00352693,16.80048507,0.6361844,589,13.33333333,9.52380952,1,1,"LSR","Franciscan","CA","Y",2,"CAEEL"
"CAEEL0001",40.1788276667452,-123.375418380412,"Downstream End","Random GRTS","North Fork Eel River","2019CAEEL1001",2019-06-02 00:00:00,"2019","Wadeable",NA,NA,NA,"None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAEEL0004",40.2434361073522,-123.443706770188,"Downstream End","Random GRTS","Panther Creek","2002CAEEL1004",2002-09-14 00:00:00,"2002","Wadeable",NA,NA,NA,"NA","CAEEL",4,2002,"STATUS_AND_TREND",164,"{6E3B1F84-E3DA-4E6F-9971-27CF1C07DE82}","CA","180101050102","Six Rivers National Forest","FSR5","KS",2002,"imp75",63.67702251,59.16619309,32.15217156,50.60265813,0.23131083,6.85895063,0.61088099,962,3.407407407,6.72268907,2,2,"LSR","Franciscan","CA","Y",1,"CAEEL"
"CAEEL0004",40.2434361073522,-123.443706770188,"Downstream End","Random GRTS","Panther Creek","2002CAEEL9004",2002-09-29 00:00:00,"2002","Wadeable",NA,NA,NA,"NA","CAEEL",4,2002,"STATUS_AND_TREND",164,"{6E3B1F84-E3DA-4E6F-9971-27CF1C07DE82}","CA","180101050102","Six Rivers National Forest","FSR5","KS",2002,"imp75",48.82016328,65.016595,32.15217156,47.88767149,0.23854772,8.18532473,0.82356025,962,12.22222222,4.1322314,2,2,"LSR","Franciscan","CA","Y",1,"CAEEL"
"CAEEL0004",40.2434361073522,-123.443706770188,"Downstream End","Random GRTS","Panther Creek","2011CAEEL1004",2011-07-08 10:22:00,"2011","Wadeable",NA,NA,NA,"NA","CAEEL",4,2002,"STATUS_AND_TREND",164,"{6E3B1F84-E3DA-4E6F-9971-27CF1C07DE82}","CA","180101050102","Six Rivers National Forest","FSR5","KS",2011,"imp75",72.89824248,61.44361496,19.92822208,50.14697967,0.24598992,11.08802123,0.81898569,962,0.5,5.71428571,2,1,"LSR","Franciscan","CA","Y",2,"CAEEL"
"CAEEL0004",40.2434361073522,-123.443706770188,"Downstream End","Random GRTS","Panther Creek","2019CAEEL1004",2019-06-01 00:00:00,"2019","Wadeable",NA,NA,NA,"None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAEEL0005",40.2595659926061,-123.435240457816,"Downstream End","Random GRTS","Bar Creek","2011CAEEL1005",2011-07-11 09:05:26,"2011","Wadeable",NA,NA,NA,"NA","CAEEL",5,2011,"STATUS_AND_TREND",240,"{1B041917-75B1-092F-DEED-A412A2AD46BD}","CA","180101050102","Six Rivers National Forest","FSR5","KS",2011,"middle",72.09795915,58.40158267,30.15216367,52.32844548,0.01421299,7.19496197,0.4386956,857,0.8,13.33333333,3,2,"LSR","Franciscan","CA","Y",2,"CAEEL"
"CAEEL0005",40.2595659926061,-123.435240457816,"Downstream End","Random GRTS","Bar Creek","2019CAEEL1005",2019-05-31 00:00:00,"2019","Wadeable",NA,NA,NA,"None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAEEL0006",40.2168123191971,-123.427484918468,"Downstream End","Random GRTS","Salt Creek","2011CAEEL1006",2011-07-09 10:36:36,"2011","Wadeable",NA,NA,NA,"NA","CAEEL",6,2011,"STATUS_AND_TREND",160,"{3996F038-E337-00A8-966A-CFF52E4F0D5F}","CA","180101050102","Six Rivers National Forest","FSR5","KS",2011,"middle",76.8013362,51.87030379,100,75.27896714,0.05818247,8.85857746,0.77749055,782,0.50170068,14.28571428,23,15,"LSR","Franciscan","CA","Y",2,"CAEEL"
"CAEEL0016",40.1606440671197,-123.387084369566,"Downstream End","Random GRTS","Bluff Creek","2002CAEEL1016",2002-09-15 00:00:00,"2002","Wadeable",NA,NA,NA,"NA","CAEEL",16,2002,"STATUS_AND_TREND",150,"{AB8644F2-5491-4B62-80F4-1F86CD772563}","CA","180101050102","Six Rivers National Forest","FSR5","KS",2002,"imp75",47.93717868,46.27990848,52.67888353,48.2152328,0.00887887,7.16993433,0.4909947,663,20.66666667,11.86440677,2,2,"LSR","Franciscan","CA","Y",1,"CAEEL"
"CAEEL0018",40.2433277076903,-123.448455869919,"Downstream End","Random GRTS","Panther Creek","2002CAEEL1018",2002-09-13 00:00:00,"2002","Wadeable",NA,NA,NA,"NA","CAEEL",18,2002,"STATUS_AND_TREND",150,"{9EB15919-4D11-48C2-8238-F111F0706859}","CA","180101050102","Six Rivers National Forest","FSR5","KS",2002,"middle",63.46972801,58.06105452,18.1033653,45.40018997,0.04416188,5.44146698,0.39029782,1024,2,11.57024793,1,1,"LSR","Franciscan","CA","Y",1,"CAEEL"
"CAEEL0018",40.2433277076903,-123.448455869919,"Downstream End","Random GRTS","Panther Creek","2011CAEEL1018",2011-07-10 11:37:09,"2011","Wadeable",NA,NA,NA,"NA","CAEEL",18,2002,"STATUS_AND_TREND",150,"{9EB15919-4D11-48C2-8238-F111F0706859}","CA","180101050102","Six Rivers National Forest","FSR5","KS",2011,"middle",65.37774356,85.0391654,24.4903182,57.31371813,0.05024546,7.74995107,0.50466285,1024,0.833333333,3.8095238,2,2,"LSR","Franciscan","CA","Y",2,"CAEEL"
"CAEEL0018",40.2433277076903,-123.448455869919,"Downstream End","Random GRTS","Panther Creek","2019CAEEL1018",2019-05-30 00:00:00,"2019","Wadeable",NA,NA,NA,"None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAEEL0032",40.158838686327,-123.396103990444,"Downstream End","Random GRTS","Bluff Creek","2002CAEEL1032",2002-09-16 00:00:00,"2002","Wadeable",NA,NA,NA,"NA","CAEEL",32,2002,"STATUS_AND_TREND",150,"{F7A042A4-A38F-4D5D-9AAB-EDC5B1F0F550}","CA","180101050102","Six Rivers National Forest","FSR5","KS",2002,"imp75",65.76255443,40.16254362,25.85706626,42.6863392,0.04093303,4.63572244,0.5022223,674,0.4,15.12605042,0,0,"LSR","Franciscan","CA","Y",1,"CAEEL"
"CAEFS0004",41.3593406175865,-122.647320209844,"Downstream End","Random GRTS","Rail Creek","2006CAEFS1004",2006-06-15 00:00:00,"2006","Wadeable",NA,NA,NA,"NA","CAEFS",4,2006,"STATUS_AND_TREND",160,"{5FBF4FBB-DE53-415E-8E4E-E1328CE6DE9D}","CA","180102080101","Klamath National Forest","FSR5","KS",2006,"imp75",70.51036471,70.30166367,16.7348583,51.3120904,0.05385249,10.45911376,0.60135268,1407,3.466666667,11.42857142,5,2,"MATRIX","Klamath/Siskiyou","CA","N",1,"CAEFS"
"CAEFS0004",41.3593406175865,-122.647320209844,"Downstream End","Random GRTS","Rail Creek","2014CAEFS1004",2014-07-07 09:06:16,"2014","Wadeable",NA,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAEFS0005",41.3941387678382,-122.627813669439,"Downstream End","Random GRTS","Little Houston Creek","2006CAEFS1005",2006-06-17 00:00:00,"2006","Wadeable",NA,NA,NA,"NA","CAEFS",5,2006,"STATUS_AND_TREND",160,"{38092F6E-74A9-4C44-B793-61FBF0AC31CE}","CA","180102080101","Klamath National Forest","FSR5","KS",2006,"middle",57.87377432,36.26638642,27.68634055,39.49104281,0.08574116,5.20246677,0.2979746,1417,14.06666667,38,3,0,"MATRIX","Klamath/Siskiyou","CA","N",1,"CAEFS"
"CAEFS0005",41.3941387678382,-122.627813669439,"Downstream End","Random GRTS","Little Houston Creek","2014CAEFS1005",2014-07-06 09:20:01,"2014","Wadeable",NA,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAEFS0005",41.3941387678382,-122.627813669439,"Downstream End","Random GRTS","Little Houston Creek","2014CAEFS9005",2014-07-17 08:43:04,"2014","Wadeable",NA,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAEFS0018",41.3457473677152,-122.690962520104,"Downstream End","Random GRTS","Kangaroo Creek","2006CAEFS1018",2006-06-16 00:00:00,"2006","Wadeable",NA,NA,NA,"NA","CAEFS",18,2006,"STATUS_AND_TREND",160,"{11A9EB4C-8EBD-4546-8642-EF0621A13024}","CA","180102080101","Klamath National Forest","FSR5","KS",2006,"middle",71.48214907,6.32872305,19.96668162,31.02924675,0.04977199,4.80578373,0.47160111,1189,7.733333333,28.1553398,0,0,"MATRIX","Klamath/Siskiyou","CA","N",1,"CAEFS"
"CAEFS0018",41.3457473677152,-122.690962520104,"Downstream End","Random GRTS","Kangaroo Creek","2014CAEFS1018",2014-07-04 13:02:06,"2014","Wadeable",NA,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
