"SITE_ID","YEAR","VISIT_NO","XBKA","XUN","XBKF_W","XBKF_H","XINC_H","XPCM","XPCMG","XPMG","XPMGH","XPMGW","XCL","XGB","XC","XG","XCMW","XCMGW","PCAN_C","XCDENBK","XCDENMID","XEMBED","XFC_ALG","XFC_AQM","XFC_LWD","XFC_BRS","XFC_OHV","XFC_UCB","XFC_RCK","XFC_HUM","XFC_ALL","XFC_NAT","XFC_BIG","W1_HALL","W1_HNOAG","W1_HAG","W1H_WALL","W1H_PIPE","LSUB_DMM","LTEST","LRBS_TST","LDMB_BW5","LRBS_BW5","REACHLEN","XSLOPE","XDEPTH","RPGT75","RPGT100","RPMXDEP","RPXAREA","RP100","PCT_FN","PCT_SA","PCT_HP","PCT_RC","PCT_SAFN","PCT_SFGF","PCT_BIGR","PCT_BDRK","PCT_ORG","LSUBD_SD","V1W_MSQ","V4W_MSQ","V1TM100","V4TM100","SINU","SDDEPTH","XWIDTH","XWXD","XWD_RAT","SDWXD","PCT_FA","PCT_FAST","PCT_SLOW","PCT_POOL","PCT_DRS","PCT_SIDE","SAMPLED" 
"WCAP99-0605",2000,1,28.772727273,0,19.981818182,0.4454545455,0.4454545455,0.8636363636,0.8636363636,0.9545454545,0.5909090909,0.9545454545,0.0613636364,0.2522727273,0.3409090909,0.3511363636,0.4943181818,0.6625,0,81.016042781,48.930481283,44.090909091,0.0318181818,0.0045454545,0,0.0090909091,0.0727272727,0.0045454545,0.2090909091,0,0.2954545455,0.2954545455,0.2136363636,1.4091409091,1.2576181818,0.1515227273,0,0,1.8507754618,1.4497049846,0.4010704772,1.5431964614,0.3075790004,520,0.75,54.821782178,3,2,167.213,14.815253818,31.33996,6.7307692308,0.9615384615,0,0,7.6923076923,19.230769231,79.807692308,8.6538461538,0.9615384615,1.3709111663,0.0001867082,0,0.4080769231,0,1.1620238581,42.082632056,13.71,8.0148,36.26614414,6.012713387,0,44.554455446,55.445544554,8.9108910891,0,4,"YES" 
"WCAP99-0606",2000,1,35.090909091,0.0045454545,9,0.4090909091,0.4090909091,1,1,1,1,1,0.0909090909,0.4261363636,0.4579545455,0.6659090909,0.9431818182,1.3227272727,0,95.187165775,86.631016043,40.454545455,0,0,0,0.0227272727,0.0863636364,0.0045454545,0.1227272727,0,0.2363636364,0.2363636364,0.1272727273,0.33335,0.33335,0,0,0,1.9599249006,1.5325321513,0.4273927493,1.6544548779,0.3054700227,158.4,1.1,45.232323232,2,2,115.52,4.6169646012,26.232753416,0,8.5714285714,0,0,8.5714285714,20,80,13.333333333,0,1.1280665255,0.0000813692,0,0.3396464646,0,1.0503648297,35.426793816,6.99,3.80545,22.39958536,4.2498213644,0,29.292929293,70.707070707,41.414141414,0,0,"YES" 
"WCAP99-0613",2000,1,33.5,0,9.8181818182,0.3909090909,0.3909090909,1,1,1,0.6818181818,1,0.1806818182,0.3022727273,0.4863636364,0.6454545455,1.0284090909,1.5602272727,0.0454545455,93.582887701,83.957219251,32.363636364,0,0,0.0272727273,0.05,0.0590909091,0.0045454545,0.2318181818,0,0.3727272727,0.3727272727,0.2636363636,0.7576136364,0.5757863636,0.1818272727,0,0,2.481576466,2.0850601662,0.3965162998,2.3378517173,0.1437247487,198,4.5,39.46,0,0,67.55,0.622883076,6.920923067,0,1.9047619048,0,0,1.9047619048,4.7619047619,95.238095238,14.285714286,0,0.8595141761,0.0050329218,0.0025730453,11.916161616,3.7893939394,1.0220944965,14.601383634,6.445,2.4863,17.364020551,0.8377368071,0,91,9,5,0,0,"YES" 
"WCAP99-0619",2000,1,74.555555556,0.1988888889,1.16,0.2444444444,0.2444444444,1,1,1,1,1,0.4272727273,0.2397727273,0.9727272727,0.8011363636,1.4,1.9579545455,0,100,100,74.090909091,0,0,0.7909090909,0.8181818182,0.8477272727,0.7386363636,0.0090909091,0,3.2045454545,3.2045454545,1.5386363636,0.7424545455,0.7424545455,0,0,0,0.5811514979,1.8171248738,-1.235973376,1.3575271746,-0.776375677,154.5,10.7685,8.8977272727,0,0,34.555666203,0.1653741301,2.4618802544,24.444444444,0,1.1111111111,0,24.444444444,58.888888889,38.888888889,5.5555555556,1.1111111111,1.7314740292,0.3268217833,0.2475895547,118.57281553,93.83236246,1.0418047617,8.6715809755,0.5823529412,0.0763529412,11.327731092,0.1346843259,0,38.235294118,48.039215686,25.490196078,13.725490196,0,"YES" 
"WCOP99-0502",2000,1,21.909090909,0,3.5272727273,0.4090909091,0.4090909091,0,0,0.9090909091,0.9090909091,0.4090909091,0,0.2636363636,0,0.5670454545,0.0863636364,0.1522727273,0,15.77540107,2.5401069519,31.909090909,0,0,0,0,0.0454545455,0.0136363636,0.4272727273,0,0.4863636364,0.4863636364,0.4409090909,0.33335,0.33335,0,0,0,1.8978603427,1.8356705935,0.0621897492,2.380142383,-0.48228204,148.5,6.57,15.22,0,0,37.7125,0.1478317056,2.7873991629,2.7272727273,1.8181818182,0,0,4.5454545455,13.636363636,86.363636364,10.909090909,0,1.1199454874,0.0001107293,0,0.0390572391,0,1.1175988051,6.8277212727,2.01,0.3323,13.273023884,0.1490648393,0,66,34,14,0,0,"YES" 
"WCOP99-0503",2000,1,89.047619048,0.1063636364,1.84,0.3181818182,0.3181818182,0.0740740741,0.0740740741,1,0.3571428571,0.9642857143,0,0.0125,0.0037037037,0.6910714286,0.5098214286,0.5883928571,0.0714285714,67.873303167,44.79638009,32.615384615,0,0.0038461538,0,0.0153846154,0.2942307692,0.2480769231,0.6653846154,0,1.2230769231,1.2230769231,0.9134615385,0.0476214286,0.0476214286,0,0,0,2.5671182275,2.3992688283,0.1678493992,2.7910273302,-0.223909103,149,18.735,19.54,0,0,30.3925,0.1108338487,3.1985607349,0.8695652174,0.8695652174,0,0,1.7391304348,1.7391304348,94.782608696,1.7391304348,0,0.7794494905,0,0,0,0,1.0770216231,9.1977747528,1.0005,0.20047,6.427528796,0.1339708417,6,72,28,19.333333333,0,32.666666667,"YES" 
"WCOP99-0505",2000,1,56.136363636,0,4.0909090909,0.4409090909,0.4409090909,0.619047619,0.619047619,0.9545454545,0.5909090909,0.7727272727,0.05,0.0295454545,0.1095238095,0.7431818182,0.3227272727,0.4420454545,0.6363636364,81.550802139,60.695187166,39.056603774,0,0.0636363636,0.0090909091,0.0227272727,0.2931818182,0.0636363636,0.4568181818,0,0.8454545455,0.8454545455,0.5295454545,0.6970045455,0.6363954545,0.0606090909,0,0,2.0878896127,1.8796830936,0.2082065192,2.4364623971,-0.348572784,149,7.25,15.263513514,0,0,22.3375,0.1470736842,3.7508724832,1.9047619048,2.8571428571,0,0,4.7619047619,14.285714286,82.857142857,0,0,1.0575189684,0.0029727069,0,1.3382550336,0,1.0987049873,6.6295170574,1.805,0.29805,12.718316365,0.1899325296,0,58.783783784,41.216216216,13.513513514,0,0,"YES" 
"WCOP99-0506",2000,1,12.545454545,0,2.9181818182,0.2181818182,0.4545454545,0,0,1,1,0.1363636364,0,0.0784090909,0,0.8454545455,0.0068181818,0.0318181818,0,7.2192513369,4.1443850267,95.648148148,0.05,0.6227272727,0,0.0090909091,0.1431818182,0,0,0,0.1522727273,0.1522727273,0,1.2273136364,0.33335,0.8939636364,0,0,-1.985398177,1.4340970748,-3.419495252,1.6795123115,-3.664910488,149,1.662,23.865771812,0,0,20.929,0.18957,3.6896174497,93.333333333,0,0,0,93.333333333,96.19047619,0.9523809524,0,1.9047619048,0.6351187239,0,0,0,0,1.0378155466,6.931769516,1.4715,0.372745,6.100485056,0.2094114245,0,2.6845637584,97.315436242,0.6711409396,0,0.6711409396,"YES" 
"WCOP99-0507",2000,1,58.571428571,0,3.47,0.6227272727,0.6227272727,1,1,1,1,1,0.0431818182,0.0045454545,0.3215909091,0.8511363636,1.0011363636,1.3738636364,1,76.19047619,71.256684492,37.925925926,0.0136363636,0,0,0.3318181818,0.6886363636,0.0363636364,0.2613636364,0,1.3181818182,1.3181818182,0.2977272727,1.4697181818,0.33335,1.1363681818,0,0,2.2183604138,1.8317955276,0.3865648862,2.4124844078,-0.194123994,149,5,19.821428571,0,0,29.032840242,0.2546398898,4.9560783925,0.9523809524,0,0,0,0.9523809524,7.619047619,86.666666667,0,0.9523809524,0.8319092195,0.0082973909,0.0048372435,3.9288590604,1.6785234899,1.2276855963,7.5942688132,2.155,0.47355,10.772271587,0.2624569087,0,63.571428571,36.428571429,5.7142857143,0,20.863309353,"YES" 
"WCOP99-0508",2000,1,22.954545455,0,8.7909090909,0.53,0.4818181818,0.5454545455,0.5454545455,1,0.1818181818,0.9545454545,0.0443181818,0.1340909091,0.1443181818,0.5965909091,0.2761363636,0.4318181818,0.5,39.304812834,16.176470588,55.745454545,0,0,0,0,0.0636363636,0.0181818182,0.5136363636,0,0.5954545455,0.5954545455,0.5318181818,0.33335,0.33335,0,0,0,1.7658273599,1.83253888,-0.06671152,2.2840212068,-0.518193847,154.5,3.6,27.576923077,0,0,14.94,0.1471628788,2.5717784651,4.7619047619,1.9047619048,0,0,6.6666666667,17.142857143,82.857142857,0,0,1.1498016734,0.0000854074,0,0.1501618123,0,1.0445151977,5.3001049773,4.245,1.17445,15.938066016,0.3145564086,0,68.269230769,31.730769231,8.6538461538,0,0,"YES" 
"WCOP99-0510",2000,1,21,0.0027272727,5.8818181818,0.5727272727,2.7818181818,0.1818181818,0.1818181818,1,1,0.0454545455,0.0045454545,0.1920454545,0.0090909091,0.0522727273,0.3113636364,0.3136363636,0,60.427807487,14.572192513,89.150943396,0.35,0,0,0.0454545455,0.0681818182,0.0045454545,0.0227272727,0,0.1409090909,0.1409090909,0.0272727273,2.6440090909,1.9773090909,0.6667,0.5303090909,0,-0.655559287,0.841856997,-1.497416284,1.4688892198,-2.124448506,149,0.69,14.7,0,0,60.493846793,0.8243047583,9.4048193897,48.571428571,15.238095238,0,0,63.80952381,82.857142857,15.238095238,0,0,1.6254957192,0.0014388556,0,0.8852348993,0,1.0289296255,12.533846793,2.6775,0.4435,34.061096746,0.6073979663,0,13.333333333,86.666666667,42,0,0,"YES" 
"WCOP99-0511",2000,1,36.863636364,0.0790909091,7.5727272727,0.2709090909,0.9136363636,0.9523809524,0.9523809524,1,0.4545454545,1,0.0071428571,0.2431818182,0.2595238095,0.4579545455,0.5625,0.7215909091,0.8636363636,71.92513369,58.556149733,51.574074074,0,0.0045454545,0.1613636364,0.1227272727,0.1772727273,0.1090909091,0.1954545455,0,0.7659090909,0.7659090909,0.4659090909,0.33335,0.33335,0,0,0,1.2742158346,1.7350110897,-0.460795255,1.9650117059,-0.690795871,208,2.7675,28.657142857,0,0,38.37625,0.4032125692,4.8463049183,10.476190476,6.6666666667,0,0,17.142857143,22.857142857,76.19047619,0,0,1.3738749061,0.0111743351,0,9.6105769231,0,1.1793728012,8.3641043608,4.684,1.34885,17.752196705,0.6902986657,0,95.238095238,4.7619047619,3.8095238095,0,8.5714285714,"YES" 
"WCOP99-0512",2000,1,19.363636364,0,18.163636364,0.8654545455,2.0854545455,0.4285714286,0.4285714286,1,0.6818181818,1,0.0071428571,0.3352272727,0.0363636364,0.3772727273,0.3090909091,0.4409090909,0,57.219251337,5.614973262,65,0.3727272727,0,0.0045454545,0.0363636364,0.0863636364,0.0227272727,0.5431818182,0,0.6931818182,0.6931818182,0.5704545455,1.1515545455,0.4015318182,0.7500227273,0,0,1.7303297375,1.6579829041,0.0723468334,2.131120036,-0.400790299,356.4,1.7,39.07,1,0,75.19,1.5483672638,9.1233761334,4.7619047619,17.142857143,0,0,21.904761905,25.714285714,74.285714286,3.8095238095,0,1.5280832136,0.0017621016,0.0008993561,3.200617284,1.6335578002,1.1413665999,13.263647441,10.35,3.8853,31.698705831,1.8781933116,0,16,84,9,0,2.0202020202,"YES" 
"WCOP99-0513",2000,1,35.590909091,0.01,2.5727272727,0.3,0.3,0.95,0.95,0.95,0.05,0.6666666667,0.0386363636,0.2238636364,0.3045454545,0.4420454545,0.4102272727,0.4556818182,0.7272727273,87.700534759,81.684491979,36.509433962,0,0.0363636364,0.1136363636,0.1295454545,0.265,0.0590909091,0.0772727273,0,0.6445454545,0.6445454545,0.25,0.0606090909,0.0303045455,0.0303045455,0,0,1.1253205962,1.7354410561,-0.61012046,2.2171040191,-1.091783423,149,8.88,8.94,0,0,12.66,0.0677609356,1.5916998291,7.619047619,5.7142857143,0,0,13.333333333,37.142857143,55.238095238,0,0,1.2368806615,0.0512317689,0.0258232741,36.416778523,28.538926174,1.2013165834,4.2032745305,1.16,0.1118,14.18630098,0.0515655944,0.6666666667,74,26,14,0,0,"YES" 
"WCOP99-0515",2000,1,47.545454545,0.0522727273,1.8636363636,0.2636363636,0.2636363636,0.7083333333,0.7083333333,1,1,1,0.0416666667,0.1010416667,0.14375,0.634375,0.3729166667,0.4729166667,0,74.86631016,69.904240766,79.272727273,0.2104166667,0.0208333333,0,0.1479166667,0.3958333333,0.1,0.31875,0,0.9625,0.9625,0.41875,2.0625125,0.5625125,1.5,0.0277791667,0.0555583333,1.0543207566,1.9208684874,-0.866547731,2.4096525224,-1.355331766,156.5,11.135,10.926666667,0,0,32.1925,0.1766313144,3.4987672504,1.7543859649,42.105263158,0,0,43.859649123,47.368421053,49.122807018,0,0,1.5659409116,0.0005965869,0,0.1482428115,0,1.104751356,9.2265277498,1.115,0.11875,20.492654062,0.1447109187,0,14.666666667,85.333333333,45.333333333,0,12.666666667,"YES" 
"WCOP99-0516",2000,1,25.636363636,0,5.7545454545,0.5145454545,7.2454545455,0,0,1,1,1,0,0.1409090909,0,0.8931818182,0.3068181818,0.6136363636,0,16.310160428,0.4010695187,93.679245283,0,0.4181818182,0,0.0454545455,0.0636363636,0.0681818182,0,0,0.1772727273,0.1772727273,0.0681818182,1.5682,0.33335,1.23485,0,0,-1.371570218,0.8359076645,-2.207477882,1.1359411642,-2.507511382,148.5,0.29,34.5,0,0,49.40125,3.1740225173,17.099111204,72.380952381,1.9047619048,0,0,74.285714286,79.047619048,14.285714286,0,0.9523809524,1.4130780594,0.000067872,0,0.0390572391,0,1.8577248803,12.58225462,2.75,0.9469,8.6271406821,0.333469623,0,3,97,8,0,0,"YES" 
"WCOP99-0518",2000,1,86.090909091,0.2009090909,10.42,0.4627272727,0.4627272727,1,1,1,0.6363636364,1,0.25,0,0.5625,0.9363636364,0.9102272727,1.1397727273,1,72.268907563,47.326203209,52.826086957,0,0.2090909091,0.6022727273,0.5636363636,0.1340909091,0.6318181818,0.6113636364,0,2.5431818182,2.5431818182,1.8454545455,0,0,0,0,0,1.2641900627,2.3307187277,-1.066528665,2.5106500831,-1.24646002,276,6.192,50.489051095,0,0,68.664,1.1700511962,10.598289821,15.68627451,0.9803921569,0,0,16.666666667,26.470588235,57.843137255,0,3.9215686275,1.8035269181,0.0487864753,0.0207387549,56.562681159,25.023188406,1.1606411312,15.903716171,8.62,4.43825,17.98789997,3.6436831839,2.1582733813,80.575539568,19.424460432,12.949640288,0,100,"YES" 
"WIDP99-0501",2000,1,32.863636364,0,9.3166666667,0.875,2.8583333333,1,1,1,0,1,0.2802083333,0.0916666667,0.371875,0.7520833333,0.690625,1.3145833333,0.9583333333,78.18627451,57.965686275,16,0,0,0.3145833333,0.1083333333,0.0729166667,0.0083333333,0.3854166667,0,0.8895833333,0.8895833333,0.7083333333,0.4583333333,0.4583333333,0,0,0,1.5308767146,1.9379678207,-0.407091106,2.4680811229,-0.937204408,237.6,4.86,26.04,1,0,90.592,0.7175251385,7.5497173662,6.9565217391,0.8695652174,0,0,7.8260869565,32.173913043,66.086956522,7.8260869565,1.7391304348,1.3489964693,0.0886612096,0.0777077574,116.9280303,100.79461279,1.0836150183,15.323395989,5.735,1.5444,24.855091661,1.2237293044,1,81,19,13,0,30,"YES" 
"WIDP99-0502",2000,1,37.854545455,0.0590909091,6.8272727273,0.5363636364,1.5181818182,1,1,1,0.1818181818,0.9090909091,0.425,0.1602272727,0.55,0.4818181818,0.9318181818,1.1704545455,1,95.454545455,75.13368984,41.090909091,0,0,0.0409090909,0.0681818182,0.1522727273,0.0409090909,0.3386363636,0,0.6409090909,0.6409090909,0.4204545455,0.33335,0.33335,0,0,0,1.7864601595,1.730368211,0.0560919484,2.2091802989,-0.422720139,198,3.11,25.23,0,0,28.205,0.2388043478,2.773989899,0.9523809524,9.5238095238,0,0,10.476190476,18.095238095,80.952380952,0,0.9523809524,1.0325049201,0.0005355822,0,0.7429292929,0,1.0617142916,6.4476994566,4.985,1.32615,20.061327191,0.4547948381,0,90,10,0,0,0,"YES" 
"WIDP99-0503",2000,1,71.095238095,0.0590909091,1.67,0.5,2.3636363636,0.9090909091,0.9090909091,0.9090909091,0.0454545455,0.7727272727,0.1181818182,0.0795454545,0.3170454545,0.6181818182,0.4079545455,0.4693181818,1,98.930481283,98.663101604,79.181818182,0,0,0.0227272727,0.1,0.0681818182,0.0409090909,0.0045454545,0,0.2363636364,0.2363636364,0.0681818182,0.5,0.5,0,0,0,0.7932223038,1.1889927466,-0.395770443,2.0843308874,-1.291108584,149,3.4315,6.5738255034,0,0,23.022125,0.1233046428,3.5584561352,9.5238095238,13.333333333,0,0,22.857142857,34.285714286,56.19047619,0,9.5238095238,1.2542123571,0.0067757103,0,3.0751677852,0,1.0736754455,6.0124802182,0.9025,0.086025,17.614997488,0.0754672245,0,34.666666667,64,31.333333333,1.3333333333,0,"YES" 
"WIDP99-0504",2000,1,44.772727273,0.0418181818,16.872727273,0.7,1.4727272727,0.6818181818,0.6363636364,0.9090909091,0.8636363636,0.5909090909,0.1488636364,0.0761363636,0.2170454545,0.3454545455,0.4920454545,0.5568181818,0.6363636364,52.139037433,17.780748663,22.636363636,0.0681818182,0,0.0272727273,0.0636363636,0.0863636364,0.0363636364,0.0227272727,0,0.2363636364,0.2363636364,0.0863636364,0.8863681818,0.2727318182,0.6136363636,0,0,1.5986816663,1.4288763625,0.1698053038,1.8162923563,-0.21761069,475.2,0.981,39.95,1,0,76.234,3.4724748194,12.422574059,5.7142857143,0,0,0,5.7142857143,16.19047619,82.857142857,0,0.9523809524,1.0404504603,0.0002177622,0,0.3796296296,0,1.215532312,18.880471981,9.69,3.92485,28.18421547,1.9541277574,0,58,42,4,0,0,"YES" 
"WIDP99-0508",2000,1,66.454545455,0.1,3.13,0.3227272727,1.1818181818,0.6666666667,0.625,0.625,0.1666666667,0.3333333333,0.175,0.3760416667,0.2104166667,0.3458333333,0.2604166667,0.2791666667,0.9166666667,87.254901961,72.794117647,52.583333333,0,0,0.0125,0.0291666667,0.0958333333,0.1104166667,0.2541666667,0,0.5020833333,0.5020833333,0.3770833333,0,0,0,0,0,1.2834507352,2.0243303104,-0.740879575,2.4628197024,-1.179368967,149,10.189,15.153333333,0,0,22.6655,0.0989014189,2.4559412752,5.2173913043,14.782608696,0,0,20,38.260869565,60,0.8695652174,1.7391304348,1.3464095301,0.0168964556,0.0062418252,11.293959732,5.8610738255,1.2479944704,6.4887477894,1.7976190476,0.2479047619,13.841214924,0.1242489053,2,78.666666667,21.333333333,16.666666667,0,5.3333333333,"YES" 
"WIDP99-0510",2000,1,46,0.0545454545,19.218181818,1.1545454545,1.8,0.9523809524,0.8571428571,0.9047619048,0.3181818182,0.8095238095,0.3602272727,0.0443181818,0.4761363636,0.3318181818,0.7806818182,0.9863636364,0.6818181818,74.86631016,43.71657754,13.818181818,0,0,0.1681818182,0.1159090909,0.0227272727,0.0045454545,0.8204545455,0,1.1318181818,1.1318181818,0.9931818182,0.33335,0.33335,0,0,0,2.22294899,2.1841492605,0.0387997295,2.7744432981,-0.551494308,316.8,5.9,37.81,0,0,29.792,0.72759296,5.7417373737,0.9523809524,0,0,0,0.9523809524,4.7619047619,94.285714286,0,0.9523809524,0.7713249238,0.0016260643,0.0004781286,8.4387626263,2.627209596,1.1005390394,11.458925329,9.105,3.50095,25.20082083,1.920899994,1,81,19,16,0,0,"YES" 
"WIDP99-0511",2000,1,27.590909091,0.0090909091,12.627272727,1.3818181818,1.3818181818,0.5909090909,0.5,0.6818181818,0.0454545455,0.6363636364,0.1670454545,0.5897727273,0.1965909091,0.2125,0.3318181818,0.4534090909,0.4090909091,59.35828877,18.85026738,61.872727273,0.2772727273,0.0045454545,0.0136363636,0.0590909091,0.0409090909,0.0045454545,0.5386363636,0.0863636364,0.7431818182,0.6568181818,0.6431818182,0.75,0.75,0,0,0,1.6641500672,1.5893230314,0.0748270358,2.2219890088,-0.557838942,198,1.4775,38.38,1,0,78.17,1.560662792,11.82320297,0,25.714285714,0,0,25.714285714,29.523809524,70.476190476,0.9523809524,0,1.3846528806,0.0000463963,0,1.5666666667,0,1.0615282101,16.803547004,5.425,1.8884,17.36974232,0.7631348367,0,43,57,14,0,0,"YES" 
"WIDP99-0514",2000,1,27.227272727,0.0113636364, , ,0.7818181818,0.9642857143,0.9642857143,0.9642857143,0.0357142857,0.9642857143,0.1553571429,0.2714285714,0.2794642857,0.54375,0.4892857143,0.9508928571,0,94.117647059,82.983193277,47.757142857,0,0.0035714286,0.125,0.1446428571,0.125,0.1339285714,0.4964285714,0,1.025,1.025,0.7553571429,0,0,0,0,0,1.3259495305,1.8710922898,-0.545142759, , ,149,5.5825,19.434482759,0,0,39.453125,0.1947949219,4.1835151007,5.1851851852,7.4074074074,0,0,12.592592593,37.777777778,60,0,2.2222222222,1.2231796907,0,0,24.418791946,21.824832215,1.1427147469,6.7410576498,4.195,0.6409,34.435836362,0.5035677867,0,85.517241379,14.482758621,8.275862069,0,39.310344828,"YES" 
"WIDP99-0515",2000,1,46.136363636,0.0527272727,7.6272727273,0.5727272727,1.1818181818,1,1,1,0.0909090909,0.6111111111,0.0715909091,0.1704545455,0.3556818182,0.2715909091,0.4693181818,0.5806818182,1,74.064171123,60.695187166,42.454545455,0.0045454545,0,0.0136363636,0.0909090909,0.0045454545,0.0227272727,0.1340909091,0,0.2659090909,0.2659090909,0.1704545455,2.0454545455,1.0909090909,0.9545454545,0,0,1.205705423,1.730021505,-0.524316082,2.4202896115,-1.214584189,149,5.5,14.255033557,0,0,14.01,0.0629434211,1.6052684564,11.428571429,0,0,0,11.428571429,33.333333333,65.714285714,0,0.9523809524,1.3400790853,0.0003062131,0,9.8691275168,5.310738255,1.229588525,4.1069393523,2.345,0.3418421053,18.386133603,0.1528453333,0,91.216216216,8.7837837838,8.7837837838,0,0,"YES" 
"WIDP99-0516",2000,1,57.909090909,0,10.08,0.8727272727,1.6454545455,1,1,1,0.9545454545,0,0.0613636364,0.0022727273,0.1386363636,0.575,0.1977272727,0.1977272727,1,93.85026738,78.743315508,26.090909091,0,0,0.1795454545,0.0863636364,0.05,0.0409090909,0.2136363636,0,0.5704545455,0.5704545455,0.4340909091,0,0,0,0,0,1.4014229086,2.208166239,-0.80674333,2.8418761428,-1.440453234,198,9.457,24.93,0,0,34.0315,0.2726069392,3.8550476248,2.8571428571,10.476190476,0,0,13.333333333,32.380952381,63.80952381,0,3.8095238095,1.1526937474,0.0054453263,0,16.367676768,7.5257575758,1.0996949624,10.73110743,6.005,1.4327,31.442232192,0.8319502832,2,76,24,20,0,21,"YES" 
"WIDP99-0520",2000,1,89.590909091,0.1863636364,3.3181818182,0.3954545455,0.9090909091,1,1,1,0.3636363636,0.8636363636,0.1590909091,0.4147727273,0.3977272727,0.325,0.7113636364,0.8897727273,1,95.721925134,93.315508021,46.545454545,0,0.0045454545,0.3045454545,0.1136363636,0.0681818182,0.2477272727,0.3681818182,0,1.1022727273,1.1022727273,0.9204545455,0.1212181818,0,0.1212181818,0,0,1.5012320615,2.2352531097,-0.734021048,2.293331759,-0.792099698,148.5,9.325,26.91,0,0,26.64625,0.1921057347,3.8809239324,3.8095238095,10.476190476,0,0,14.285714286,17.142857143,79.047619048,1.9047619048,3.8095238095,1.1831820394,0.1590705226,0.1389426687,137.41212121,118.43569024,1.1837801795,8.3679221562,3.17,0.90575,12.261184561,0.3675314344,2,91,9,7,0,3.0303030303,"YES" 
"WIDP99-0524",2000,1,24.090909091,0.0181818182,11.954545455,0.9590909091,1.2363636364,0.9545454545,0.9545454545,1,0.8181818182,1,0.0386363636,0.0181818182,0.2602272727,0.9568181818,0.8170454545,1.3181818182,0,94.385026738,94.518716578,62.636363636,0,0.1318181818,0.0045454545,0.3431818182,0.6522727273,0.0227272727,0.0181818182,0,1.0409090909,1.0409090909,0.0454545455,0,0,0,0,0,0.3862290929,0.4946554142,-0.108426321,2.1266783462,-1.740449253,149,2,2.28,0,0,12.14,0.0292004869,0.3723552015,2.8571428571,25.714285714,0,0,28.571428571,94.285714286,3.8095238095,0,1.9047619048,0.7277513938,0.0005125679,0,2.0093959732,0,1.1140293554,2.2409250247,0.3885,0.012615,23.06,0.0184736875,0,32,68,2.6666666667,0,0,"YES" 
"WMTP99-0510",2000,1,46.619047619,0.5,0.99,0,0,0.85,0.8421052632,0.95,0.2,0.7,0.0642857143,0,0.4193181818,0.9011363636,0.9840909091,1.1056818182,0,53.475935829,57.085561497,47.297297297,0.459375,0.0277777778,0.0444444444,0.1694444444,0.3638888889,0.2083333333,0.0555555556,0,0.8416666667,0.8416666667,0.3083333333,1.7045590909,0.2727409091,1.4318181818,0,0,0.332004023,1.3215901757,-0.989586153, , ,163.9,3.485,8.7840909091, , , , , ,5.8823529412,33.823529412,0,0,39.705882353,77.941176471,17.647058824,0,4.4117647059,1.0323818264,0.0200725991,0,3.6558877364,0,1.3151386593,4.4293920696,0.9833333333,0.0878,13.188095238,0.0430059427,0,48.888888889,51.111111111,2.2222222222,0,0,"YES" 
"WMTP99-0515",2000,1,63.727272727,0.1928571429,6.24,0.7454545455,0.7454545455,1,1,1,0.9047619048,0.7272727273,0.0977272727,0.1420454545,0.6670454545,0.5409090909,1.1602272727,1.2329545455,0.5454545455,82.085561497,72.459893048,28.703703704,0,0.0545454545,0.1045454545,0.1431818182,0.5704545455,0.3795454545,0.1295454545,0,1.3272727273,1.3272727273,0.6136363636,0.6363636364,0.6363636364,0,0,0,1.5695560016,1.8980531158,-0.328497114,2.3572435533,-0.787687552,237.6,3.3355,34.61,0,0,39.7107,0.832983752,7.3622301309,1.9230769231,5.7692307692,0,0,7.6923076923,21.153846154,76.923076923,0,1.9230769231,0.9323732031,0.0108139353,0,7.1746632997,0,1.1111352198,10.803941481,4.415,1.555625,13.846725767,0.751465776,0,71,29,12,0,48.484848485,"YES" 
