"SITE_ID","YEAR","VISIT_NO","INDEX_SAMPTYPE","PHYLUM","CLASS","ORDER","FAMILY","GENUS","ABUND","DISTINCT","HABIT","PTV","FLAG_PTV","FFG" 
"WORP99-0972",2003,1,"TARGETED RIFFLE","ARTHROPODA","INSECTA","DIPTERA","TIPULIDAE","CRYPTOLABIS",2,"Y","BU",3," ","SH" 
"WORP99-0972",2003,1,"TARGETED RIFFLE","ARTHROPODA","INSECTA","DIPTERA","TIPULIDAE","DICRANOTA",1,"Y","BU,SP",4,"B","PR" 
"WORP99-0972",2003,1,"TARGETED RIFFLE","ARTHROPODA","INSECTA","EPHEMEROPTERA","BAETIDAE","BAETIS",2,"Y","CN",3.4," ","CG" 
"WORP99-0972",2003,1,"TARGETED RIFFLE","ARTHROPODA","INSECTA","EPHEMEROPTERA","BAETIDAE","DIPHETOR",6,"Y","SW",4.2," ","CG,SH" 
"WORP99-0972",2003,1,"TARGETED RIFFLE","ARTHROPODA","INSECTA","EPHEMEROPTERA","HEPTAGENIIDAE","RHITHROGENA",1,"Y","CN",5.1," ","PR,SC" 
"WORP99-0972",2003,1,"TARGETED RIFFLE","ARTHROPODA","INSECTA","EPHEMEROPTERA","LEPTOPHLEBIIDAE","PARALEPTOPHLEBIA",1,"Y","SW",1,"B","CG" 
"WORP99-0972",2003,1,"TARGETED RIFFLE","ARTHROPODA","INSECTA","PLECOPTERA","CHLOROPERLIDAE","SWELTSA",4,"Y","CN", ," ","PR" 
"WORP99-0972",2003,1,"TARGETED RIFFLE","ARTHROPODA","INSECTA","PLECOPTERA","NEMOURIDAE","MALENKA",1,"Y","SP", ," ","SH" 
"WORP99-0972",2003,1,"TARGETED RIFFLE","ARTHROPODA","INSECTA","PLECOPTERA","NEMOURIDAE","ZAPADA",12,"Y","SP",1.9," ","SH" 
"WORP99-0972",2003,1,"TARGETED RIFFLE","ARTHROPODA","INSECTA","PLECOPTERA","PERLIDAE","CALINEURIA",32,"Y"," ", ," "," " 
"WORP99-0972",2003,1,"TARGETED RIFFLE","ARTHROPODA","INSECTA","PLECOPTERA","PERLIDAE","HESPEROPERLA",14,"Y","CN",1.8," ","PR" 
"WORP99-0972",2003,1,"TARGETED RIFFLE","ARTHROPODA","INSECTA","PLECOPTERA","PERLIDAE","NA",11,"N","CN",1.4," ","PR" 
"WORP99-0972",2003,1,"TARGETED RIFFLE","ARTHROPODA","INSECTA","PLECOPTERA","PERLODIDAE","NA",6,"N","CN",2.3," ","PR" 
"WORP99-0972",2003,1,"TARGETED RIFFLE","ARTHROPODA","INSECTA","PLECOPTERA","PERLODIDAE","PERLINODES",2,"Y","CN",2," ","PR" 
"WORP99-0972",2003,1,"TARGETED RIFFLE","ARTHROPODA","INSECTA","PLECOPTERA","PTERONARCYIDAE","PTERONARCYS",5,"Y","CN",0.6," ","SH" 
"WORP99-0972",2003,1,"TARGETED RIFFLE","ARTHROPODA","INSECTA","TRICHOPTERA","BRACHYCENTRIDAE","AMIOCENTRUS",4,"Y","CN",1.5," ","PR" 
"WORP99-0972",2003,1,"TARGETED RIFFLE","ARTHROPODA","INSECTA","TRICHOPTERA","GLOSSOSOMATIDAE","GLOSSOSOMA",1,"Y","CN",0,"B","SC" 
"WORP99-0972",2003,1,"TARGETED RIFFLE","ARTHROPODA","INSECTA","TRICHOPTERA","HYDROPSYCHIDAE","HYDROPSYCHE",139,"Y","CN",3," ","CF,PR" 
"WORP99-0972",2003,1,"TARGETED RIFFLE","ARTHROPODA","INSECTA","TRICHOPTERA","HYDROPSYCHIDAE","NA",11,"N","CN",3.4," ","CF" 
"WORP99-0972",2003,1,"TARGETED RIFFLE","ARTHROPODA","INSECTA","TRICHOPTERA","HYDROPTILIDAE","HYDROPTILA",2,"Y","CN",2.6," ","PI,PR,SC" 
"WORP99-0972",2003,1,"TARGETED RIFFLE","ARTHROPODA","INSECTA","TRICHOPTERA","LEPIDOSTOMATIDAE","LEPIDOSTOMA",10,"Y","CB",3," ","SH" 
"WORP99-0972",2003,1,"TARGETED RIFFLE","ARTHROPODA","INSECTA","TRICHOPTERA","LIMNEPHILIDAE","DICOSMOECUS",1,"Y","SP",2," ","SH" 
"WORP99-0972",2003,1,"TARGETED RIFFLE","ARTHROPODA","INSECTA","TRICHOPTERA","LIMNEPHILIDAE","PSYCHOGLYPHA",1,"Y","SP",1," ","SH" 
"WORP99-0972",2003,1,"TARGETED RIFFLE","ARTHROPODA","INSECTA","TRICHOPTERA","PHILOPOTAMIDAE","WORMALDIA",37,"Y","CN",1," ","CF" 
"WORP99-0972",2003,1,"TARGETED RIFFLE","ARTHROPODA","INSECTA","TRICHOPTERA","UENOIDAE","NEOPHYLAX",2,"Y","CN",2.3," ","SC" 
"WORP99-0972",2003,1,"TARGETED RIFFLE","ARTHROPODA","MALACOSTRACA","DECAPODA","ASTACIDAE","PACIFASTACUS",6,"Y","SP",6.2," "," " 
"WORP99-0972",2003,1,"TARGETED RIFFLE","NEMATODA","NA","NA","NA","NA",1,"Y"," ", ," ","SH" 
"WORP99-0977",2003,1,"REACHWIDE","ANNELIDA","OLIGOCHAETA","NA","NA","NA",3,"Y","BU",6," ","CG" 
"WORP99-0977",2003,1,"REACHWIDE","ARTHROPODA","ARACHNIDA","NA","NA","NA",1,"N"," ",8," ","PR" 
"WORP99-0977",2003,1,"REACHWIDE","ARTHROPODA","ARACHNIDA","TROMBIDIFORMES","HYGROBATIDAE","NA",23,"Y"," ",8," ","PR" 
"WORP99-0977",2003,1,"REACHWIDE","ARTHROPODA","ARACHNIDA","TROMBIDIFORMES","LEBERTIIDAE","NA",2,"Y"," ",8," ","PR" 
"WORP99-0977",2003,1,"REACHWIDE","ARTHROPODA","ARACHNIDA","TROMBIDIFORMES","SPERCHONIDAE","NA",6,"Y"," ",8," ","PR" 
"WORP99-0977",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","COLEOPTERA","HYDRAENIDAE","HYDRAENA",1,"Y","CN",5," ","PR" 
"WORP99-0977",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE","BRILLIA",5,"Y","BU",4.6," ","SH" 
"WORP99-0977",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE","CORYNONEURA",13,"Y","SP",3.5," ","CG" 
"WORP99-0977",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE","LIMNOPHYES",1,"Y","SP",1," ","CG" 
"WORP99-0977",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE","MICROPSECTRA",200,"Y","CB,CN,SP",6," ","CG" 
"WORP99-0977",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE","NA",12,"N","BU",6.2," ","CG,CF" 
"WORP99-0977",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE","ORTHOCLADIUS",7,"Y","SP",4.4," ","CG" 
"WORP99-0977",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE","PAGASTIA",15,"Y","SP",8," ","CG" 
"WORP99-0977",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE","POLYPEDILUM",4,"Y","CB,CN",5.5," ","SH" 
"WORP99-0977",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE","RHEOCRICOTOPUS",1,"Y","SP",5.3," ","CG" 
"WORP99-0977",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE","TVETENIA",2,"Y","SP",5," ","CG" 
"WORP99-0977",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","DIXIDAE","MERINGODIXA",1,"Y","BU", ," "," " 
"WORP99-0977",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","EMPIDIDAE","CLINOCERA",2,"Y","CN",6," ","PR" 
"WORP99-0977",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","EMPIDIDAE","NA",1,"N","SP",6.1," ","PR" 
"WORP99-0977",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","SIMULIIDAE","SIMULIUM",4,"Y","CN",5.7," ","CF" 
"WORP99-0977",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","TIPULIDAE","DICRANOTA",3,"Y","BU,SP",4,"B","PR" 
"WORP99-0977",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","EPHEMEROPTERA","AMELETIDAE","AMELETUS",1,"Y","SW",1,"B","CG,SC,SH" 
"WORP99-0977",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","EPHEMEROPTERA","BAETIDAE","BAETIS",26,"Y","CN",3.4," ","CG" 
"WORP99-0977",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","EPHEMEROPTERA","EPHEMERELLIDAE","SERRATELLA",1,"Y","CN",1.7," ","CG" 
"WORP99-0977",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","PLECOPTERA","CHLOROPERLIDAE","NA",2,"N","CN",1.1," ","PR" 
"WORP99-0977",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","PLECOPTERA","CHLOROPERLIDAE","PARAPERLA",1,"Y","CN",1," ","PR" 
"WORP99-0977",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","PLECOPTERA","CHLOROPERLIDAE","SUWALLIA",1,"Y","CN", ," ","PR" 
"WORP99-0977",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","TRICHOPTERA","LEPIDOSTOMATIDAE","LEPIDOSTOMA",4,"Y","CB",3," ","SH" 
"WORP99-0977",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","TRICHOPTERA","RHYACOPHILIDAE","RHYACOPHILA",1,"Y","CN",1.5," ","PR" 
"WORP99-0977",2003,1,"REACHWIDE","ARTHROPODA","OSTRACODA","NA","NA","NA",115,"Y"," ",8," ","CG" 
"WORP99-0977",2003,1,"REACHWIDE","NEMATODA","NA","NA","NA","NA",10,"Y"," ", ," ","SH" 
"WORP99-0977",2003,1,"REACHWIDE","PLATYHELMINTHES","TURBELLARIA","TRICLADIDA","PLANARIIDAE","POLYCELIS",14,"Y","SP",6.8," ","CG" 
"WORP99-0985",2003,1,"REACHWIDE","ANNELIDA","OLIGOCHAETA","NA","NA","NA",27,"Y","BU",6," ","CG" 
"WORP99-0985",2003,1,"REACHWIDE","ARTHROPODA","ARACHNIDA","TROMBIDIFORMES","LEBERTIIDAE","NA",3,"Y"," ",8," ","PR" 
"WORP99-0985",2003,1,"REACHWIDE","ARTHROPODA","ARACHNIDA","TROMBIDIFORMES","PROTZIIDAE","NA",1,"Y"," ",8," ","PR" 
"WORP99-0985",2003,1,"REACHWIDE","ARTHROPODA","ARACHNIDA","TROMBIDIFORMES","SPERCHONIDAE","NA",1,"Y"," ",8," ","PR" 
"WORP99-0985",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","COLEOPTERA","DYTISCIDAE","AGABUS",2,"Y","SW",6.5,"B","PR" 
"WORP99-0985",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","COLEOPTERA","ELMIDAE","CLEPTELMIS",8,"Y","CN",4," "," " 
"WORP99-0985",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","COLEOPTERA","ELMIDAE","HETERLIMNIUS",24,"Y","CN",4," ","CG" 
"WORP99-0985",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","COLEOPTERA","ELMIDAE","LARA",4,"Y","CN",4," "," " 
"WORP99-0985",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","COLEOPTERA","ELMIDAE","NARPUS",2,"Y","CN",3.8," "," " 
"WORP99-0985",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","COLEOPTERA","ELMIDAE","OPTIOSERVUS",2,"Y","CN",3.8," ","SC" 
"WORP99-0985",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","COLEOPTERA","HYDROPHILIDAE","AMETOR",1,"Y","CN, SW",5," "," " 
"WORP99-0985",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","CERATOPOGONIDAE","ATRICHOPOGON",1,"Y","CN",6," ","CG,PR" 
"WORP99-0985",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","CERATOPOGONIDAE","NA",5,"N","SP",6," ","PR" 
"WORP99-0985",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","CERATOPOGONIDAE","PROBEZZIA",10,"Y","BU",6,"B","PR" 
"WORP99-0985",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE","BRILLIA",5,"Y","BU",4.6," ","SH" 
"WORP99-0985",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE","BRUNDINIELLA",10,"Y","BU",3.8," ","PR" 
"WORP99-0985",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE","CORYNONEURA",11,"Y","SP",3.5," ","CG" 
"WORP99-0985",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE","HELENIELLA",2,"Y","SP",7," ","PR" 
"WORP99-0985",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE","HETEROTRISSOCLADIUS",18,"Y","SP",4," ","CG" 
"WORP99-0985",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE","HYDROBAENUS",1,"Y","SP",8.5,"B","SC" 
"WORP99-0985",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE","MACROPELOPIA",30,"Y","SP",7,"B","PR" 
"WORP99-0985",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE","MICROPSECTRA",50,"Y","CB,CN,SP",6," ","CG" 
"WORP99-0985",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE","MICROTENDIPES",1,"Y","CN",6," ","CF" 
"WORP99-0985",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE","NA",49,"N","BU",6.2," ","CG,CF" 
"WORP99-0985",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE","ORTHOCLADIUS",13,"Y","SP",4.4," ","CG" 
"WORP99-0985",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE","PAGASTIA",2,"Y","SP",8," ","CG" 
"WORP99-0985",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE","PARAMETRIOCNEMUS",14,"Y","SP",3.9," ","CG" 
"WORP99-0985",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE","PHAENOPSECTRA",2,"Y","CN",7," ","CG,SC" 
"WORP99-0985",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE","POLYPEDILUM",2,"Y","CB,CN",5.5," ","SH" 
"WORP99-0985",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE","RHEOCRICOTOPUS",12,"Y","SP",5.3," ","CG" 
"WORP99-0985",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE","TANYTARSUS",2,"Y","CN",2.2," ","CF" 
"WORP99-0985",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","EMPIDIDAE","CHELIFERA",2,"Y","BU,SP",3.5," ","CG,PR" 
"WORP99-0985",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","PTYCHOPTERIDAE","PTYCHOPTERA",2,"Y","BU", ," ","CG" 
"WORP99-0985",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","TABANIDAE","NA",4,"Y","SP",7.3," ","PR" 
"WORP99-0985",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","TIPULIDAE","DICRANOTA",5,"Y","BU,SP",4,"B","PR" 
"WORP99-0985",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","EPHEMEROPTERA","AMELETIDAE","AMELETUS",1,"Y","SW",1,"B","CG,SC,SH" 
"WORP99-0985",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","EPHEMEROPTERA","BAETIDAE","BAETIS",5,"Y","CN",3.4," ","CG" 
"WORP99-0985",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","EPHEMEROPTERA","BAETIDAE","DIPHETOR",5,"Y","SW",4.2," ","CG,SH" 
"WORP99-0985",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","EPHEMEROPTERA","HEPTAGENIIDAE","NA",4,"Y","CN",4.1," ","SC" 
"WORP99-0985",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","EPHEMEROPTERA","LEPTOPHLEBIIDAE","PARALEPTOPHLEBIA",5,"Y","SW",1,"B","CG" 
"WORP99-0985",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","MEGALOPTERA","SIALIDAE","SIALIS",14,"Y","BU",4," ","PR" 
"WORP99-0985",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","ODONATA","CORDULEGASTRIDAE","CORDULEGASTER",12,"Y","BU",3," ","PR" 
"WORP99-0985",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","PLECOPTERA","CAPNIIDAE","NA",1,"Y","SP",1.2," ","SH" 
"WORP99-0985",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","PLECOPTERA","NEMOURIDAE","MALENKA",17,"Y","SP", ," ","SH" 
"WORP99-0985",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","PLECOPTERA","NEMOURIDAE","ZAPADA",5,"Y","SP",1.9," ","SH" 
"WORP99-0985",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","PLECOPTERA","PELTOPERLIDAE","YORAPERLA",3,"Y"," ", ," "," " 
"WORP99-0985",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","PLECOPTERA","PERLIDAE","HESPEROPERLA",11,"Y","CN",1.8," ","PR" 
"WORP99-0985",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","TRICHOPTERA","BRACHYCENTRIDAE","MICRASEMA",1,"Y","CN",0.9," ","SH" 
"WORP99-0985",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","TRICHOPTERA","HYDROPSYCHIDAE","NA",2,"N","CN",3.4," ","CF" 
"WORP99-0985",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","TRICHOPTERA","HYDROPSYCHIDAE","PARAPSYCHE",2,"Y","CN",2.6," ","CF" 
"WORP99-0985",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","TRICHOPTERA","LEPIDOSTOMATIDAE","LEPIDOSTOMA",2,"Y","CB",3," ","SH" 
"WORP99-0985",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","TRICHOPTERA","LIMNEPHILIDAE","PSYCHOGLYPHA",12,"Y","SP",1," ","SH" 
"WORP99-0985",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","TRICHOPTERA","PHILOPOTAMIDAE","WORMALDIA",1,"Y","CN",1," ","CF" 
"WORP99-0985",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","TRICHOPTERA","RHYACOPHILIDAE","RHYACOPHILA",2,"Y","CN",1.5," ","PR" 
"WORP99-0985",2003,1,"REACHWIDE","ARTHROPODA","OSTRACODA","NA","NA","NA",14,"Y"," ",8," ","CG" 
"WORP99-0985",2003,1,"REACHWIDE","MOLLUSCA","BIVALVIA","VENEROIDA","PISIDIIDAE","NA",33,"N","BU",8," ","CF" 
"WORP99-0985",2003,1,"REACHWIDE","MOLLUSCA","BIVALVIA","VENEROIDA","PISIDIIDAE","PISIDIUM",23,"Y","BU",8," ","CF" 
"WORP99-0985",2003,1,"REACHWIDE","NEMATODA","NA","NA","NA","NA",22,"Y"," ", ," ","SH" 
"WORP99-0997",2003,1,"REACHWIDE","ANNELIDA","OLIGOCHAETA","NA","NA","NA",14,"Y","BU",6," ","CG" 
"WORP99-0997",2003,1,"REACHWIDE","ARTHROPODA","ARACHNIDA","NA","NA","NA",5,"N"," ",8," ","PR" 
"WORP99-0997",2003,1,"REACHWIDE","ARTHROPODA","ARACHNIDA","TROMBIDIFORMES","HYGROBATIDAE","NA",3,"Y"," ",8," ","PR" 
"WORP99-0997",2003,1,"REACHWIDE","ARTHROPODA","ARACHNIDA","TROMBIDIFORMES","LEBERTIIDAE","NA",9,"Y"," ",8," ","PR" 
"WORP99-0997",2003,1,"REACHWIDE","ARTHROPODA","ARACHNIDA","TROMBIDIFORMES","PROTZIIDAE","NA",5,"Y"," ",8," ","PR" 
"WORP99-0997",2003,1,"REACHWIDE","ARTHROPODA","ARACHNIDA","TROMBIDIFORMES","SPERCHONIDAE","NA",3,"Y"," ",8," ","PR" 
"WORP99-0997",2003,1,"REACHWIDE","ARTHROPODA","ARACHNIDA","TROMBIDIFORMES","TORRENTICOLIDAE","NA",26,"Y"," ",8," ","PR" 
"WORP99-0997",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","COLEOPTERA","ELMIDAE","CLEPTELMIS",1,"Y","CN",4," "," " 
"WORP99-0997",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","COLEOPTERA","ELMIDAE","HETERLIMNIUS",62,"Y","CN",4," ","CG" 
"WORP99-0997",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","COLEOPTERA","ELMIDAE","NARPUS",1,"Y","CN",3.8," "," " 
"WORP99-0997",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","COLEOPTERA","ELMIDAE","OPTIOSERVUS",1,"Y","CN",3.8," ","SC" 
"WORP99-0997",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","COLEOPTERA","ELMIDAE","ZAITZEVIA",2,"Y","CN",4," "," " 
"WORP99-0997",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","COLEOPTERA","HYDROPHILIDAE","CRENITIS",1,"Y","BU",5," "," " 
"WORP99-0997",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","CERATOPOGONIDAE","NA",3,"Y","SP",6," ","PR" 
"WORP99-0997",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE","BRILLIA",22,"Y","BU",4.6," ","SH" 
"WORP99-0997",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE","CHAETOCLADIUS",1,"Y","SP",2.2," ","CG" 
"WORP99-0997",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE","CORYNONEURA",1,"Y","SP",3.5," ","CG" 
"WORP99-0997",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE","EUKIEFFERIELLA",6,"Y","SP",6.3," ","CG" 
"WORP99-0997",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE","HELENIELLA",2,"Y","SP",7," ","PR" 
"WORP99-0997",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE","LARSIA",4,"Y","SP",4.5," ","PR" 
"WORP99-0997",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE","MICROPSECTRA",25,"Y","CB,CN,SP",6," ","CG" 
"WORP99-0997",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE","NA",51,"N","BU",6.2," ","CG,CF" 
"WORP99-0997",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE","ORTHOCLADIUS",5,"Y","SP",4.4," ","CG" 
"WORP99-0997",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE","PAGASTIA",5,"Y","SP",8," ","CG" 
"WORP99-0997",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE","PARAMETRIOCNEMUS",7,"Y","SP",3.9," ","CG" 
"WORP99-0997",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE","RHEOCRICOTOPUS",4,"Y","SP",5.3," ","CG" 
"WORP99-0997",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE","RHEOTANYTARSUS",19,"Y","CN",6," ","CF" 
"WORP99-0997",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE","STEMPELLINELLA",56,"Y","CB,CN",2," ","CG" 
"WORP99-0997",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE","TANYTARSUS",1,"Y","CN",2.2," ","CF" 
"WORP99-0997",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE","THIENEMANNIELLA",1,"Y","SP",4.4," ","CG" 
"WORP99-0997",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE","TVETENIA",21,"Y","SP",5," ","CG" 
"WORP99-0997",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","DIXIDAE","DIXA",1,"Y","CB",1," ","CG,PR" 
"WORP99-0997",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","EMPIDIDAE","WIEDEMANNIA",1,"Y","CN, SP",6," ","PR" 
"WORP99-0997",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","PELECORHYNCHIDAE","GLUTOPS",17,"Y","BU",3," ","PR" 
"WORP99-0997",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","PSYCHODIDAE","NA",1,"Y","BU", ," ","CG" 
"WORP99-0997",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","SIMULIIDAE","SIMULIUM",4,"Y","CN",5.7," ","CF" 
"WORP99-0997",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","EPHEMEROPTERA","BAETIDAE","BAETIS",5,"Y","CN",3.4," ","CG" 
"WORP99-0997",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","EPHEMEROPTERA","EPHEMERELLIDAE","CAUDATELLA",1,"Y","CN",1," ","PR" 
"WORP99-0997",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","EPHEMEROPTERA","EPHEMERELLIDAE","DRUNELLA",53,"Y","CN",1.2," ","PR,SC" 
"WORP99-0997",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","EPHEMEROPTERA","EPHEMERELLIDAE","NA",7,"N","CN",1.4," ","CG" 
"WORP99-0997",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","EPHEMEROPTERA","EPHEMERELLIDAE","SERRATELLA",4,"Y","CN",1.7," ","CG" 
"WORP99-0997",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","EPHEMEROPTERA","HEPTAGENIIDAE","CINYGMULA",6,"Y","CN",4," ","PR,SC" 
"WORP99-0997",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","EPHEMEROPTERA","HEPTAGENIIDAE","IRONODES",3,"Y","CN", ," ","PR" 
"WORP99-0997",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","EPHEMEROPTERA","HEPTAGENIIDAE","NA",1,"N","CN",4.1," ","SC" 
"WORP99-0997",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","EPHEMEROPTERA","HEPTAGENIIDAE","RHITHROGENA",2,"Y","CN",5.1," ","PR,SC" 
