"SITE_ID","YEAR","VISIT_NO","TRANSECT","DATE_COL","TEAM_ID","ALGAE","ALGAE_F","MACPHY","MACPHY_F","WOODY","WOODY_F","BRUSH","BRUSH_F","ROOTS","ROOTS_F","OVRHNG","OVRHNG_F","UNDCUT","UNDCUT_F","BOULDR","BOULDR_F","STRUCT","STRUCT_F","TRANSDIR" 
"WAZP99-0653",2001,1,"K",06/28/2001,"1",1," ",1," ",0," ",0," ",0," ",0," ",0," ",0," ",0," "," " 
"WAZP99-0669",2001,1,"A",06/27/2001,"1",1," ",1," ",0," ",0," ",1," ",1," ",1," ",3," ",0," "," " 
"WAZP99-0669",2001,1,"B",06/27/2001,"1",0," ",1," ",4," ",2," ",1," ",1," ",0," ",2," ",0," "," " 
"WAZP99-0669",2001,1,"C",06/27/2001,"1",0," ",1," ",3," ",2," ",1," ",1," ",0," ",1," ",0," "," " 
"WAZP99-0669",2001,1,"D",06/27/2001,"1",0," ",1," ",2," ",2," ",1," ",1," ",1," ",2," ",0," "," " 
"WAZP99-0669",2001,1,"E",06/27/2001,"1",0," ",1," ",2," ",2," ",2," ",1," ",1," ",3," ",0," "," " 
"WAZP99-0669",2001,1,"F",06/27/2001,"1",0," ",1," ",2," ",2," ",2," ",1," ",2," ",3," ",0," "," " 
"WAZP99-0669",2001,1,"G",06/27/2001,"1",0," ",0," ",1," ",3," ",1," ",0," ",0," ",3," ",0," "," " 
"WAZP99-0669",2001,1,"H",06/27/2001,"1",0," ",0," ",0," ",3," ",0," ",0," ",0," ",3," ",0," "," " 
"WAZP99-0669",2001,1,"I",06/27/2001,"1",0," ",0," ",0," ",2," ",0," ",0," ",0," ",4," ",0," "," " 
"WAZP99-0669",2001,1,"J",06/27/2001,"1",0," ",0," ",0," ",0," ",0," ",0," ",0," ",4," ",0," "," " 
"WAZP99-0669",2001,1,"K",06/27/2001,"1",0," ",0," ",0," ",1," ",1," ",0," ",1," ",3," ",0," "," " 
"WAZP99-0681",2001,1,"A",06/19/2001,"1",2," ",0," ",0," ",2," ",1," ",1," ",1," ",2," ",0," "," " 
"WAZP99-0681",2001,1,"B",06/19/2001,"1",1," ",0," ",2," ",1," ",2," ",1," ",1," ",2," ",0," "," " 
"WAZP99-0681",2001,1,"C",06/19/2001,"1",1," ",0," ",0," ",1," ",0," ",0," ",0," ",2," ",0," "," " 
"WAZP99-0681",2001,1,"D",06/19/2001,"1",1," ",0," ",0," ",0," ",0," ",0," ",0," ",1," ",0," "," " 
"WAZP99-0681",2001,1,"E",06/19/2001,"1",1," ",0," ",0," ",0," ",0," ",0," ",0," ",1," ",0," "," " 
"WAZP99-0681",2001,1,"F",06/19/2001,"1",2," ",0," ",0," ",0," ",0," ",0," ",0," ",3," ",0," "," " 
"WAZP99-0681",2001,1,"G",06/19/2001,"1",1," ",0," ",0," ",0," ",0," ",0," ",0," ",3," ",0," "," " 
"WAZP99-0681",2001,1,"H",06/19/2001,"1",0," ",0," ",0," ",0," ",0," ",0," ",0," ",2," ",0," "," " 
"WAZP99-0681",2001,1,"I",06/19/2001,"1",1," ",0," ",0," ",0," ",0," ",0," ",0," ",1," ",0," "," " 
"WAZP99-0681",2001,1,"J",06/19/2001,"1",1," ",0," ",0," ",0," ",0," ",0," ",0," ",1," ",0," "," " 
"WAZP99-0681",2001,1,"K",06/19/2001,"1",1," ",0," ",0," ",0," ",0," ",0," ",0," ",1," ",0," "," " 
"WAZP99-0687",2001,1,"A",05/30/2001,"1",0," ",0," ",1," ",3," ",2," ",2," ",1," ",0," ",0," "," " 
"WAZP99-0687",2001,1,"B",05/30/2001,"1",0," ",1," ",0," ",2," ",1," ",2," ",0," ",1," ",0," "," " 
"WAZP99-0687",2001,1,"C",05/30/2001,"1",0," ",1," ",1," ",1," ",1," ",1," ",0," ",1," ",0," "," " 
"WAZP99-0687",2001,1,"D",05/30/2001,"1",0," ",1," ",1," ",1," ",0," ",1," ",0," ",1," ",0," "," " 
"WAZP99-0687",2001,1,"E",05/30/2001,"1",0," ",1," ",0," ",1," ",0," ",0," ",0," ",1," ",0," "," " 
"WAZP99-0687",2001,1,"F",05/30/2001,"1",0," ",1," ",0," ",0," ",1," ",1," ",1," ",0," ",0," "," " 
"WAZP99-0687",2001,1,"G",05/30/2001,"1",0," ",1," ",1," ",1," ",1," ",1," ",1," ",1," ",0," "," " 
"WAZP99-0687",2001,1,"H",05/30/2001,"1",0," ",1," ",0," ",2," ",0," ",0," ",1," ",0," ",0," "," " 
"WAZP99-0687",2001,1,"I",05/30/2001,"1",0," ",1," ",1," ",0," ",1," ",0," ",0," ",0," ",0," "," " 
"WAZP99-0687",2001,1,"J",05/30/2001,"1",0," ",2," ",0," ",1," ",1," ",0," ",1," ",1," ",0," "," " 
"WAZP99-0687",2001,1,"K",05/30/2001,"1",0," ",2," ",0," ",1," ",1," ",1," ",0," ",1," ",0," "," " 
"WAZP99-0701",2001,1,"A",06/26/2001,"1",0," ",3," ",0," ",0," ",0," ",3," ",1," ",0," ",0," "," " 
"WAZP99-0701",2001,1,"B",06/26/2001,"1",0," ",2," ",0," ",0," ",0," ",2," ",0," ",0," ",0," "," " 
"WAZP99-0701",2001,1,"C",06/26/2001,"1",0," ",3," ",0," ",0," ",0," ",2," ",0," ",0," ",0," "," " 
"WAZP99-0701",2001,1,"D",06/26/2001,"1",0," ",3," ",0," ",0," ",0," ",3," ",0," ",0," ",0," "," " 
"WAZP99-0701",2001,1,"E",06/26/2001,"1",0," ",4," ",0," ",0," ",0," ",3," ",0," ",0," ",0," "," " 
"WAZP99-0701",2001,1,"F",06/26/2001,"1",0," ",3," ",0," ",0," ",0," ",3," ",0," ",0," ",0," "," " 
"WAZP99-0701",2001,1,"G",06/26/2001,"1",0," ",2," ",0," ",0," ",0," ",0," ",0," ",0," ",0," "," " 
"WAZP99-0701",2001,1,"H",06/26/2001,"1",0," ",1," ",0," ",0," ",0," ",1," ",0," ",0," ",0," "," " 
"WAZP99-0701",2001,1,"I",06/26/2001,"1",0," ",4," ",0," ",0," ",0," ",3," ",0," ",0," ",0," "," " 
"WAZP99-0701",2001,1,"J",06/26/2001,"1",0," ",4," ",0," ",0," ",0," ",0," ",0," ",0," ",0," "," " 
"WAZP99-0701",2001,1,"K",06/26/2001,"1",0," ",2," ",0," ",0," ",0," ",0," ",0," ",0," ",0," "," " 
"WAZP99-0712",2002,1,"A",08/01/2002,"1",2," ",1," ",0," ",0," ",1," ",1," ",0," ",1," ",0," "," " 
"WAZP99-0712",2002,1,"B",08/01/2002,"1",1," ",1," ",0," ",0," ",0," ",1," ",0," ",1," ",0," "," " 
"WAZP99-0712",2002,1,"C",08/01/2002,"1",2," ",1," ",0," ",1," ",0," ",1," ",0," ",1," ",0," "," " 
"WAZP99-0712",2002,1,"D",08/01/2002,"1",1," ",1," ",0," ",0," ",0," ",1," ",0," ",0," ",0," "," " 
"WAZP99-0712",2002,1,"E",08/01/2002,"1",1," ",1," ",0," ",1," ",0," ",1," ",0," ",0," ",0," "," " 
"WAZP99-0712",2002,1,"F",08/01/2002,"1",0," ",0," ",0," ",1," ",1," ",1," ",0," ",0," ",0," "," " 
"WAZP99-0712",2002,1,"G",08/01/2002,"1",0," ",1," ",0," ",0," ",0," ",1," ",0," ",0," ",0," "," " 
"WAZP99-0712",2002,1,"H",08/01/2002,"1",0," ",1," ",0," ",0," ",0," ",1," ",0," ",0," ",0," "," " 
"WAZP99-0712",2002,1,"I",08/01/2002,"1",1," ",0," ",0," ",0," ",0," ",1," ",0," ",1," ",0," "," " 
"WAZP99-0712",2002,1,"J",08/01/2002,"1",0," ",1," ",0," ",0," ",0," ",1," ",0," ",1," ",1,"F1"," " 
"WAZP99-0712",2002,1,"K",08/01/2002,"1",0," ",1," ",0," ",0," ",0," ",1," ",0," ",0," ",0," "," " 
"WAZP99-0716",2002,1,"A",06/20/2002,"1",1," ",1," ",0," ",0," ",1," ",1," ",0," ",1," ",0," "," " 
"WAZP99-0716",2002,1,"B",06/20/2002,"1",1," ",1," ",0," ",0," ",1," ",1," ",0," ",2," ",0," "," " 
"WAZP99-0716",2002,1,"C",06/20/2002,"1",1," ",2," ",0," ",1," ",1," ",2," ",0," ",0," ",0," "," " 
"WAZP99-0716",2002,1,"D",06/20/2002,"1",1," ",2," ",0," ",0," ",1," ",2," ",1," ",1," ",0," "," " 
"WAZP99-0716",2002,1,"E",06/20/2002,"1",3," ",1," ",0," ",0," ",1," ",2," ",0," ",1," ",0," "," " 
"WAZP99-0716",2002,1,"F",06/20/2002,"1",2," ",1," ",0," ",0," ",0," ",2," ",0," ",0," ",0," "," " 
"WAZP99-0716",2002,1,"G",06/20/2002,"1",2," ",1," ",1," ",0," ",2," ",0," ",1," ",1," ",0," "," " 
"WAZP99-0716",2002,1,"H",06/20/2002,"1",2," ",1," ",0," ",0," ",0," ",2," ",1," ",1," ",0," "," " 
"WAZP99-0716",2002,1,"I",06/20/2002,"1",2," ",1," ",0," ",0," ",1," ",0," ",1," ",1," ",0," "," " 
"WAZP99-0716",2002,1,"J",06/20/2002,"1",2," ",2," ",0," ",0," ",0," ",1," ",1," ",0," ",0," "," " 
"WAZP99-0716",2002,1,"K",06/20/2002,"1",1," ",1," ",1," ",1," ",1," ",2," ",1," ",1," ",0," "," " 
"WAZP99-0722",2002,1,"A",07/18/2002,"1",0," ",0," ",0," ",0," ",3," ",2," ",2," ",0," ",0," "," " 
"WAZP99-0722",2002,1,"B",07/18/2002,"1",0," ",0," ",0," ",1," ",3," ",3," ",3," ",0," ",0," "," " 
"WAZP99-0722",2002,1,"C",07/18/2002,"1",0," ",0," ",3," ",3," ",3," ",3," ",3," ",0," ",0," "," " 
"WAZP99-0722",2002,1,"D",07/18/2002,"1",0," ",0," ",1," ",3," ",4," ",4," ",3," ",1," ",0," "," " 
"WAZP99-0722",2002,1,"E",07/18/2002,"1",0," ",0," ",1," ",2," ",4," ",4," ",3," ",0," ",0," "," " 
"WAZP99-0722",2002,1,"F",07/18/2002,"1",0," ",1," ",0," ",1," ",2," ",2," ",1," ",0," ",0," "," " 
"WAZP99-0722",2002,1,"G",07/18/2002,"1",0," ",0," ",0," ",0," ",2," ",3," ",1," ",0," ",0," "," " 
"WAZP99-0722",2002,1,"H",07/18/2002,"1",0," ",0," ",0," ",1," ",2," ",4," ",2," ",0," ",0," "," " 
"WAZP99-0722",2002,1,"I",07/18/2002,"1",0," ",1," ",0," ",0," ",1," ",1," ",2," ",0," ",0," "," " 
"WAZP99-0722",2002,1,"J",07/18/2002,"1",0," ",1," ",0," ",2," ",2," ",3," ",2," ",0," ",0," "," " 
"WAZP99-0722",2002,1,"K",07/18/2002,"1",2," ",1," ",0," ",2," ",2," ",3," ",1," ",1," ",0," "," " 
"WAZP99-0744",2002,1,"A",08/15/2002,"1",0," ",0," ",0," ",0," ",0," ",0," ",0," ",0," ",0," "," " 
"WAZP99-0744",2002,1,"B",08/15/2002,"1",0," ",0," ",0," ",0," ",0," ",0," ",0," ",0," ",0," "," " 
"WAZP99-0744",2002,1,"C",08/15/2002,"1",0," ",0," ",0," ",0," ",0," ",0," ",0," ",0," ",0," "," " 
"WAZP99-0744",2002,1,"D",08/15/2002,"1",0," ",0," ",0," ",0," ",0," ",0," ",0," ",0," ",0," "," " 
"WAZP99-0744",2002,1,"E",08/15/2002,"1",0," ",0," ",0," ",0," ",0," ",0," ",0," ",0," ",0," "," " 
"WAZP99-0744",2002,1,"F",08/15/2002,"1",0," ",0," ",0," ",0," ",0," ",0," ",0," ",0," ",0," "," " 
"WAZP99-0744",2002,1,"G",08/15/2002,"1",0," ",0," ",0," ",0," ",0," ",0," ",0," ",0," ",0," "," " 
"WAZP99-0744",2002,1,"H",08/15/2002,"1",0," ",0," ",0," ",0," ",0," ",0," ",0," ",0," ",0," "," " 
"WAZP99-0744",2002,1,"I",08/15/2002,"1",0," ",0," ",0," ",0," ",0," ",0," ",0," ",0," ",0," "," " 
"WAZP99-0744",2002,1,"J",08/15/2002,"1",0," ",0," ",0," ",0," ",0," ",0," ",0," ",0," ",0," "," " 
"WAZP99-0744",2002,1,"K",08/15/2002,"1",0," ",0," ",0," ",0," ",0," ",0," ",0," ",0," ",0," "," " 
"WAZP99-0750",2003,1,"A",07/30/2003,"1",0," ",1," ",0," ",1," ",0," ",2," ",1," ",1," ", ,"K"," " 
"WAZP99-0750",2003,1,"B",07/30/2003,"1",0," ",1," ",0," ",1," ",2," ",2," ",1," ",0," ",0," "," " 
"WAZP99-0750",2003,1,"C",07/30/2003,"1",0," ",0," ",0," ",1," ",2," ",2," ",1," ",2," ",0," "," " 
"WAZP99-0750",2003,1,"D",07/30/2003,"1",0," ",1," ",0," ",1," ",1," ",2," ",1," ",2," ",0," "," " 
"WAZP99-0750",2003,1,"E",07/30/2003,"1",0," ",1," ",0," ",1," ",1," ",1," ",1," ",1," ",0," "," " 
"WAZP99-0750",2003,1,"F",07/30/2003,"1",0," ",1," ",0," ",1," ",0," ",2," ",0," ",0," ",0," "," " 
"WAZP99-0750",2003,1,"G",07/30/2003,"1",0," ",1," ",0," ",1," ",0," ",2," ",0," ",0," ",0," "," " 
"WAZP99-0750",2003,1,"H",07/30/2003,"1",0," ",1," ",0," ",1," ",1," ",2," ",0," ",1," ",0," "," " 
"WAZP99-0750",2003,1,"I",07/30/2003,"1",0," ",0," ",0," ",1," ",0," ",2," ",0," ",1," ",0," "," " 
"WAZP99-0750",2003,1,"J",07/30/2003,"1",0," ",1," ",0," ",0," ",0," ",1," ",0," ",1," ",0," "," " 
"WAZP99-0750",2003,1,"K",07/30/2003,"1",0," ",1," ",1," ",1," ",1," ",2," ",0," ",0," ",0," "," " 
"WAZP99-0768",2002,1,"A",09/15/2002,"1",1," ",1," ",0," ",0," ",0," ",1," ",0," ",2," ",0," "," " 
"WAZP99-0768",2002,1,"B",09/15/2002,"1",1," ",1," ",0," ",0," ",0," ",1," ",0," ",2," ",0," "," " 
"WAZP99-0768",2002,1,"C",09/15/2002,"1",1," ",1," ",0," ",0," ",0," ",1," ",0," ",2," ",0," "," " 
"WAZP99-0768",2002,1,"D",09/15/2002,"1",1," ",1," ",0," ",0," ",0," ",1," ",0," ",3," ",0," "," " 
"WAZP99-0768",2002,1,"E",09/15/2002,"1",0," ",1," ",0," ",0," ",0," ",1," ",0," ",2," ",0," "," " 
"WAZP99-0768",2002,1,"F",09/15/2002,"1",1," ",1," ",0," ",0," ",0," ",1," ",0," ",3," ",0," "," " 
"WAZP99-0768",2002,1,"G",09/15/2002,"1",0," ",1," ",0," ",0," ",0," ",1," ",0," ",2," ",0," "," " 
"WAZP99-0768",2002,1,"H",09/15/2002,"1",1," ",1," ",0," ",0," ",0," ",1," ",0," ",2," ",0," "," " 
"WAZP99-0768",2002,1,"I",09/15/2002,"1",1," ",0," ",0," ",0," ",0," ",1," ",0," ",1," ",0," "," " 
"WAZP99-0768",2002,1,"J",09/15/2002,"1",1," ",1," ",0," ",0," ",0," ",1," ",0," ",2," ",0," "," " 
"WAZP99-0768",2002,1,"K",09/15/2002,"1",1," ",1," ",0," ",0," ",0," ",1," ",0," ",1," ",0," "," " 
"WAZP99-0783",2002,1,"A",07/16/2002,"1",0," ",1," ",0," ",1," ",1," ",1," ",1," ",1," ",0," "," " 
"WAZP99-0783",2002,1,"B",07/16/2002,"1",0," ",0," ",0," ",2," ",0," ",0," ",1," ",3," ",0," "," " 
"WAZP99-0783",2002,1,"C",07/16/2002,"1",0," ",1," ",1," ",1," ",1," ",1," ",1," ",2," ",0," "," " 
"WAZP99-0783",2002,1,"D",07/16/2002,"1",0," ",1," ",0," ",1," ",1," ",1," ",1," ",3," ",0," "," " 
"WAZP99-0783",2002,1,"E",07/16/2002,"1",1," ",1," ",1," ",1," ",2," ",1," ",1," ",2," ",0," "," " 
"WAZP99-0783",2002,1,"F",07/16/2002,"1",0," ",2," ",0," ",1," ",1," ",1," ",1," ",3," ",0," "," " 
"WAZP99-0783",2002,1,"G",07/16/2002,"1",0," ",1," ",1," ",2," ",0," ",1," ",2," ",3," ",0," "," " 
"WAZP99-0783",2002,1,"H",07/16/2002,"1",0," ",1," ",1," ",2," ",1," ",2," ",1," ",3," ",0," "," " 
"WAZP99-0783",2002,1,"I",07/16/2002,"1",0," ",0," ",2," ",1," ",1," ",1," ",0," ",2," ",0," "," " 
"WAZP99-0783",2002,1,"J",07/16/2002,"1",0," ",1," ",1," ",1," ",1," ",1," ",0," ",2," ",0," "," " 
"WAZP99-0783",2002,1,"K",07/16/2002,"1",0," ",0," ",0," ",1," ",0," ",1," ",0," ",0," ",0," "," " 
"WAZP99-0828",2002,1,"A",08/13/2002,"1",0," ",0," ",2," ",0," ",1," ",1," ",0," ",2," ",0," "," " 
"WAZP99-0828",2002,1,"B",08/13/2002,"1",0," ",0," ",0," ",1," ",0," ",1," ",0," ",3," ",0," "," " 
"WAZP99-0828",2002,1,"C",08/13/2002,"1",0," ",0," ",0," ",1," ",0," ",1," ",0," ",3," ",0," "," " 
"WAZP99-0828",2002,1,"D",08/13/2002,"1",0," ",1," ",0," ",1," ",0," ",1," ",0," ",2," ",0," "," " 
"WAZP99-0828",2002,1,"E",08/13/2002,"1",0," ",0," ",0," ",0," ",0," ",1," ",0," ",2," ",0," "," " 
"WAZP99-0828",2002,1,"F",08/13/2002,"1",0," ",0," ",0," ",0," ",0," ",1," ",1," ",3," ",0," "," " 
"WAZP99-0828",2002,1,"G",08/13/2002,"1",0," ",0," ",2," ",1," ",0," ",1," ",1," ",2," ",0," "," " 
"WAZP99-0828",2002,1,"H",08/13/2002,"1",0," ",0," ",2," ",2," ",0," ",1," ",1," ",2," ",0," "," " 
"WAZP99-0828",2002,1,"I",08/13/2002,"1",0," ",1," ",2," ",1," ",0," ",1," ",1," ",1," ",0," "," " 
"WAZP99-0828",2002,1,"J",08/13/2002,"1",0," ",1," ",0," ",0," ",0," ",1," ",1," ",2," ",0," "," " 
"WAZP99-0828",2002,1,"K",08/13/2002,"1",0," ",0," ",0," ",0," ",0," ",1," ",1," ",1," ",0," "," " 
"WAZP99-0833",2003,1,"A",06/10/2003,"1",0," ",0," ",0," ",3," ",1," ",1," ",0," ",4," ",0," "," " 
"WAZP99-0833",2003,1,"B",06/10/2003,"1",0," ",0," ",0," ",0," ",1," ",1," ",1," ",1," ",0," "," " 
"WAZP99-0833",2003,1,"C",06/10/2003,"1",0," ",0," ",0," ",0," ",0," ",1," ",0," ",1," ",0," "," " 
"WAZP99-0833",2003,1,"D",06/10/2003,"1",0," ",0," ",2," ",2," ",1," ",2," ",1," ",1," ",0," "," " 
"WAZP99-0833",2003,1,"E",06/10/2003,"1",0," ",0," ",0," ",2," ",0," ",1," ",0," ",1," ",0," "," " 
"WAZP99-0833",2003,1,"F",06/10/2003,"1",0," ",0," ",0," ",1," ",1," ",1," ",0," ",1," ",0," "," " 
"WAZP99-0833",2003,1,"G",06/10/2003,"1",0," ",0," ",0," ",2," ",0," ",1," ",0," ",1," ",0," "," " 
"WAZP99-0833",2003,1,"H",06/10/2003,"1",0," ",0," ",0," ",1," ",1," ",1," ",0," ",1," ",0," "," " 
"WAZP99-0833",2003,1,"I",06/10/2003,"1",0," ",0," ",0," ",1," ",1," ",1," ",1," ",1," ",0," "," " 
"WAZP99-0833",2003,1,"J",06/10/2003,"1",0," ",0," ",0," ",1," ",1," ",1," ",2," ",1," ",0," "," " 
"WAZP99-0833",2003,1,"K",06/10/2003,"1",0," ",0," ",0," ",1," ",1," ",1," ",0," ",3," ",0," "," " 
"WAZP99-0839",2003,1,"A",05/06/2003,"1",0," ",2," ",0," ",1," ",2," ",3," ",0," ",1," ",0," "," " 
"WAZP99-0839",2003,1,"B",05/06/2003,"1",0," ",2," ",0," ",0," ",2," ",1," ",0," ",3," ",0," "," " 
"WAZP99-0839",2003,1,"C",05/06/2003,"1",1," ",3," ",0," ",0," ",3," ",0," ",0," ",1," ",0," "," " 
"WAZP99-0839",2003,1,"D",05/06/2003,"1",2," ",1," ",0," ",0," ",3," ",1," ",0," ",0," ",0," "," " 
"WAZP99-0839",2003,1,"E",05/06/2003,"1",1," ",1," ",0," ",0," ",1," ",1," ",0," ",1," ",0," "," " 
"WAZP99-0839",2003,1,"F",05/06/2003,"1",3," ",1," ",1," ",1," ",3," ",1," ",2," ",1," ",0," "," " 
"WAZP99-0839",2003,1,"G",05/06/2003,"1",2," ",1," ",0," ",1," ",1," ",1," ",0," ",1," ",0," "," " 
"WAZP99-0839",2003,1,"H",05/06/2003,"1",1," ",2," ",0," ",1," ",2," ",1," ",2," ",0," ",0," "," " 
"WAZP99-0839",2003,1,"I",05/06/2003,"1",3," ",3," ",0," ",1," ",0," ",0," ",0," ",0," ",0," "," " 
"WAZP99-0839",2003,1,"J",05/06/2003,"1",0," ",2," ",0," ",0," ",1," ",1," ",1," ",0," ",0," "," " 
"WAZP99-0839",2003,1,"K",05/06/2003,"1",1," ",1," ",0," ",0," ",1," ",1," ",0," ",1," ",0," "," " 
"WAZP99-0840",2002,1,"A",08/14/2002,"1",0," ",0," ",0," ",0," ",0," ",0," ",0," ",0," ",0," "," " 
"WAZP99-0840",2002,1,"B",08/14/2002,"1",0," ",0," ",0," ",0," ",0," ",0," ",0," ",0," ",0," "," " 
"WAZP99-0840",2002,1,"C",08/14/2002,"1",0," ",0," ",0," ",0," ",0," ",0," ",0," ",0," ",0," "," " 
"WAZP99-0840",2002,1,"D",08/14/2002,"1",0," ",0," ",0," ",0," ",0," ",0," ",0," ",0," ",0," "," " 
"WAZP99-0840",2002,1,"E",08/14/2002,"1",0," ",0," ",0," ",0," ",0," ",0," ",0," ",0," ",0," "," " 
"WAZP99-0840",2002,1,"F",08/14/2002,"1",0," ",0," ",0," ",0," ",0," ",0," ",0," ",0," ",0," "," " 
"WAZP99-0840",2002,1,"G",08/14/2002,"1",0," ",0," ",0," ",0," ",0," ",0," ",0," ",0," ",0," "," " 
"WAZP99-0840",2002,1,"H",08/14/2002,"1",0," ",0," ",0," ",0," ",0," ",0," ",0," ",0," ",0," "," " 
"WAZP99-0840",2002,1,"I",08/14/2002,"1",0," ",0," ",0," ",0," ",0," ",0," ",0," ",0," ",0," "," " 
"WAZP99-0840",2002,1,"J",08/14/2002,"1",0," ",0," ",0," ",0," ",0," ",0," ",0," ",0," ",0," "," " 
"WAZP99-0840",2002,1,"K",08/14/2002,"1",0," ",0," ",0," ",0," ",0," ",0," ",0," ",0," ",0," "," " 
"WAZP99-0851",2002,1,"A",08/19/2002,"1",0," ",0," ",0," ",0," ",0," ",0," ",0," ",2," ",0," "," " 
"WAZP99-0851",2002,1,"B",08/19/2002,"1",0," ",0," ",0," ",0," ",0," ",0," ",0," ",3," ",0," "," " 
"WAZP99-0851",2002,1,"C",08/19/2002,"1",0," ",0," ",0," ",0," ",0," ",0," ",0," ",3," ",0," "," " 
"WAZP99-0851",2002,1,"D",08/19/2002,"1",0," ",3," ",0," ",0," ",0," ",1," ",0," ",2," ",0," "," " 
"WAZP99-0851",2002,1,"E",08/19/2002,"1",0," ",1," ",0," ",0," ",0," ",1," ",0," ",1," ",0," "," " 
"WAZP99-0851",2002,1,"F",08/19/2002,"1",0," ",1," ",0," ",0," ",0," ",0," ",0," ",1," ",0," "," " 
"WAZP99-0851",2002,1,"G",08/19/2002,"1",0," ",1," ",0," ",0," ",0," ",0," ",0," ",2," ",0," "," " 
"WAZP99-0851",2002,1,"H",08/19/2002,"1",0," ",2," ",0," ",0," ",0," ",0," ",0," ",2," ",0," "," " 
"WAZP99-0851",2002,1,"I",08/19/2002,"1",0," ",2," ",0," ",0," ",0," ",1," ",0," ",2," ",0," "," " 
"WAZP99-0851",2002,1,"J",08/19/2002,"1",0," ",1," ",0," ",0," ",1," ",1," ",0," ",3," ",0," "," " 
"WAZP99-0851",2002,1,"K",08/19/2002,"1",0," ",1," ",0," ",0," ",0," ",0," ",0," ",3," ",0," "," " 
"WAZP99-0861",2003,1,"A",05/28/2003,"1",0," ",0," ",0," ",0," ",0," ",0," ",0," ",1," ",0," "," " 
"WAZP99-0861",2003,1,"B",05/28/2003,"1",0," ",0," ",0," ",0," ",0," ",0," ",0," ",0," ",0," "," " 
"WAZP99-0861",2003,1,"C",05/28/2003,"1",0," ",0," ",0," ",0," ",0," ",0," ",0," ",1," ",0," "," " 
"WAZP99-0861",2003,1,"D",05/28/2003,"1",0," ",1," ",0," ",0," ",0," ",0," ",0," ",0," ",0," "," " 
"WAZP99-0861",2003,1,"E",05/28/2003,"1",0," ",1," ",0," ",0," ",0," ",0," ",0," ",0," ",0," "," " 
"WAZP99-0861",2003,1,"F",05/28/2003,"1",0," ",1," ",0," ",0," ",0," ",0," ",0," ",0," ",0," "," " 
"WAZP99-0861",2003,1,"G",05/28/2003,"1",0," ",1," ",0," ",0," ",0," ",0," ",0," ",0," ",0," "," " 
"WAZP99-0861",2003,1,"H",05/28/2003,"1",0," ",0," ",0," ",0," ",0," ",0," ",0," ",0," ",0," "," " 
"WAZP99-0861",2003,1,"I",05/28/2003,"1",0," ",1," ",0," ",0," ",0," ",0," ",0," ",0," ",0," "," " 
"WAZP99-0861",2003,1,"J",05/28/2003,"1",0," ",1," ",0," ",0," ",0," ",0," ",0," ",0," ",0," "," " 
"WAZP99-0861",2003,1,"K",05/28/2003,"1",0," ",1," ",0," ",0," ",0," ",0," ",0," ",0," ",0," "," " 
"WAZP99-0863",2003,1,"A",05/14/2003,"1",0," ",3," ",0," ",1," ",0,"F2",4," ",0," ",0,"F2",0," "," " 
"WAZP99-0863",2003,1,"B",05/14/2003,"1",0," ",1," ",0," ",1," ",3," ",1," ",1," ",4," ",0," "," " 
"WAZP99-0863",2003,1,"C",05/14/2003,"1",1," ",1," ",0," ",1," ",4," ",1," ",0," ",4," ",0," "," " 
"WAZP99-0863",2003,1,"D",05/14/2003,"1",1," ",1," ",0," ",1," ",1," ",1," ",0," ",1," ",0," "," " 
"WAZP99-0863",2003,1,"E",05/14/2003,"1",0," ",1," ",0," ",1," ",3," ",1," ",0," ",0," ",0," "," " 
"WAZP99-0863",2003,1,"F",05/14/2003,"1",3," ",1," ",0," ",1," ",3," ",1," ",0," ",1," ",0," "," " 
"WAZP99-0863",2003,1,"G",05/14/2003,"1",3," ",1," ",0," ",1," ",4," ",0," ",0," ",0," ",0," "," " 
"WAZP99-0863",2003,1,"H",05/14/2003,"1",0," ",1," ",0," ",1," ",4," ",0," ",0," ",0," ",0," "," " 
"WAZP99-0863",2003,1,"I",05/14/2003,"1",0," ",2," ",0," ",1," ",4," ",1," ",0," ",3," ",0," "," " 
"WAZP99-0863",2003,1,"J",05/14/2003,"1",0," ",2," ",0," ",1," ",4," ",1," ",0," ",4," ",0," "," " 
"WAZP99-0863",2003,1,"K",05/14/2003,"1",1," ",3," ",0," ",1," ",4," ",1," ",0," ",4," ",0," "," " 
"WAZP99-0868",2003,1,"A",06/03/2003,"1",0," ",4," ",0," ",1," ",0," ",0," ",0," ",2," ",0," "," " 
"WAZP99-0868",2003,1,"B",06/03/2003,"1",0," ",2," ",0," ",0," ",1," ",1," ",0," ",1," ",0," "," " 
"WAZP99-0868",2003,1,"C",06/03/2003,"1",0," ",2," ",1," ",1," ",1," ",0," ",0," ",1," ",0," "," " 
"WAZP99-0868",2003,1,"D",06/03/2003,"1",0," ",4," ",0," ",1," ",1," ",1," ",0," ",1," ",0," "," " 
"WAZP99-0868",2003,1,"E",06/03/2003,"1",0," ",3," ",0," ",1," ",0," ",1," ",0," ",0," ",0," "," " 
"WAZP99-0868",2003,1,"F",06/03/2003,"1",0," ",3," ",0," ",1," ",0," ",1," ",1," ",0," ",0," "," " 
"WAZP99-0868",2003,1,"G",06/03/2003,"1",1," ",4," ",0," ",1," ",0," ",1," ",0," ",1," ",0," "," " 
