"SITE_ID","YEAR","VISIT_NO","N_BA","XBKA","SDBK_A","BKA_Q3","MEDBK_A","BKA_Q1","INTQBKA","N_UN","XUN","SDUN","BKUN_Q3","MEDBKUN","BKUN_Q1","INTQBKUN","SIDECNT","N_BW","XBKF_W","SDBKF_W","N_BH","XBKF_H","SDBKF_H","N_INCIS","XINC_H","SDINC_H","XPCAN","XPMID","XPGVEG","XPCM","XPCMG","XPMG","XPMGH","XPMGW","XCL","XCS","XMW","XMH","XGW","XGH","XGB","XC","XM","XG","XCM","XCMW","XCMG","XCMGW","SDCL","SDCS","SDMW","SDMH","SDGW","SDGH","SDGB","SDC","SDM","SDG","SDCM","SDCMW","SDCMG","SDCMGW","PCL10","PCL25","PCL75","PCL90","PCS10","PCS25","PCS75","PCS90","PMW10","PMW25","PMW75","PMW90","PMH10","PMH25","PMH75","PMH90","PGW10","PGW25","PGW75","PGW90","PGH10","PGH25","PGH75","PGH90","PGB10","PGB25","PGB75","PGB90","PC10","PC25","PC75","PC90","PM10","PM25","PM75","PM90","PG10","PG25","PG75","PG90","PCM10","PCM25","PCM75","PCM90","PCMW10","PCMW25","PCMW75","PCMW90","PCMG10","PCMG25","PCMG75","PCMG90","PCMGW10","PCMGW25","PCMGW75","PCMGW90","IQRCL","IDRCL","IQRCS","IDRCS","IQRMW","IDRMW","IQRMH","IDRMH","IQRGW","IDRGW","IQRGH","IDRGH","IQRGB","IDRGB","IQRC","IDRC","IQRM","IDRM","IQRG","IDRG","IQRCM","IDRCM","IQRCMW","IDRCMW","IQRCMG","IDRCMG","IQRCMGW","IDRCMGW","PCAN_C","PCAN_D","PCAN_E","PCAN_M","PCAN_N","PMID_C","PMID_D","PMID_E","PMID_M","PMID_N","NMID","NBNK","XCDENBK","VCDENBK","XCDENMID","VCDENMID","N55","XEMBED","VEMBED","N33","XCEMBED","VCEMBED","XFC_ALG","XFC_AQM","XFC_LWD","XFC_BRS","XFC_OHV","XFC_UCB","XFC_RCK","XFC_HUM","PFC_ALG","PFC_AQM","PFC_LWD","PFC_BRS","PFC_OHV","PFC_UCB","PFC_RCK","PFC_HUM","PFC_ALL","PFC_NAT","PFC_BIG","SDFC_OHV","SDFC_UCB","XFC_ALL","XFC_NAT","XFC_BIG","IQROHV","IDROHV","IQRUCB","IDRUCB","SDB_HALL","SDC_HALL","SDCB_HALL","SDWCB_HALL","XB_HALL","XC_HALL","XF_HALL","XCB_HALL","X_HALL","XB_HNOAG","XC_HNOAG","XF_HNOAG","XCB_HNAG","X_HNOAG","XB_HAG","XC_HAG","XF_HAG","XCB_HAG","X_HAG","W1_HALL","W1_HNOAG","W1_HAG","W1H_BLDG" 
"WMTP99-0633",2001,1,22,64.5,47.157032501,105,57.5,30,75,6,0.3666666667,0.1751190072,0.5,0.35,0.3,0.2,0,11,5.5454545455,0.5447267872,11,0.4090909091,0.1375103302,11,0.6454545455,0.2659459959,1,1,1,1,1,1,1,1,0.3276315789,0.3447368421,0.4568181818,0.5011363636,0.2659090909,0.5818181818,0.1886363636,0.6723684211,0.9579545455,0.8477272727,1.5386363636,1.0375,2.3863636364,1.3034090909,0.2088152321,0.2153129098,0.1600189383,0.1394029088,0.2124888589,0.2452139273,0.2474545741,0.2966122067,0.2385953892,0.2537702714,0.3794362416,0.3445796266,0.3960164193,0.342460934,0.05,0.25,0.575,0.575,0.05,0.25,0.575,0.575,0.25,0.25,0.575,0.575,0.25,0.575,0.575,0.575,0.05,0.05,0.575,0.575,0.25,0.25,0.875,0.875,0,0,0.575,0.575,0.3,0.3,0.825,1.15,0.5,0.825,1.15,1.15,0.5,0.825,1.125,1.15,1.125,1.15,1.775,1.975,0.575,0.875,1.2,1.4,1.95,2.075,2.6,2.8,0.825,1,1.65,1.65,0.325,0.525,0.325,0.525,0.325,0.325,0,0.325,0.525,0.525,0.625,0.625,0.575,0.575,0.525,0.85,0.325,0.65,0.3,0.65,0.625,0.85,0.325,0.825,0.525,0.85,0.65,0.825,0.3636363636,0,0,0.5,0,0,0,0,0.9090909091,0,44,22,97.326203209,3.9469512136,74.331550802,19.860741097,55,66.363636364,34.873508802,33,57.575757576,35.534341051,0.0272727273,0.0318181818,0,0.0863636364,0.1704545455,0.3022727273,0.4386363636,0,0.5454545455,0.6363636364,0,1,1,1,1,0,1,1,1,0.1661393172,0.1915249806,0.9977272727,0.9977272727,0.7409090909,0.2,0.2,0.325,0.525,0,0,0,0,0,0,0.5238095238,0,0.5238095238,0,0,0.5238095238,0,0.5238095238,0,0,0,0,0,0.3492238095,0.3492238095,0,0 
"WMTP99-0635",2001,1,22,34.409090909,31.17333887,41,24,16,25,1,0.2, ,0.2,0.2,0.2,0,0,11,14.181818182,1.433051417,11,0.7090909091,0.0943879807,11,2.9545454545,0.3882361044,0,1,1,0,0,1,1,0.8636363636,0,0,0.4159090909,0.5829545455,0.1318181818,0.4965909091,0.0214285714,0,0.9988636364,0.6284090909,0.9988636364,0.4159090909,1.6272727273,0.5477272727,0,0,0.2915011899,0.2253814708,0.1642410065,0.2980387733,0.0253546276,0,0.1482993419,0.3398437539,0.1482993419,0.2915011899,0.4105679205,0.37104334,0,0,0,0,0,0,0,0,0,0.25,0.575,0.875,0.25,0.575,0.875,0.875,0.05,0.05,0.25,0.25,0.05,0.25,0.875,0.875,0,0,0.05,0.05,0,0,0,0,0.825,0.825,1.15,1.15,0.1,0.3,0.925,0.925,0.825,0.825,1.15,1.15,0,0.25,0.575,0.875,1.125,1.225,1.975,2.075,0.05,0.3,0.825,1.125,0,0,0,0,0.325,0.875,0.3,0.625,0.2,0.2,0.625,0.825,0.05,0.05,0,0,0.325,0.325,0.625,0.825,0.325,0.325,0.325,0.875,0.75,0.95,0.525,1.075,0,0,0,0,1,0,0.8181818182,0,0,0.1363636364,44,22,33.422459893,34.983995288,0,0,55,100,0,33,100,0,0,0.7113636364,0,0,0.0636363636,0.0181818182,0,0,0,1,0,0,0.9090909091,0.3636363636,0,0,1,1,0.3636363636,0.0636038878,0.025226249,0.0818181818,0.0818181818,0.0181818182,0,0,0.05,0.05,0,0,0,0,0,1,0.4090909091,1,1.4090909091,0,0,0.4090909091,0,0.4090909091,0,1,0,1,1,1.2727409091,0.2727409091,1,0 
"WMTP99-0648",2001,1,22,70.954545455,44.381975398,105,77.5,39,66,6,0.4,0.275680975,0.7,0.4,0.1,0.6,0,11,8.0363636364,1.9314619992,11,0.6,0.0632455532,11,2.4636363636,0.2540579748,0.4545454545,1,1,0.4545454545,0.4285714286,1,1,0.9047619048,0.1,0.0409090909,0.1909090909,0.7238636364,0.3642857143,0.6130952381,0.0181818182,0.1409090909,0.9147727273,0.9773809524,1.0556818182,0.3318181818,1.9886363636,0.6795454545,0.181757295,0.0717740563,0.0995661585,0.182325793,0.1747447118,0.2260557243,0.0246182982,0.2362335223,0.225285413,0.1557050019,0.3386714079,0.2536849633,0.4711767988,0.3295592623,0,0,0.25,0.25,0,0,0.05,0.05,0.05,0.05,0.25,0.25,0.575,0.575,0.875,0.875,0.25,0.25,0.575,0.575,0.25,0.575,0.875,0.875,0,0,0.05,0.05,0,0,0.3,0.5,0.625,0.825,1.125,1.125,0.825,0.825,1.125,1.15,0.825,0.875,1.125,1.425,0.05,0.25,0.35,0.675,1.7,1.75,2.25,2.55,0.3,0.5,0.825,1.25,0.25,0.25,0.05,0.05,0.2,0.2,0.3,0.3,0.325,0.325,0.3,0.625,0.05,0.05,0.3,0.5,0.3,0.5,0.3,0.325,0.25,0.6,0.1,0.625,0.5,0.85,0.325,0.95,0,0.4545454545,0,0,0.5454545455,0.0454545455,0.8636363636,0,0,0.0909090909,44,22,81.550802139,29.567958065,2.1390374332,8.0325752141,55,81.727272727,27.237266509,33,73.484848485,30.477574965,0,0.125,0,0.08,0.4568181818,0.4181818182,0.005,0,0,0.8181818182,0,0.8,1,1,0.1,0,1,1,1,0.1639706182,0.2622238808,0.96,0.96,0.4231818182,0.325,0.325,0.325,0.525,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0.6667,0,0.6667,0 
"WMTP99-0653",2001,1,22,31.409090909,38.330218206,30,17.5,10,20,2,0.35,0.2121320344,0.5,0.35,0.2,0.3,0,11,6.9,1.087198234,11,0.6181818182,0.0603022689,11,3.9363636364,0.2203303305,0,1,1,0,0,1,1,1,0,0,0.6670454545,0.2715909091,0.4113636364,0.5238636364,0.025,0,0.9386363636,0.9352272727,0.9386363636,0.6670454545,1.8738636364,1.0784090909,0,0,0.2215188861,0.1891861414,0.1912875038,0.2268413113,0.0255883158,0,0.1686302084,0.1663077846,0.1686302084,0.2215188861,0.2326704793,0.2302037729,0,0,0,0,0,0,0,0,0.25,0.575,0.875,0.875,0.05,0.25,0.25,0.575,0.25,0.25,0.575,0.575,0.25,0.575,0.575,0.875,0,0,0.05,0.05,0,0,0,0,0.825,0.825,1.125,1.125,0.825,0.825,1.125,1.15,0.825,0.825,1.125,1.125,0.25,0.575,0.875,0.875,1.65,1.75,1.975,2.05,0.825,0.825,1.15,1.45,0,0,0,0,0.3,0.625,0,0.525,0.325,0.325,0,0.625,0.05,0.05,0,0,0.3,0.3,0.3,0.325,0.3,0.3,0.3,0.625,0.225,0.4,0.325,0.625,0,0,0,0,1,0,1,0,0,0,44,22,37.700534759,39.799261125,5.2139037433,16.355662613,55,94.727272727,19.986527449,33,93.939393939,20.757437513,0,0,0,0.4227272727,0.0409090909,0.0409090909,0.0045454545,0,0,0,0,1,0.4545454545,0.4545454545,0.0909090909,0,1,1,0.5454545455,0.0735465221,0.0735465221,0.5090909091,0.5090909091,0.0454545455,0.05,0.05,0.05,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
"WNDP99-0574",2001,1,22,43,24.533747409,62,35,25,37,22,0,0,0,0,0,0,0,11,8.4981818182,2.6900773899,11,0.6363636364,0.0674199862,11,3.9818181818,1.4211391078,0.2272727273,1,1,0.2272727273,0.2272727273,1,1,1,0.0113636364,0.0068181818,0.15,0.1681818182,0.0954545455,0.4125,0.0022727273,0.0181818182,0.3181818182,0.5079545455,0.3363636364,0.1681818182,0.8443181818,0.2636363636,0.0214466014,0.0175625043,0.1023532631,0.1006472559,0.0857864054,0.1663240526,0.0106600358,0.03633657,0.1622354657,0.1604284375,0.1780728972,0.1170525468,0.1390725697,0.1753783788,0,0,0,0.05,0,0,0,0.05,0.05,0.05,0.25,0.25,0.05,0.05,0.25,0.25,0.05,0.05,0.05,0.25,0.25,0.25,0.575,0.575,0,0,0,0,0,0,0,0.1,0.1,0.1,0.5,0.5,0.3,0.3,0.625,0.625,0.1,0.15,0.5,0.6,0.05,0.05,0.25,0.35,0.725,0.725,0.925,1,0.1,0.1,0.4,0.5,0,0.05,0,0.05,0.2,0.2,0.2,0.2,0,0.2,0.325,0.325,0,0,0,0.1,0.4,0.4,0.325,0.325,0.35,0.5,0.2,0.3,0.2,0.275,0.3,0.4,0,0.2272727273,0,0,0.7727272727,0,1,0,0,0,44,22,87.967914439,28.209446194,12.56684492,26.779348653,55,83.181818182,27.239738747,33,81.060606061,24.23058423,0.05,0.575,0.0090909091,0.0181818182,0.05,0,0,0,0.6363636364,1,0.1818181818,0.3636363636,1,0,0,0,1,1,0.1818181818,0,0,0.0772727273,0.0772727273,0.0090909091,0,0,0,0,0.3015113446,1.2720777563,1.2504544628,1.2667065384,1.0454545455,0.3636363636,0.8181818182,1.4090909091,2.2272727273,0.0454545455,0.3636363636,0.8181818182,0.4090909091,1.2272727273,1,0,0,1,1,2.4773,0.9773,1.5,0.1515227273 
"WNDP99-0575",2001,1,22,38.681818182,25.227321477,48,44,18,30,22,0.0181818182,0.0852802865,0,0,0,0,0,11,12.127272727,1.5013932923,11,0.9818181818,0.0750757194,11,2.4,0.8729261137,0.4090909091,1,1,0.4090909091,0.4090909091,1,1,0.9545454545,0.0227272727,0.0159090909,0.1590909091,0.1318181818,0.1204545455,0.3386363636,0.0454545455,0.0386363636,0.2909090909,0.4590909091,0.3295454545,0.1977272727,0.7886363636,0.3181818182,0.0550481883,0.0238365647,0.1019294383,0.1006472559,0.1007815777,0.1481487494,0.0509647191,0.0688888307,0.1305996825,0.1321852629,0.1368515801,0.129538809,0.1641586183,0.1783158344,0,0,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0.25,0.25,0.05,0.05,0.25,0.25,0.05,0.05,0.25,0.25,0.25,0.25,0.575,0.575,0,0,0.05,0.05,0,0,0.05,0.1,0.1,0.3,0.3,0.5,0.3,0.3,0.575,0.625,0.15,0.3,0.4,0.5,0.05,0.1,0.25,0.35,0.6,0.65,0.9,1,0.1,0.15,0.5,0.55,0.05,0.05,0.05,0.05,0.2,0.2,0.2,0.2,0.2,0.2,0.325,0.325,0.05,0.05,0.05,0.1,0,0.4,0.275,0.325,0.1,0.35,0.15,0.3,0.25,0.4,0.35,0.45,0,0.4090909091,0,0,0.5909090909,0,1,0,0,0,44,22,64.973262032,39.667312846,15.374331551,26.888056554,55,96.363636364,18.891859541,33,96.96969697,17.407765596,0.0045454545,0.0272727273,0.0045454545,0.0318181818,0.05,0.0045454545,0,0,0.0909090909,0.5454545455,0.0909090909,0.6363636364,1,0.0909090909,0,0,1,1,0.1818181818,0,0.0150755672,0.0909090909,0.0909090909,0.0090909091,0,0,0,0,0.3015113446,0.4045199175,0.53935989,0.6501748017,0.0476190476,0.4090909091,0.6818181818,0.4567099567,1.1385281385,0.0476190476,0,0.0909090909,0.0476190476,0.1385281385,0,0.4090909091,0.5909090909,0.4090909091,1,0.9350876623,0.1320376623,0.80305,0 
"WNDP99-0576",2001,1,22,26.636363636,8.5609604187,34,27,23,11,22,0,0,0,0,0,0,0,11,6.4890909091,1.5394119302,11,0.4545454545,0.1439696938,11,1.3363636364,0.3107176444,0,0.9545454545,1,0,0,0.9545454545,0.8636363636,0.9090909091,0,0,0.1556818182,0.1397727273,0.1204545455,0.2511363636,0.0431818182,0,0.2954545455,0.3715909091,0.2954545455,0.1556818182,0.6670454545,0.2761363636,0,0,0.1881823802,0.1423984791,0.1007815777,0.1559298669,0.0863209054,0,0.2029010379,0.1852115031,0.2029010379,0.1881823802,0.2005032899,0.2092329063,0,0,0,0,0,0,0,0,0.05,0.05,0.25,0.575,0,0.05,0.25,0.25,0.05,0.05,0.25,0.25,0.05,0.25,0.25,0.25,0,0,0.05,0.25,0,0,0,0,0.1,0.1,0.5,0.625,0.1,0.3,0.5,0.5,0.1,0.1,0.5,0.625,0.05,0.05,0.25,0.575,0.4,0.6,0.8,0.925,0.1,0.1,0.3,0.625,0,0,0,0,0.2,0.525,0.2,0.25,0.2,0.2,0,0.2,0.05,0.25,0,0,0.4,0.525,0.2,0.4,0.4,0.525,0.2,0.525,0.2,0.525,0.2,0.525,0,0,0,0,1,0,0.9545454545,0,0,0.0454545455,44,22,83.422459893,25.968557971,3.2085561497,6.8850644692,55,97.272727273,14.168894655,33,95.454545455,18.172938172,0.0045454545,0.0454545455,0.0045454545,0.0090909091,0.0454545455,0.0045454545,0,0,0.0909090909,0.9090909091,0.0909090909,0.1818181818,0.9090909091,0.0909090909,0,0,0.9090909091,0.9090909091,0.1818181818,0.0150755672,0.0150755672,0.0636363636,0.0636363636,0.0090909091,0,0,0,0,0,0,0,0,1,0,0.5,1,1.5,0,0,0.5,0,0.5,1,0,0,1,1,1.83335,0.33335,1.5,0.2121318182 
"WNDP99-0578",2001,1,22,82.454545455,53.564138032,144,60.5,34,110,22,0.1181818182,0.1500360707,0.3,0,0,0.3,0,11,10.410909091,2.9481026256,11,0.6090909091,0.070064905,11,2.8636363636,1.0442918436,0,0.9047619048,1,0,0,0.9047619048,0.9047619048,0.9090909091,0,0,0.2056818182,0.1880952381,0.2431818182,0.3090909091,0.025,0,0.3852272727,0.5522727273,0.3852272727,0.2056818182,0.9375,0.4488636364,0,0,0.1286217735,0.1011246284,0.1327775212,0.1283005805,0.0550973165,0,0.1820287606,0.1869092425,0.1820287606,0.1286217735,0.1315543523,0.1454625776,0,0,0,0,0,0,0,0,0.05,0.05,0.25,0.25,0.05,0.05,0.25,0.25,0.05,0.25,0.25,0.25,0.25,0.25,0.25,0.575,0,0,0.05,0.05,0,0,0,0,0.1,0.3,0.5,0.5,0.3,0.5,0.825,0.825,0.1,0.3,0.5,0.5,0.05,0.05,0.25,0.25,0.8,0.8,1,1,0.3,0.3,0.5,0.625,0,0,0,0,0.2,0.2,0.2,0.2,0,0.2,0,0.325,0.05,0.05,0,0,0.2,0.4,0.325,0.525,0.2,0.4,0.2,0.2,0.2,0.2,0.2,0.325,0,0,0,0,1,0,0.8636363636,0,0,0.0909090909,44,22,89.037433155,22.402676098,1.3368983957,4.5500244042,55,89.545454545,18.440914838,33,85.606060606,20.757437513,0.0363636364,0.05,0.0045454545,0.0363636364,0.05,0.05,0.0318181818,0,0.7272727273,1,0.0909090909,0.7272727273,1,0.6363636364,0.6363636364,0,1,1,0.7272727273,0,0.0707106781,0.1727272727,0.1727272727,0.0863636364,0,0,0.05,0.05,0.5222329679,0.7507571935,0.6466697907,0.7416198487,0.2727272727,0.6060606061,0.1904761905,0.8787878788,1.0692640693,0.0454545455,0.3333333333,0.1904761905,0.3787878788,0.5692640693,0.2272727273,0.2727272727,0,0.5,0.5,1.1421419913,0.5285056277,0.6136363636,0 
"WNDP99-0580",2001,1,22,22.590909091,13.630005733,33,21.5,9,24,22,0,0,0,0,0,0,0,11,10.863636364,4.0638092296,11,1.2272727273,0.2053821272,11,1.7,0.0774596669,0.5,0.9545454545,1,0.5,0.5,0.9545454545,0.9545454545,0.8181818182,0.0409090909,0.0272727273,0.0818181818,0.2840909091,0.0727272727,0.2943181818,0.1329545455,0.0681818182,0.3659090909,0.3670454545,0.4340909091,0.15,0.8011363636,0.2227272727,0.0717740563,0.0550481883,0.0824411111,0.2392380582,0.0735612358,0.1141562782,0.1395968608,0.1018232064,0.2235462899,0.1277987545,0.21568626,0.13183684,0.2264473649,0.1540927926,0,0,0.05,0.05,0,0,0.05,0.05,0.05,0.05,0.05,0.25,0.05,0.05,0.575,0.575,0.05,0.05,0.05,0.25,0.25,0.25,0.25,0.575,0.05,0.05,0.25,0.25,0,0,0.1,0.3,0.1,0.1,0.625,0.625,0.3,0.3,0.5,0.625,0.2,0.3,0.625,0.625,0.05,0.05,0.3,0.35,0.5,0.65,0.925,1.1,0.05,0.1,0.35,0.4,0.05,0.05,0.05,0.05,0,0.2,0.525,0.525,0,0.2,0,0.325,0.2,0.2,0.1,0.3,0.525,0.525,0.2,0.325,0.325,0.425,0.25,0.3,0.275,0.6,0.25,0.35,0,0.5,0,0,0.5,0,0.9090909091,0,0,0.0909090909,44,22,45.454545455,38.899925606,10.294117647,19.94298625,55,95.454545455,11.874058531,33,93.939393939,14.017710659,0.0090909091,0.0090909091,0.0045454545,0.0590909091,0.0090909091,0,0,0,0.1818181818,0.1818181818,0.0909090909,0.8181818182,0.1818181818,0,0,0,0.8181818182,0.8181818182,0.0909090909,0.0202259959,0,0.0727272727,0.0727272727,0.0045454545,0,0.05,0,0,0.3015113446,0,0.3015113446,0.4522670169,1.0454545455,0,0.4090909091,1.0454545455,1.4545454545,0.0454545455,0,0,0.0454545455,0.0454545455,1,0,0.4090909091,1,1.4090909091,1.8409227273,0.0681818182,1.7727409091,0 
"WNDP99-0582",2001,1,22,19.136363636,10.425680083,24,18.5,11,13,22,0,0,0,0,0,0,0,11,9.2090909091,3.3939518398,11,0.6818181818,0.0873862898,11,1.8181818182,0.2315952582,0.1363636364,0.8636363636,1,0.0909090909,0.1,0.85,0.75,0.5909090909,0.0136363636,0.0045454545,0.0568181818,0.1738636364,0.1136363636,0.51,0.0636363636,0.0181818182,0.2306818182,0.5772727273,0.2488636364,0.075,0.8261363636,0.1886363636,0.0538556673,0.0147122472,0.0820793091,0.1929528182,0.0953462589,0.1333771858,0.1668559531,0.0646334989,0.1872310481,0.2501082017,0.1981277355,0.1020620726,0.2579079377,0.1308687257,0,0,0,0,0,0,0,0,0,0,0.05,0.25,0,0.05,0.25,0.575,0.05,0.05,0.25,0.25,0.25,0.575,0.575,0.575,0,0,0.05,0.05,0,0,0,0.05,0,0.05,0.3,0.575,0.3,0.3,0.825,0.825,0.05,0.1,0.3,0.575,0,0,0.05,0.25,0.35,0.725,0.925,1.125,0.05,0.1,0.3,0.3,0,0,0,0,0.05,0.25,0.2,0.575,0.2,0.2,0,0.325,0.05,0.05,0,0.05,0.25,0.575,0.525,0.525,0.2,0.525,0.05,0.25,0.2,0.775,0.2,0.25,0,0.1363636364,0,0,0.8636363636,0,0.5909090909,0,0,0.4090909091,44,22,52.139037433,35.771535474,6.6844919786,17.967492489,55,100,0,33,100,0,0.2136363636,0.5454545455,0,0.0227272727,0.0727272727,0,0,0,1,1,0,0.4545454545,0.7272727273,0,0,0,0.8181818182,0.8181818182,0,0.0904534034,0,0.0954545455,0.0954545455,0,0.05,0.25,0,0,1.8040358795,0.4472135955,1.8586407546,2.7427590621,0.3181818182,0.5,0.9090909091,0.8181818182,1.7272727273,0.2272727273,0,0.4090909091,0.2272727273,0.6363636364,0.0909090909,0.5,0.5,0.5909090909,1.0909090909,1.5833636364,0.61365,0.9697136364,0 
"WNDP99-0584",2001,1,22,34.045454545,19.231614034,50,38,15,35,22,0,0,0,0,0,0,0,11,17.560909091,5.3461770538,11,0.6818181818,0.107871978,11,2.3909090909,1.0123779388,0.1818181818,0.6818181818,0.9090909091,0.1818181818,0.1818181818,0.6818181818,0.6818181818,0.6818181818,0.0090909091,0.0068181818,0.0795454545,0.1159090909,0.0977272727,0.2204545455,0.1306818182,0.0159090909,0.1954545455,0.3181818182,0.2113636364,0.0954545455,0.5295454545,0.1931818182,0.0197385508,0.0175625043,0.0971732509,0.1158677033,0.0969502483,0.1507197738,0.1939458408,0.0358115559,0.1889249605,0.208906139,0.2148819267,0.1243163121,0.3583723426,0.1879054059,0,0,0,0.05,0,0,0,0.05,0,0,0.05,0.25,0,0,0.25,0.25,0,0.05,0.25,0.25,0.05,0.05,0.25,0.25,0,0.05,0.25,0.25,0,0,0,0.1,0,0,0.3,0.5,0.1,0.1,0.5,0.5,0,0,0.3,0.6,0,0,0.1,0.35,0.1,0.2,0.9,1,0,0.05,0.3,0.5,0,0.05,0,0.05,0.05,0.25,0.25,0.25,0.2,0.25,0.2,0.2,0.2,0.25,0,0.1,0.3,0.5,0.4,0.4,0.3,0.6,0.1,0.35,0.7,0.9,0.25,0.5,0,0.1818181818,0,0,0.8181818182,0,0.6363636364,0,0,0.3181818182,44,22,58.823529412,37.335898977,0.8021390374,3.7183597931,55,65,34.894019439,33,59.090909091,32.964340237,0,0.0045454545,0.0045454545,0.0318181818,0.0409090909,0.005,0.0227272727,0,0,0.0909090909,0.0909090909,0.6363636364,0.8181818182,0.1,0.4545454545,0,1,1,0.5454545455,0.0202259959,0.0158113883,0.105,0.105,0.0322727273,0,0.05,0,0.025,0.3015113446,0.9244162777,1.0357254814,1.1180339887,0.9545454545,0.3181818182,0.7272727273,1.2727272727,2,0,0.1818181818,0.3181818182,0.1818181818,0.5,0.9545454545,0.1363636364,0.4090909091,1.0909090909,1.5,2.2348727273,0.39395,1.8409227273,0 
"WNDP99-0605",2001,1,22,55.409090909,33.36473629,59,50.5,36,23,22,0.0159090909,0.0746202507,0,0,0,0,0,11,21.927272727,2.3095847718,11,1.8181818182,0.3280798129,11,3.7363636364,0.5731888472,0.2727272727,0.8181818182,1,0.2727272727,0.2727272727,0.8181818182,0.6818181818,0.7272727273,0.0090909091,0.0136363636,0.0863636364,0.0761363636,0.0636363636,0.3181818182,0.0522727273,0.0227272727,0.1625,0.3818181818,0.1852272727,0.1090909091,0.5670454545,0.1727272727,0.0197385508,0.0227921153,0.0928155085,0.1305841438,0.0620710388,0.2510906944,0.0969502483,0.0400216392,0.1628887292,0.247268629,0.1719390622,0.1019294383,0.2683044605,0.12024506,0,0,0,0.05,0,0,0.05,0.05,0,0.05,0.05,0.25,0,0,0.05,0.25,0.05,0.05,0.05,0.05,0.05,0.25,0.575,0.575,0,0,0.05,0.25,0,0,0.05,0.1,0,0.1,0.25,0.3,0.1,0.25,0.625,0.625,0,0.1,0.25,0.4,0,0.05,0.15,0.25,0.3,0.35,0.7,0.925,0.05,0.05,0.3,0.3,0,0.05,0.05,0.05,0,0.25,0.05,0.25,0,0,0.325,0.525,0.05,0.25,0.05,0.1,0.15,0.3,0.375,0.525,0.15,0.4,0.1,0.25,0.35,0.625,0.25,0.25,0,0.2727272727,0,0,0.7272727273,0,0.8181818182,0,0,0.1818181818,44,22,58.823529412,26.986873041,0,0,55,67.363636364,34.478315051,33,51.666666667,31.589819035,0.0045454545,0.1,0,0,0.0272727273,0.05,0.0136363636,0,0.0909090909,0.9090909091,0,0,0.5454545455,0.6363636364,0.2727272727,0,0.9090909091,0.9090909091,0.7272727273,0.0261116484,0.0707106781,0.0909090909,0.0909090909,0.0636363636,0.05,0.05,0.05,0.05,0,0.809039835,0.809039835,0.809039835,0,0.1818181818,0.9090909091,0.1818181818,1.0909090909,0,0.0909090909,0.0909090909,0.0909090909,0.1818181818,0,0.0909090909,0.8181818182,0.0909090909,0.9090909091,0.7879090909,0.1515181818,0.6363909091,0 
"WNDP99-0611",2001,1,22,56.681818182,25.490215422,68,52,42,26,22,0.0204545455,0.0766238352,0,0,0,0,0,11,5.8209090909,0.64106871,11,0.6090909091,0.070064905,11,2.3909090909,0.4085450904,0,0.0454545455,1,0,0,0.0454545455,0.0454545455,0.0454545455,0,0,0.0022727273,0.0022727273,0.0602272727,0.7943181818,0.0068181818,0,0.0045454545,0.8545454545,0.0045454545,0.0022727273,0.8590909091,0.0625,0,0,0.0106600358,0.0106600358,0.183656494,0.2061454379,0.0175625043,0,0.0213200716,0.0959403224,0.0213200716,0.0106600358,0.0864461898,0.183833193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.05,0.575,0.875,0.875,0.875,0,0,0,0.05,0,0,0,0,0,0,0,0,0.625,0.875,0.925,0.925,0,0,0,0,0,0,0,0,0.725,0.875,0.925,0.925,0,0,0.05,0.05,0,0,0,0,0,0,0,0,0.05,0.05,0,0.3,0,0.05,0,0,0,0,0.05,0.3,0,0,0,0,0.05,0.2,0.05,0.05,0,0,0,0,1,0,0.0454545455,0,0,0.9545454545,44,22,92.245989305,8.1964597843,5.7486631016,8.4616760727,55,96.818181818,11.838560519,33,94.696969697,14.996843102,0.0045454545,0.0454545455,0,0.0090909091,0.0409090909,0.0636363636,0,0,0.0909090909,0.9090909091,0,0.1818181818,0.8181818182,0.9090909091,0,0,0.9090909091,0.9090909091,0.9090909091,0.0202259959,0.0636038878,0.1136363636,0.1136363636,0.0636363636,0,0.05,0,0,0.687551651,0,0.687551651,1.0313274764,0.2727272727,0,2.2272727273,0.2727272727,2.5,0.0454545455,0,0.5909090909,0.0454545455,0.6363636364,0.2272727273,0,1.6363636364,0.2272727273,1.8636363636,1.8940136364,0.4621409091,1.4318727273,0 
