"SITE_ID","YEAR","VISIT_NO","TRANSECT","DATE_COL","TEAM_ID","SUB_5_7","XSUB_LFT","XSUBLCTR","XSUB_CTR","XSUBRCTR","XSUB_RGT","COM_FLDF" 
"WAZP99-0768",2002,1,"A",09/15/2002,"1",5,"FN","CB","CB","CB","GF"," " 
"WAZP99-0768",2002,1,"B",09/15/2002,"1",5,"CB","CB","SB","XB","XB"," " 
"WAZP99-0768",2002,1,"C",09/15/2002,"1",5,"GC","SB","CB","CB","RS"," " 
"WAZP99-0768",2002,1,"D",09/15/2002,"1",5,"CB","GC","CB","SB","RR"," " 
"WAZP99-0768",2002,1,"E",09/15/2002,"1",5,"FN","CB","CB","CB","FN"," " 
"WAZP99-0768",2002,1,"F",09/15/2002,"1",5,"FN","CB","CB","CB","FN"," " 
"WAZP99-0768",2002,1,"G",09/15/2002,"1",5,"FN","CB","GC","CB","FN"," " 
"WAZP99-0768",2002,1,"H",09/15/2002,"1",5,"FN","CB","CB","CB","FN"," " 
"WAZP99-0768",2002,1,"I",09/15/2002,"1",5,"FN","CB","CB","CB","FN"," " 
"WAZP99-0768",2002,1,"J",09/15/2002,"1",5,"CB","CB","CB","CB","FN"," " 
"WAZP99-0783",2002,1,"A",07/16/2002,"1",7,"CB","GF","CB","FN","FN"," " 
"WAZP99-0783",2002,1,"B",07/16/2002,"1",7,"FN","SB","CB","CB","CB"," " 
"WAZP99-0783",2002,1,"C",07/16/2002,"1",7,"CB","CB","CB","CB","CB"," " 
"WAZP99-0783",2002,1,"D",07/16/2002,"1",7,"SA","CB","CB","CB","SB"," " 
"WAZP99-0783",2002,1,"E",07/16/2002,"1",7,"CB","CB","GC","CB","CB"," " 
"WAZP99-0783",2002,1,"F",07/16/2002,"1",7,"RS","RS","RS","RS","RS"," " 
"WAZP99-0783",2002,1,"G",07/16/2002,"1",7,"CB","SB","CB","CB","FN"," " 
"WAZP99-0783",2002,1,"H",07/16/2002,"1",7,"FN","CB","SB","FN","SB"," " 
"WAZP99-0783",2002,1,"I",07/16/2002,"1",7,"SB","GF","SA","SB","CB"," " 
"WAZP99-0783",2002,1,"J",07/16/2002,"1",7,"SA","SA","RS","RS","RS"," " 
"WAZP99-0828",2002,1,"A",08/13/2002,"1",5,"FN","SB","CB","SB","CB"," " 
"WAZP99-0828",2002,1,"B",08/13/2002,"1",5,"FN","CB","CB","SB","GC"," " 
"WAZP99-0828",2002,1,"C",08/13/2002,"1",5,"CB","CB","GF","CB","CB"," " 
"WAZP99-0828",2002,1,"D",08/13/2002,"1",5,"FN","GC","CB","CB","CB"," " 
"WAZP99-0828",2002,1,"E",08/13/2002,"1",5,"FN","SB","CB","GC","GF"," " 
"WAZP99-0828",2002,1,"F",08/13/2002,"1",5,"XB","CB","SB","CB","FN"," " 
"WAZP99-0828",2002,1,"G",08/13/2002,"1",5,"GF","GC","CB","SB","FN"," " 
"WAZP99-0828",2002,1,"H",08/13/2002,"1",5,"SB","GC","CB","CB","SB"," " 
"WAZP99-0828",2002,1,"I",08/13/2002,"1",5,"CB","CB","CB","SB","CB"," " 
"WAZP99-0828",2002,1,"J",08/13/2002,"1",5,"FN","CB","CB","SB","CB"," " 
"WAZP99-0833",2003,1,"A",06/10/2003,"1",5,"RS","RS","GC","SB","CB"," " 
"WAZP99-0833",2003,1,"B",06/10/2003,"1",5,"RS","RS","SB","GC","FN"," " 
"WAZP99-0833",2003,1,"C",06/10/2003,"1",5,"SB","GC","GF","CB","SB"," " 
"WAZP99-0833",2003,1,"D",06/10/2003,"1",5,"WD","GF","GF","SB","WD"," " 
"WAZP99-0833",2003,1,"E",06/10/2003,"1",5,"SB","XB","SA","SB","FN"," " 
"WAZP99-0833",2003,1,"F",06/10/2003,"1",5,"WD","RS","RS","GF","RS"," " 
"WAZP99-0833",2003,1,"G",06/10/2003,"1",5,"FN","CB","GF","CB","WD"," " 
"WAZP99-0833",2003,1,"H",06/10/2003,"1",5,"CB","CB","CB","CB","FN"," " 
"WAZP99-0833",2003,1,"I",06/10/2003,"1",5,"FN","CB","GC","CB","GC"," " 
"WAZP99-0833",2003,1,"J",06/10/2003,"1",5,"FN","CB","CB","GC","CB"," " 
"WAZP99-0839",2003,1,"A",05/06/2003,"1",5,"XB","CB","SA","SA","SB"," " 
"WAZP99-0839",2003,1,"B",05/06/2003,"1",5,"FN","SA","SA","GC","FN"," " 
"WAZP99-0839",2003,1,"C",05/06/2003,"1",5,"CB","SA","CB","GC","SA"," " 
"WAZP99-0839",2003,1,"D",05/06/2003,"1",5,"SA","GF","CB","CB","FN"," " 
"WAZP99-0839",2003,1,"E",05/06/2003,"1",5,"GF","CB","CB","FN","FN"," " 
"WAZP99-0839",2003,1,"F",05/06/2003,"1",5,"CB","CB","CB","GC","FN"," " 
"WAZP99-0839",2003,1,"G",05/06/2003,"1",5,"GF","GF","GF","GC","GC"," " 
"WAZP99-0839",2003,1,"H",05/06/2003,"1",5,"FN","CB","SA","SA","FN"," " 
"WAZP99-0839",2003,1,"I",05/06/2003,"1",5,"RR","GF","SA","SA","FN"," " 
"WAZP99-0839",2003,1,"J",05/06/2003,"1",5,"RR","SA","GF","GC","SA"," " 
"WAZP99-0840",2002,1,"A",08/14/2002,"1",7,"FN","FN","FN","FN","FN"," " 
"WAZP99-0840",2002,1,"B",08/14/2002,"1",7,"FN","FN","FN","FN","FN"," " 
"WAZP99-0840",2002,1,"C",08/14/2002,"1",7,"FN","SA","SA","SA","SA"," " 
"WAZP99-0840",2002,1,"D",08/14/2002,"1",7,"FN","SA","FN","FN","FN"," " 
"WAZP99-0840",2002,1,"E",08/14/2002,"1",7,"FN","FN","FN","FN","FN"," " 
"WAZP99-0840",2002,1,"F",08/14/2002,"1",7,"FN","FN","FN","FN","FN"," " 
"WAZP99-0840",2002,1,"G",08/14/2002,"1",7,"FN","FN","FN","FN","FN"," " 
"WAZP99-0840",2002,1,"H",08/14/2002,"1",7," "," "," "," "," ","K" 
"WAZP99-0840",2002,1,"I",08/14/2002,"1",7,"FN","FN","FN","FN","FN"," " 
"WAZP99-0840",2002,1,"J",08/14/2002,"1",7,"FN","FN","FN","FN","FN"," " 
"WAZP99-0851",2002,1,"A",08/19/2002,"1",5,"SB","CB","FN","GC","SB"," " 
"WAZP99-0851",2002,1,"B",08/19/2002,"1",5,"GC","CB","GC","CB","XB"," " 
"WAZP99-0851",2002,1,"C",08/19/2002,"1",5,"GC","CB","SB","CB","CB"," " 
"WAZP99-0851",2002,1,"D",08/19/2002,"1",5,"CB","CB","CB","GC","GC"," " 
"WAZP99-0851",2002,1,"E",08/19/2002,"1",5," "," "," "," "," ","K" 
"WAZP99-0851",2002,1,"F",08/19/2002,"1",5,"SB","CB","SB","CB","SB"," " 
"WAZP99-0851",2002,1,"G",08/19/2002,"1",5,"FN","SB","SA","CB","FN"," " 
"WAZP99-0851",2002,1,"H",08/19/2002,"1",5,"FN","SA","SB","CB","FN"," " 
"WAZP99-0851",2002,1,"I",08/19/2002,"1",5,"FN","CB","CB","CB","FN"," " 
"WAZP99-0851",2002,1,"J",08/19/2002,"1",5,"FN","CB","CB","SB","FN"," " 
"WAZP99-0861",2003,1,"A",05/28/2003,"1",5,"FN","FN","FN","FN","FN"," " 
"WAZP99-0861",2003,1,"B",05/28/2003,"1",5,"CB","CB","GF","SA","FN"," " 
"WAZP99-0861",2003,1,"C",05/28/2003,"1",5,"FN","GF","GF","CB","FN"," " 
"WAZP99-0861",2003,1,"D",05/28/2003,"1",5,"FN","SA","SA","SA","FN"," " 
"WAZP99-0861",2003,1,"E",05/28/2003,"1",5,"FN","SA","SA","SA","FN"," " 
"WAZP99-0861",2003,1,"F",05/28/2003,"1",5,"FN","GF","SA","SA","FN"," " 
"WAZP99-0861",2003,1,"G",05/28/2003,"1",5,"FN","SA","SA","SA","FN"," " 
"WAZP99-0861",2003,1,"H",05/28/2003,"1",5,"FN","GF","SA","GC","FN"," " 
"WAZP99-0861",2003,1,"I",05/28/2003,"1",5,"FN","SA","SA","CB","FN"," " 
"WAZP99-0861",2003,1,"J",05/28/2003,"1",5,"FN","GF","SA","SA","CB"," " 
"WAZP99-0863",2003,1,"A",05/14/2003,"1",5,"FN","CB","SB","CB","FN"," " 
"WAZP99-0863",2003,1,"B",05/14/2003,"1",5,"FN","CB","CB","CB","FN"," " 
"WAZP99-0863",2003,1,"C",05/14/2003,"1",5,"FN","CB","CB","CB","SB"," " 
"WAZP99-0863",2003,1,"D",05/14/2003,"1",5,"FN","CB","GC","CB","SA"," " 
"WAZP99-0863",2003,1,"E",05/14/2003,"1",5,"CB","CB","CB","CB","FN"," " 
"WAZP99-0863",2003,1,"F",05/14/2003,"1",5,"FN","SA","GF","CB","SA"," " 
"WAZP99-0863",2003,1,"G",05/14/2003,"1",5,"SA","CB","GC","CB","FN"," " 
"WAZP99-0863",2003,1,"H",05/14/2003,"1",5,"FN","GF","GC","GC","FN"," " 
"WAZP99-0863",2003,1,"I",05/14/2003,"1",5,"FN","CB","SB","CB","FN"," " 
"WAZP99-0863",2003,1,"J",05/14/2003,"1",5,"FN","SB","SB","SB","FN"," " 
"WAZP99-0868",2003,1,"A",06/03/2003,"1",5,"CB","GF","CB","CB","FN"," " 
"WAZP99-0868",2003,1,"B",06/03/2003,"1",5,"GF","CB","GF","GC","SA"," " 
"WAZP99-0868",2003,1,"C",06/03/2003,"1",5,"CB","CB","CB","CB","GC"," " 
"WAZP99-0868",2003,1,"D",06/03/2003,"1",5,"SB","CB","GC","CB","GF"," " 
"WAZP99-0868",2003,1,"E",06/03/2003,"1",5,"GC","CB","CB","GC","GF"," " 
"WAZP99-0868",2003,1,"F",06/03/2003,"1",5,"SA","GF","CB","CB","GC"," " 
"WAZP99-0868",2003,1,"G",06/03/2003,"1",5,"CB","GC","XB","GC","SB"," " 
"WAZP99-0868",2003,1,"H",06/03/2003,"1",5,"SA","CB","CB","GC","GF"," " 
"WAZP99-0868",2003,1,"I",06/03/2003,"1",5,"SA","GC","GC","GC","RS"," " 
"WAZP99-0868",2003,1,"J",06/03/2003,"1",5,"SA","GC","GC","CB","CB"," " 
"WAZP99-0876",2003,1,"A",06/17/2003,"1",7,"SA","SA","SA","SA","SA"," " 
"WAZP99-0876",2003,1,"B",06/17/2003,"1",7,"SA","SA","SA","SA","SA"," " 
"WAZP99-0876",2003,1,"C",06/17/2003,"1",7,"SA","GF","SA","SA","SA"," " 
"WAZP99-0876",2003,1,"D",06/17/2003,"1",7,"FN","WD","WD","SA","WD"," " 
"WAZP99-0876",2003,1,"E",06/17/2003,"1",7,"FN","SA","SA","SA","FN"," " 
"WAZP99-0876",2003,1,"F",06/17/2003,"1",7,"SA","SA","SA","SA","SA"," " 
"WAZP99-0876",2003,1,"G",06/17/2003,"1",7,"SA","SA","SA","SA","SA"," " 
"WAZP99-0876",2003,1,"H",06/17/2003,"1",7,"SA","SA","SA","SA","SA"," " 
"WAZP99-0876",2003,1,"I",06/17/2003,"1",7,"SA","SA","SA","SA","SA"," " 
"WAZP99-0876",2003,1,"J",06/17/2003,"1",7,"SA","SA","SA","SA","SA"," " 
"WAZP99-0888",2003,1,"A",05/20/2003,"1",5,"RR","GC","CB","RR","GC"," " 
"WAZP99-0888",2003,1,"B",05/20/2003,"1",5,"RR","CB","CB","CB","CB"," " 
"WAZP99-0888",2003,1,"C",05/20/2003,"1",5,"RR","GC","SB","SB","SB"," " 
"WAZP99-0888",2003,1,"D",05/20/2003,"1",5,"CB","CB","CB","CB","SA"," " 
"WAZP99-0888",2003,1,"E",05/20/2003,"1",5,"CB","CB","CB","RS","GC"," " 
"WAZP99-0888",2003,1,"F",05/20/2003,"1",5,"SB","CB","RS","RS","RS"," " 
"WAZP99-0888",2003,1,"G",05/20/2003,"1",5,"RS","RS","XB","CB","GC"," " 
"WAZP99-0888",2003,1,"H",05/20/2003,"1",5,"GC","GC","CB","SB","GF"," " 
"WAZP99-0888",2003,1,"I",05/20/2003,"1",5,"GF","CB","SB","GC","SB"," " 
"WAZP99-0888",2003,1,"J",05/20/2003,"1",5,"GC","SB","CB","CB","GC"," " 
"WAZP99-0893",2003,1,"A",05/13/2003,"1",5,"SA","GC","CB","GC","RS"," " 
"WAZP99-0893",2003,1,"B",05/13/2003,"1",5,"CB","SA","CB","CB","FN"," " 
"WAZP99-0893",2003,1,"C",05/13/2003,"1",5,"CB","GC","CB","SA","SA"," " 
"WAZP99-0893",2003,1,"D",05/13/2003,"1",5,"GC","SB","CB","SB","FN"," " 
"WAZP99-0893",2003,1,"E",05/13/2003,"1",5,"SB","SB","CB","CB","CB"," " 
"WAZP99-0893",2003,1,"F",05/13/2003,"1",5,"CB","CB","CB","CB","SA"," " 
"WAZP99-0893",2003,1,"G",05/13/2003,"1",5,"RS","GC","GF","GC","SA"," " 
"WAZP99-0893",2003,1,"H",05/13/2003,"1",5,"SA","CB","CB","SA","SA"," " 
"WAZP99-0893",2003,1,"I",05/13/2003,"1",5,"SA","CB","CB","GF","SA"," " 
"WAZP99-0893",2003,1,"J",05/13/2003,"1",5,"GC","GC","SA","SA","SA"," " 
"WAZP99-0906",2003,1,"A",06/04/2003,"1",5,"FN","GF","GF","CB","SA"," " 
"WAZP99-0906",2003,1,"B",06/04/2003,"1",5,"FN","SA","GF","CB","SA"," " 
"WAZP99-0906",2003,1,"C",06/04/2003,"1",5,"FN","FN","SA","FN","FN"," " 
"WAZP99-0906",2003,1,"D",06/04/2003,"1",5,"FN","GC","SA","GF","SA"," " 
"WAZP99-0906",2003,1,"E",06/04/2003,"1",5,"FN","GC","GF","GC","FN"," " 
"WAZP99-0906",2003,1,"F",06/04/2003,"1",5,"FN","GC","GC","CB","FN"," " 
"WAZP99-0906",2003,1,"G",06/04/2003,"1",5,"FN","FN","GC","GF","FN"," " 
"WAZP99-0906",2003,1,"H",06/04/2003,"1",5,"FN","FN","GC","GC","FN"," " 
"WAZP99-0906",2003,1,"I",06/04/2003,"1",5,"FN","FN","FN","GC","SA"," " 
"WAZP99-0906",2003,1,"J",06/04/2003,"1",5,"FN","FN","GC","FN","FN"," " 
"WCAP99-0501",2001,1,"A",06/07/2001,"1",5,"WD","SA","GF","GF","SA"," " 
"WCAP99-0501",2001,1,"B",06/07/2001,"1",5,"SA","GF","SA","CB","SA"," " 
"WCAP99-0501",2001,1,"C",06/07/2001,"1",5,"GC","CB","CB","GC","GC"," " 
"WCAP99-0501",2001,1,"D",06/07/2001,"1",5,"CB","BL","GF","GF","WD"," " 
"WCAP99-0501",2001,1,"E",06/07/2001,"1",5,"GF","GC","GF","BL","GC"," " 
"WCAP99-0501",2001,1,"F",06/07/2001,"1",5,"SA","GC","BL","CB","CB"," " 
"WCAP99-0501",2001,1,"G",06/07/2001,"1",5,"GC","CB","GC","BL","BL"," " 
"WCAP99-0501",2001,1,"H",06/07/2001,"1",5,"GC","GF","GC","CB","BL"," " 
"WCAP99-0501",2001,1,"I",06/07/2001,"1",5,"CB","SA","GC","SA","BL"," " 
"WCAP99-0501",2001,1,"J",06/07/2001,"1",5,"SA","SA","CB","RS","RS"," " 
"WCAP99-0503",2000,1,"A",10/03/2000," ",5,"RR","CB","BL","BL","BL"," " 
"WCAP99-0503",2000,1,"B",10/03/2000," ",5,"RR","CB","SA","BL","BL"," " 
"WCAP99-0503",2000,1,"C",10/03/2000," ",5,"BL","GC","RS","RS","BL"," " 
"WCAP99-0503",2000,1,"D",10/03/2000," ",5,"RS","RS","RS","RS","RS"," " 
"WCAP99-0503",2000,1,"E",10/03/2000," ",5,"BL","BL","BL","BL","BL"," " 
"WCAP99-0503",2000,1,"F",10/03/2000," ",5,"RR","RS","RS","BL","BL"," " 
"WCAP99-0503",2000,1,"G",10/03/2000," ",5,"BL","RS","BL","CB","BL"," " 
"WCAP99-0503",2000,1,"H",10/03/2000," ",5,"BL","GC","CB","CB","CB"," " 
"WCAP99-0503",2000,1,"I",10/03/2000," ",5,"BL","BL","BL","CB","BL"," " 
"WCAP99-0503",2000,1,"J",10/03/2000," ",5,"BL","BL","GC","CB","CB"," " 
"WCAP99-0505",2000,1,"A",08/09/2000," ",5,"RR","BL","BL","BL","BL"," " 
"WCAP99-0505",2000,1,"B",08/09/2000," ",5,"BL","CB","CB","GC","BL"," " 
"WCAP99-0505",2000,1,"C",08/09/2000," ",5,"RR","GC","GC","GC","CB"," " 
"WCAP99-0505",2000,1,"D",08/09/2000," ",5,"BL","CB","CB","BL","BL"," " 
"WCAP99-0505",2000,1,"E",08/09/2000," ",5,"BL","CB","BL","CB","BL"," " 
"WCAP99-0505",2000,1,"F",08/09/2000," ",5,"GC","BL","CB","CB","RR"," " 
"WCAP99-0505",2000,1,"G",08/09/2000," ",5,"BL","CB","GC","CB","BL"," " 
"WCAP99-0505",2000,1,"H",08/09/2000," ",5,"CB","BL","CB","CB","BL"," " 
"WCAP99-0505",2000,1,"I",08/09/2000," ",5,"BL","GC","BL","CB","CB"," " 
"WCAP99-0505",2000,1,"J",08/09/2000," ",5,"CB","CB","BL","BL","CB"," " 
"WCAP99-0506",2000,1,"A",08/29/2000," ",5,"SA","BL","BL","CB","FN"," " 
"WCAP99-0506",2000,1,"B",08/29/2000," ",5,"FN","GC","CB","CB","FN"," " 
"WCAP99-0506",2000,1,"C",08/29/2000," ",5,"BL","GC","CB","BL","CB"," " 
"WCAP99-0506",2000,1,"D",08/29/2000," ",5,"CB","CB","BL","GF","CB"," " 
"WCAP99-0506",2000,1,"E",08/29/2000," ",5,"RR","BL","CB","GC","SA"," " 
"WCAP99-0506",2000,1,"F",08/29/2000," ",5,"CB","BL","CB","BL","BL"," " 
"WCAP99-0506",2000,1,"G",08/29/2000," ",5,"BL","CB","BL","BL","GC"," " 
"WCAP99-0506",2000,1,"H",08/29/2000," ",5,"CB","BL","CB","SA","BL"," " 
"WCAP99-0506",2000,1,"I",08/29/2000," ",5,"SA","GF","BL","GC","BL"," " 
"WCAP99-0506",2000,1,"J",08/29/2000," ",5,"CB","GC","BL","BL","BL"," " 
"WCAP99-0509",2001,1,"A",08/07/2001,"2",5,"BL","BL","BL","BL","GC"," " 
"WCAP99-0509",2001,1,"B",08/07/2001,"2",5,"CB","GF","BL","CB","BL"," " 
"WCAP99-0509",2001,1,"C",08/07/2001,"2",5,"RR","BL","SA","BL","BL"," " 
"WCAP99-0509",2001,1,"D",08/07/2001,"2",6,"RR","CB","BL","BL","FN"," " 
"WCAP99-0509",2001,1,"E",08/07/2001,"2",5,"RR","RR","RR","RR","BL"," " 
"WCAP99-0509",2001,1,"F",08/07/2001,"2",5,"RR","RR","RR","RR","RR"," " 
"WCAP99-0509",2001,1,"G",08/07/2001,"2",5,"RR","RR","RR","RR","OT","F1" 
"WCAP99-0509",2001,1,"H",08/07/2001,"2",5,"RR","RR","RR","SA","FN"," " 
"WCAP99-0509",2001,1,"I",08/07/2001,"2",5,"RR","RR","RR","SA","SA"," " 
"WCAP99-0509",2001,1,"J",08/07/2001,"2",5,"SA","SA","RR","RR","CB"," " 
"WCAP99-0512",2001,1,"A",08/29/2001,"1",5,"FN","GF","GC","GC","BL"," " 
"WCAP99-0512",2001,1,"B",08/29/2001,"1",5,"GC","SA","GF","GC","WD"," " 
"WCAP99-0512",2001,1,"C",08/29/2001,"1",5,"GF","SA","SA","RS","RS"," " 
"WCAP99-0512",2001,1,"D",08/29/2001,"1",5,"RR","CB","CB","BL","RS"," " 
"WCAP99-0512",2001,1,"E",08/29/2001,"1",5,"GC","BL","BL","BL","GC"," " 
"WCAP99-0512",2001,1,"F",08/29/2001,"1",5,"GC","BL","BL","BL","BL"," " 
"WCAP99-0512",2001,1,"G",08/29/2001,"1",5,"BL","SA","SA","BL","GC"," " 
"WCAP99-0512",2001,1,"H",08/29/2001,"1",5,"CB","CB","CB","BL","CB"," " 
"WCAP99-0512",2001,1,"I",08/29/2001,"1",5,"FN","BL","GC","GC","GC"," " 
"WCAP99-0512",2001,1,"J",08/29/2001,"1",5,"GF","GF","GC","GC","SA"," " 
"WCAP99-0515",2000,1,"A",09/28/2000," ",5,"RR","SA","SA","SA","CB"," " 
"WCAP99-0515",2000,1,"B",09/28/2000," ",5,"RR","GF","SA","CB","CB"," " 
"WCAP99-0515",2000,1,"C",09/28/2000," ",5,"RR","GC","CB","GF","BL"," " 
"WCAP99-0515",2000,1,"D",09/28/2000," ",5,"BL","CB","BL","BL","SA"," " 
"WCAP99-0515",2000,1,"E",09/28/2000," ",5,"RR","CB","RR","GC","CB"," " 
"WCAP99-0515",2000,1,"F",09/28/2000," ",5,"RR","CB","CB","GC","GC"," " 
"WCAP99-0515",2000,1,"G",09/28/2000," ",5,"GC","CB","GF","GC","RR"," " 
"WCAP99-0515",2000,1,"H",09/28/2000," ",5,"GC","CB","CB","SA","RR"," " 
"WCAP99-0515",2000,1,"I",09/28/2000," ",5,"BL","BL","BL","SA","RR"," " 
"WCAP99-0515",2000,1,"J",09/28/2000," ",5,"BL","SA","BL","BL","BL"," " 
"WCAP99-0521",2000,1,"A",08/30/2000," ",5,"RS","CB","CB","GF","BL"," " 
"WCAP99-0521",2000,1,"B",08/30/2000," ",5,"CB","CB","CB","BL","CB"," " 
"WCAP99-0521",2000,1,"C",08/30/2000," ",7,"CB","CB","CB","BL","CB"," " 
"WCAP99-0521",2000,1,"D",08/30/2000," ",5,"BL","BL","CB","CB","BL"," " 
"WCAP99-0521",2000,1,"E",08/30/2000," ",5,"BL","BL","GC","GF","BL"," " 
"WCAP99-0521",2000,1,"F",08/30/2000," ",5,"CB","BL","CB","CB","CB"," " 
"WCAP99-0521",2000,1,"G",08/30/2000," ",5,"CB","BL","CB","CB","GC"," " 
"WCAP99-0521",2000,1,"H",08/30/2000," ",5,"GF","GC","CB","RR","GC"," " 
"WCAP99-0521",2000,1,"I",08/30/2000," ",5,"BL","BL","CB","GC","BL"," " 
"WCAP99-0521",2000,1,"J",08/30/2000," ",5,"BL","CB","CB","GC","CB"," " 
"WCAP99-0527",2001,1,"A",08/20/2001,"1",5,"SA","CB","GC","CB","FN"," " 
"WCAP99-0527",2001,1,"B",08/20/2001,"1",5,"CB","BL","BL","CB","BL"," " 
"WCAP99-0527",2001,1,"C",08/20/2001,"1",5,"RS","BL","BL","BL","CB"," " 
"WCAP99-0527",2001,1,"D",08/20/2001,"1",5,"GC","BL","BL","CB","GC"," " 
"WCAP99-0527",2001,1,"E",08/20/2001,"1",5,"GF","CB","CB","BL","GC"," " 
"WCAP99-0527",2001,1,"F",08/20/2001,"1",5,"GF","BL","CB","CB","BL"," " 
"WCAP99-0527",2001,1,"G",08/20/2001,"1",5,"CB","CB","CB","CB","BL"," " 
"WCAP99-0527",2001,1,"H",08/20/2001,"1",5,"CB","CB","BL","BL","CB"," " 
"WCAP99-0527",2001,1,"I",08/20/2001,"1",5,"CB","CB","CB","CB","CB"," " 
"WCAP99-0527",2001,1,"J",08/20/2001,"1",5,"CB","BL","RR","RR","CB"," " 
"WCAP99-0534",2000,1,"A",06/20/2000," ",5,"CB","GC","CB","BL","SA"," " 
"WCAP99-0534",2000,1,"B",06/20/2000," ",5,"SA","CB","BL","BL","SA"," " 
"WCAP99-0534",2000,1,"C",06/20/2000," ",5,"BL","BL","BL","BL","SA"," " 
"WCAP99-0534",2000,1,"D",06/20/2000," ",5,"SA","BL","BL","BL","SA"," " 
"WCAP99-0534",2000,1,"E",06/20/2000," ",5,"SA","CB","BL","CB","CB"," " 
"WCAP99-0534",2000,1,"F",06/20/2000," ",5,"SA","SA","CB","CB","CB"," " 
"WCAP99-0534",2000,1,"G",06/20/2000," ",5,"SA","GF","SA","SA","RS"," " 
"WCAP99-0534",2000,1,"H",06/20/2000," ",5,"SA","SA","SA","SA","SA"," " 
"WCAP99-0534",2000,1,"I",06/20/2000," ",5,"BL","BL","BL","BL","BL"," " 
"WCAP99-0534",2000,1,"J",06/20/2000," ",5,"SA","SA","BL","BL","SA"," " 
"WCAP99-0535",2000,1,"A",06/13/2000," ",5,"FN","FN","CB","HP","FN"," " 
"WCAP99-0535",2000,1,"B",06/13/2000," ",5,"FN","HP","FN","FN","FN"," " 
"WCAP99-0535",2000,1,"C",06/13/2000," ",5,"FN","HP","HP","HP","CB"," " 
"WCAP99-0535",2000,1,"D",06/13/2000," ",5,"HP","GF","FN","CB","CB"," " 
"WCAP99-0535",2000,1,"E",06/13/2000," ",5,"FN","FN","CB","FN","FN"," " 
"WCAP99-0535",2000,1,"F",06/13/2000," ",5,"FN","FN","SA","FN","FN"," " 
"WCAP99-0535",2000,1,"G",06/13/2000," ",5,"HP","GF","CB","CB","HP"," " 
"WCAP99-0535",2000,1,"H",06/13/2000," ",5,"FN","FN","GF","GC","FN"," " 
"WCAP99-0535",2000,1,"I",06/13/2000," ",5,"FN","FN","GF","FN","HP"," " 
"WCAP99-0535",2000,1,"J",06/13/2000," ",5,"FN","CB","CB","CB","OT"," " 
"WCAP99-0536",2000,1,"A",06/14/2000," ",5,"BL","CB","BL","BL","CB"," " 
"WCAP99-0536",2000,1,"B",06/14/2000," ",5,"CB","GC","GC","BL","BL"," " 
"WCAP99-0536",2000,1,"C",06/14/2000," ",5,"BL","BL","CB","CB","CB"," " 
"WCAP99-0536",2000,1,"D",06/14/2000," ",5,"CB","CB","CB","BL","BL"," " 
"WCAP99-0536",2000,1,"E",06/14/2000," ",5,"SA","CB","BL","BL","CB"," " 
"WCAP99-0536",2000,1,"F",06/14/2000," ",5,"SA","BL","GC","CB","BL"," " 
"WCAP99-0536",2000,1,"G",06/14/2000," ",5,"BL","BL","CB","CB","BL"," " 
"WCAP99-0536",2000,1,"H",06/14/2000," ", ,"CB","CB","CB","BL","BL"," " 
"WCAP99-0536",2000,1,"I",06/14/2000," ",5,"BL","CB","BL","BL","BL"," " 
"WCAP99-0536",2000,1,"J",06/14/2000," ",5,"BL","CB","BL","CB","SA"," " 
"WCAP99-0539",2000,1,"A",07/19/2000," ",5,"RS","CB","SA","SA","RR"," " 
"WCAP99-0539",2000,1,"B",07/19/2000," ",5," ","RR","RR","RR","RR"," " 
"WCAP99-0539",2000,1,"C",07/19/2000," ",5,"RR","RR","RR","RR","RR"," " 
"WCAP99-0539",2000,1,"D",07/19/2000," ",5,"RR","RR","RR","SA","SA"," " 
"WCAP99-0539",2000,1,"E",07/19/2000," ",5,"FN","SA","FN","SA","SA"," " 
"WCAP99-0539",2000,1,"F",07/19/2000," ",5,"BL","BL","SA","BL","BL"," " 
"WCAP99-0539",2000,1,"G",07/19/2000," ",5,"RR","FN","FN","FN","FN"," " 
"WCAP99-0539",2000,1,"H",07/19/2000," ",7,"RR","SA","SA","SA","RR"," " 
"WCAP99-0539",2000,1,"I",07/19/2000," ",5,"SA","SA","SA","SA","BL"," " 
"WCAP99-0540",2000,1,"A",06/21/2000," ",5,"FN","SA","SA","SA","GF"," " 
"WCAP99-0540",2000,1,"B",06/21/2000," ",5,"SA","SA","SA","SA","SA"," " 
"WCAP99-0540",2000,1,"C",06/21/2000," ",5,"CB","CB","SA","BL","SA"," " 
"WCAP99-0540",2000,1,"D",06/21/2000," ",5,"SA","SA","SA","SA","CB"," " 
"WCAP99-0540",2000,1,"E",06/21/2000," ",5,"SA","CB","CB","GC","SA"," " 
"WCAP99-0540",2000,1,"F",06/21/2000," ",5,"GF","SA","SA","SA","CB"," " 
"WCAP99-0540",2000,1,"G",06/21/2000," ",5,"GF","SA","SA","SA","SA"," " 
"WCAP99-0540",2000,1,"H",06/21/2000," ",5,"FN","GC","SA","SA","GF"," " 
"WCAP99-0540",2000,1,"I",06/21/2000," ",5,"SA","SA","SA","GF","GF"," " 
"WCAP99-0540",2000,1,"J",06/21/2000," ",5,"SA","SA","SA","SA","SA"," " 
"WCAP99-0542",2000,1,"A",07/11/2000," ",5,"GC","GC","SA","SA","SA"," " 
